// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:59
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=340

StartTime=2023/11/28 07:33:54
EndTime=2023/11/28 07:34:27

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:33:55,0.190,20.130,0.049,0.088,98.383,998.217,-1.784,0.13,0.13,10.55,99.70,9.028,282.158,8.51,
2023/11/28 07:33:55,0.176,20.124,0.049,0.088,98.509,998.218,-1.782,0.19,0.19,10.05,99.76,9.035,282.366,8.50,
2023/11/28 07:33:56,0.176,20.121,0.050,0.088,98.831,998.219,-1.782,0.17,0.17,9.48,99.81,9.040,282.531,8.49,
2023/11/28 07:33:56,0.176,20.121,0.050,0.088,99.077,998.219,-1.782,0.06,0.06,9.16,99.68,9.028,282.146,8.51,
2023/11/28 07:33:56,0.190,20.124,0.050,0.088,98.900,998.219,-1.782,0.12,0.12,8.26,99.78,9.036,282.401,8.49,
2023/11/28 07:33:56,0.190,20.126,0.050,0.088,98.710,998.218,-1.783,0.15,0.15,7.29,99.81,9.040,282.506,8.50,
2023/11/28 07:33:56,0.190,20.127,0.050,0.089,99.135,998.218,-1.783,0.18,0.18,6.24,99.68,9.028,282.129,8.49,
2023/11/28 07:33:56,0.176,20.128,0.050,0.088,98.999,998.218,-1.783,0.18,0.18,5.45,99.90,9.047,282.736,8.48,
2023/11/28 07:33:56,0.190,20.128,0.050,0.088,98.809,998.218,-1.783,0.18,0.18,4.89,99.88,9.046,282.692,8.49,
2023/11/28 07:33:56,0.163,20.128,0.050,0.088,99.012,998.218,-1.783,0.17,0.17,4.58,99.84,9.041,282.561,8.49,
2023/11/28 07:33:56,0.190,20.130,0.050,0.089,99.879,998.218,-1.783,0.20,0.20,4.42,99.83,9.039,282.501,8.48,
2023/11/28 07:33:56,0.176,20.134,0.050,0.089,100.186,998.217,-1.784,0.27,0.27,4.29,99.75,9.032,282.273,8.49,
2023/11/28 07:33:57,0.190,20.141,0.051,0.090,101.160,998.216,-1.785,0.15,0.15,4.50,99.76,9.032,282.273,8.49,
2023/11/28 07:33:57,0.176,20.150,0.051,0.090,101.301,998.214,-1.787,0.09,0.09,4.81,99.77,9.033,282.300,8.48,
2023/11/28 07:33:57,0.176,20.156,0.051,0.090,101.066,998.213,-1.788,0.09,0.09,5.18,99.76,9.031,282.240,8.49,
2023/11/28 07:33:57,0.190,20.156,0.050,0.090,100.585,998.212,-1.788,0.16,0.16,5.42,99.80,9.035,282.355,8.50,
2023/11/28 07:33:57,0.176,20.155,0.050,0.090,100.396,998.213,-1.788,0.04,0.04,5.67,99.79,9.033,282.303,8.51,
2023/11/28 07:33:57,0.176,20.153,0.050,0.090,100.411,998.213,-1.788,0.03,0.03,5.67,99.82,9.036,282.407,8.49,
2023/11/28 07:33:57,0.176,20.153,0.050,0.090,100.343,998.213,-1.788,0.23,0.23,5.78,99.74,9.029,282.173,8.50,
2023/11/28 07:33:57,0.176,20.152,0.050,0.090,100.266,998.213,-1.788,0.29,0.29,5.31,99.69,9.022,281.965,8.48,
2023/11/28 07:33:57,0.176,20.153,0.050,0.090,100.441,998.213,-1.788,0.10,0.10,4.99,99.84,9.038,282.452,8.49,
2023/11/28 07:33:57,0.176,20.153,0.050,0.090,100.545,998.213,-1.788,0.12,0.12,4.64,99.78,9.032,282.277,8.49,
2023/11/28 07:33:58,0.176,20.152,0.050,0.090,100.538,998.213,-1.788,0.09,0.09,4.26,99.70,9.026,282.074,8.49,
2023/11/28 07:33:58,0.176,20.152,0.050,0.090,100.240,998.213,-1.788,0.03,0.03,4.10,99.94,9.047,282.733,8.48,
2023/11/28 07:33:58,0.176,20.152,0.050,0.090,100.226,998.213,-1.788,0.17,0.17,3.58,99.99,9.052,282.891,8.48,
2023/11/28 07:33:58,0.176,20.153,0.050,0.090,100.491,998.213,-1.788,0.26,0.26,3.36,99.95,9.047,282.727,8.50,
2023/11/28 07:33:58,0.176,20.153,0.050,0.090,100.612,998.213,-1.788,0.21,0.21,3.26,100.07,9.059,283.119,8.50,
2023/11/28 07:33:58,0.176,20.153,0.051,0.090,101.209,998.213,-1.788,0.03,0.03,3.08,99.96,9.049,282.811,8.48,
2023/11/28 07:33:58,0.190,20.159,0.051,0.091,101.974,998.212,-1.789,-0.15,-0.15,2.78,99.95,9.048,282.775,8.49,
2023/11/28 07:33:58,0.176,20.166,0.052,0.094,105.174,998.212,-1.789,-0.17,-0.17,2.84,99.97,9.049,282.802,8.50,
2023/11/28 07:33:58,0.190,20.173,0.052,0.093,104.082,998.210,-1.791,-0.15,-0.15,3.45,99.96,9.047,282.742,8.49,
2023/11/28 07:33:58,0.190,20.178,0.051,0.092,102.551,998.209,-1.792,0.08,0.08,3.71,99.87,9.040,282.506,8.49,
2023/11/28 07:33:59,0.190,20.180,0.051,0.091,101.896,998.208,-1.793,0.04,0.04,3.56,99.66,9.020,281.902,8.49,
2023/11/28 07:33:59,0.176,20.183,0.051,0.091,101.818,998.207,-1.794,0.00,0.00,3.26,99.73,9.027,282.112,8.50,
2023/11/28 07:33:59,0.176,20.186,0.051,0.091,101.231,998.206,-1.794,0.10,0.10,2.87,99.71,9.023,281.994,8.50,
2023/11/28 07:33:59,0.190,20.187,0.050,0.090,100.642,998.206,-1.795,0.21,0.21,2.85,99.80,9.031,282.248,8.51,
2023/11/28 07:33:59,0.176,20.187,0.050,0.090,100.647,998.206,-1.795,0.24,0.24,2.63,99.76,9.027,282.117,8.49,
2023/11/28 07:33:59,0.176,20.186,0.050,0.090,100.196,998.206,-1.795,0.13,0.13,2.60,99.74,9.025,282.056,8.50,
2023/11/28 07:33:59,0.176,20.185,0.050,0.090,100.112,998.206,-1.795,0.04,0.04,2.79,99.77,9.029,282.161,8.51,
2023/11/28 07:33:59,0.163,20.184,0.050,0.089,99.862,998.206,-1.795,0.04,0.04,3.00,99.57,9.010,281.592,8.50,
2023/11/28 07:33:59,0.176,20.182,0.050,0.090,100.177,998.207,-1.794,-0.01,-0.01,3.28,99.58,9.012,281.636,8.47,
2023/11/28 07:33:59,0.176,20.181,0.050,0.090,100.115,998.207,-1.794,0.12,0.12,3.30,99.71,9.024,282.019,8.49,
2023/11/28 07:34:00,0.176,20.180,0.050,0.090,100.230,998.207,-1.794,0.15,0.15,3.23,99.85,9.037,282.413,8.49,
2023/11/28 07:34:00,0.190,20.181,0.050,0.090,100.320,998.207,-1.794,0.08,0.08,3.33,99.96,9.046,282.705,8.49,
2023/11/28 07:34:00,0.190,20.182,0.050,0.089,100.084,998.207,-1.794,0.05,0.05,3.28,99.80,9.030,282.207,8.49,
2023/11/28 07:34:00,0.176,20.183,0.050,0.089,100.028,998.207,-1.794,0.18,0.18,2.93,99.79,9.031,282.239,8.49,
2023/11/28 07:34:00,0.176,20.185,0.050,0.090,100.221,998.206,-1.794,0.23,0.23,2.96,99.68,9.020,281.882,8.50,
2023/11/28 07:34:00,0.176,20.183,0.050,0.090,100.310,998.207,-1.794,0.21,0.21,3.00,99.72,9.025,282.045,8.50,
2023/11/28 07:34:00,0.190,20.181,0.050,0.090,100.224,998.207,-1.794,0.21,0.21,2.85,99.74,9.027,282.115,8.50,
2023/11/28 07:34:00,0.176,20.179,0.050,0.090,100.195,998.208,-1.793,0.20,0.20,2.87,99.70,9.022,281.951,8.49,
2023/11/28 07:34:00,0.190,20.178,0.050,0.089,100.071,998.208,-1.793,0.17,0.17,2.92,99.67,9.020,281.905,8.48,
2023/11/28 07:34:00,0.176,20.178,0.050,0.089,100.015,998.208,-1.793,0.14,0.14,3.04,99.71,9.024,282.011,8.51,
2023/11/28 07:34:01,0.176,20.178,0.050,0.089,99.948,998.208,-1.793,0.21,0.21,3.11,99.74,9.027,282.099,8.48,
2023/11/28 07:34:01,0.176,20.178,0.050,0.089,99.712,998.208,-1.793,0.16,0.16,3.19,99.75,9.028,282.141,8.50,
2023/11/28 07:34:01,0.176,20.176,0.050,0.089,99.985,998.208,-1.793,0.09,0.09,3.00,99.75,9.028,282.133,8.49,
2023/11/28 07:34:01,0.176,20.175,0.050,0.089,99.716,998.208,-1.793,0.06,0.06,2.98,99.86,9.038,282.441,8.49,
2023/11/28 07:34:01,0.176,20.174,0.050,0.089,99.859,998.208,-1.792,0.04,0.04,3.01,99.89,9.039,282.494,8.49,
2023/11/28 07:34:01,0.190,20.174,0.050,0.089,99.753,998.208,-1.792,0.03,0.03,3.09,99.86,9.039,282.474,8.50,
2023/11/28 07:34:01,0.176,20.173,0.050,0.089,99.739,998.209,-1.792,0.10,0.10,3.04,99.75,9.030,282.191,8.49,
2023/11/28 07:34:01,0.190,20.170,0.050,0.089,99.799,998.209,-1.792,0.08,0.08,2.92,99.75,9.028,282.141,8.49,
2023/11/28 07:34:01,0.190,20.166,0.050,0.089,99.777,998.210,-1.791,0.03,0.03,3.11,99.76,9.030,282.217,8.49,
2023/11/28 07:34:01,0.190,20.160,0.050,0.089,99.533,998.211,-1.790,-0.01,-0.01,2.93,99.80,9.035,282.356,8.51,
2023/11/28 07:34:02,0.176,20.157,0.050,0.089,99.484,998.212,-1.789,0.09,0.09,2.98,99.86,9.041,282.540,8.48,
2023/11/28 07:34:02,0.176,20.154,0.050,0.089,99.287,998.212,-1.788,0.07,0.07,2.89,99.78,9.033,282.311,8.48,
2023/11/28 07:34:02,0.190,20.153,0.050,0.089,99.544,998.213,-1.788,0.00,0.00,3.19,99.88,9.042,282.584,8.50,
2023/11/28 07:34:02,0.190,20.152,0.050,0.089,99.436,998.213,-1.788,-0.04,-0.04,3.41,99.77,9.033,282.301,8.48,
2023/11/28 07:34:02,0.176,20.152,0.050,0.088,98.907,998.213,-1.788,0.09,0.09,3.36,99.70,9.027,282.101,8.48,
2023/11/28 07:34:02,0.176,20.153,0.050,0.089,99.240,998.213,-1.788,0.13,0.13,3.38,99.75,9.031,282.249,8.50,
2023/11/28 07:34:02,0.176,20.153,0.050,0.088,99.057,998.213,-1.788,0.33,0.33,3.38,99.77,9.032,282.277,8.49,
2023/11/28 07:34:02,0.190,20.154,0.050,0.089,99.097,998.212,-1.788,0.27,0.27,3.49,99.82,9.036,282.392,8.50,
2023/11/28 07:34:02,0.176,20.154,0.050,0.088,98.978,998.212,-1.789,0.25,0.25,3.44,99.83,9.037,282.426,8.50,
2023/11/28 07:34:02,0.176,20.154,0.050,0.088,98.922,998.212,-1.788,0.14,0.14,3.47,99.88,9.041,282.542,8.49,
2023/11/28 07:34:03,0.190,20.153,0.050,0.089,99.083,998.213,-1.788,0.00,0.00,3.68,99.84,9.039,282.486,8.48,
2023/11/28 07:34:03,0.190,20.151,0.050,0.088,98.945,998.213,-1.788,0.13,0.13,3.53,99.79,9.034,282.330,8.48,
2023/11/28 07:34:03,0.176,20.150,0.050,0.088,98.920,998.213,-1.788,0.07,0.07,3.50,99.85,9.039,282.480,8.49,
2023/11/28 07:34:03,0.176,20.149,0.050,0.088,98.856,998.213,-1.787,0.05,0.05,3.64,99.80,9.034,282.331,8.50,
2023/11/28 07:34:03,0.190,20.150,0.050,0.088,98.615,998.213,-1.788,0.04,0.04,3.64,99.93,9.047,282.725,8.48,
2023/11/28 07:34:03,0.176,20.151,0.050,0.088,98.963,998.213,-1.788,0.02,0.02,3.77,99.74,9.029,282.189,8.49,
2023/11/28 07:34:03,0.176,20.151,0.050,0.088,98.718,998.213,-1.788,0.02,0.02,3.53,99.79,9.034,282.330,8.49,
2023/11/28 07:34:03,0.176,20.152,0.050,0.088,98.817,998.213,-1.788,0.12,0.12,3.64,99.68,9.025,282.040,8.49,
2023/11/28 07:34:03,0.176,20.154,0.050,0.088,98.684,998.212,-1.789,0.18,0.18,3.79,99.69,9.024,282.016,8.49,
2023/11/28 07:34:03,0.176,20.156,0.049,0.088,98.436,998.212,-1.789,0.16,0.16,3.58,99.61,9.017,281.789,8.50,
2023/11/28 07:34:04,0.176,20.155,0.050,0.088,98.590,998.212,-1.789,0.12,0.12,3.75,99.69,9.024,282.024,8.48,
2023/11/28 07:34:04,0.190,20.150,0.050,0.088,98.682,998.213,-1.788,0.05,0.05,3.80,99.73,9.029,282.164,8.50,
2023/11/28 07:34:04,0.190,20.145,0.049,0.088,98.335,998.214,-1.787,0.06,0.06,3.69,99.80,9.037,282.431,8.50,
2023/11/28 07:34:04,0.190,20.141,0.049,0.088,98.531,998.215,-1.786,0.21,0.21,3.60,99.76,9.033,282.300,8.49,
2023/11/28 07:34:04,0.176,20.138,0.049,0.088,98.449,998.216,-1.785,0.21,0.21,3.39,99.71,9.029,282.185,8.48,
2023/11/28 07:34:04,0.176,20.134,0.049,0.088,98.474,998.216,-1.785,0.19,0.19,3.09,99.65,9.023,281.985,8.49,
2023/11/28 07:34:04,0.176,20.132,0.049,0.088,98.529,998.217,-1.784,0.09,0.09,3.01,99.82,9.039,282.492,8.50,
2023/11/28 07:34:04,0.190,20.133,0.049,0.088,98.518,998.216,-1.784,0.15,0.15,2.92,99.74,9.032,282.272,8.50,
2023/11/28 07:34:04,0.190,20.137,0.049,0.088,98.514,998.216,-1.785,0.24,0.24,3.04,99.86,9.042,282.581,8.50,
2023/11/28 07:34:04,0.190,20.139,0.050,0.088,98.703,998.215,-1.786,0.15,0.15,3.00,99.76,9.032,282.283,8.50,
2023/11/28 07:34:05,0.176,20.144,0.050,0.088,98.865,998.214,-1.786,0.17,0.17,2.98,99.76,9.033,282.291,8.49,
2023/11/28 07:34:05,0.176,20.148,0.049,0.088,98.513,998.213,-1.787,0.23,0.23,2.55,99.73,9.029,282.164,8.49,
2023/11/28 07:34:05,0.190,20.150,0.049,0.088,98.348,998.213,-1.788,0.17,0.17,2.62,99.79,9.034,282.338,8.49,
2023/11/28 07:34:05,0.176,20.149,0.049,0.088,98.379,998.213,-1.788,0.07,0.07,2.71,99.76,9.031,282.251,8.48,
2023/11/28 07:34:05,0.190,20.151,0.049,0.088,98.268,998.213,-1.788,0.18,0.18,2.90,99.73,9.028,282.146,8.50,
2023/11/28 07:34:05,0.190,20.153,0.049,0.088,98.203,998.212,-1.789,0.15,0.15,3.12,99.74,9.029,282.174,8.49,
2023/11/28 07:34:05,0.176,20.156,0.050,0.088,98.592,998.212,-1.789,0.00,0.00,3.01,99.71,9.027,282.110,8.50,
2023/11/28 07:34:05,0.190,20.155,0.049,0.088,98.377,998.212,-1.789,0.13,0.13,2.82,99.69,9.024,282.024,8.49,
2023/11/28 07:34:05,0.176,20.153,0.050,0.088,98.776,998.212,-1.788,0.09,0.09,2.98,99.75,9.030,282.207,8.49,
2023/11/28 07:34:05,0.190,20.153,0.050,0.088,98.555,998.212,-1.788,-0.03,-0.03,3.12,99.74,9.029,282.181,8.49,
2023/11/28 07:34:06,0.176,20.151,0.049,0.088,98.229,998.213,-1.788,0.06,0.06,3.04,99.82,9.037,282.434,8.49,
2023/11/28 07:34:06,0.176,20.150,0.049,0.087,97.571,998.213,-1.788,0.09,0.09,3.17,99.74,9.031,282.223,8.49,
2023/11/28 07:34:06,0.176,20.148,0.049,0.087,97.242,998.213,-1.788,0.12,0.12,3.14,99.83,9.039,282.485,8.49,
2023/11/28 07:34:06,0.176,20.147,0.049,0.087,97.325,998.213,-1.788,0.11,0.11,2.38,99.78,9.035,282.354,8.47,
2023/11/28 07:34:06,0.190,20.149,0.049,0.087,97.637,998.213,-1.788,0.22,0.22,1.86,99.63,9.020,281.893,8.48,
2023/11/28 07:34:06,0.176,20.155,0.049,0.087,97.843,998.212,-1.789,0.11,0.11,1.88,99.65,9.021,281.912,8.49,
2023/11/28 07:34:06,0.176,20.160,0.049,0.088,98.079,998.211,-1.790,0.14,0.14,1.84,99.64,9.020,281.893,8.48,
2023/11/28 07:34:06,0.176,20.161,0.049,0.088,98.022,998.211,-1.790,0.07,0.07,2.11,99.66,9.022,281.954,8.48,
2023/11/28 07:34:06,0.190,20.164,0.049,0.087,97.773,998.210,-1.791,0.02,0.02,1.35,99.67,9.023,281.997,8.49,
2023/11/28 07:34:06,0.176,20.167,0.050,0.089,99.263,998.210,-1.791,0.07,0.07,0.63,99.69,9.024,282.024,8.49,
2023/11/28 07:34:07,0.190,20.176,0.050,0.089,99.700,998.208,-1.793,0.09,0.09,0.47,99.72,9.025,282.062,8.49,
2023/11/28 07:34:07,0.176,20.184,0.050,0.088,98.906,998.206,-1.795,0.19,0.19,0.57,99.69,9.021,281.919,8.49,
2023/11/28 07:34:07,0.176,20.189,0.050,0.089,99.299,998.205,-1.796,0.13,0.13,0.82,99.66,9.018,281.839,8.49,
2023/11/28 07:34:07,0.190,20.191,0.050,0.088,98.669,998.205,-1.796,0.23,0.23,0.80,99.82,9.031,282.236,8.48,
2023/11/28 07:34:07,0.176,20.194,0.050,0.088,98.844,998.204,-1.797,0.19,0.19,0.44,99.77,9.027,282.104,8.49,
2023/11/28 07:34:07,0.176,20.196,0.050,0.089,99.990,998.204,-1.797,0.11,0.11,0.35,99.80,9.030,282.215,8.50,
2023/11/28 07:34:07,0.176,20.198,0.052,0.093,103.436,998.205,-1.796,0.12,0.12,1.10,99.81,9.031,282.248,8.49,
2023/11/28 07:34:07,0.176,20.197,0.051,0.091,101.463,998.204,-1.797,0.17,0.17,1.95,99.74,9.025,282.056,8.48,
2023/11/28 07:34:07,0.190,20.194,0.050,0.090,100.674,998.205,-1.796,0.16,0.16,2.36,99.75,9.026,282.092,8.48,
2023/11/28 07:34:07,0.176,20.190,0.050,0.089,100.079,998.205,-1.796,0.09,0.09,3.00,99.84,9.034,282.338,8.51,
2023/11/28 07:34:08,0.190,20.186,0.050,0.089,99.312,998.206,-1.795,0.21,0.21,3.19,99.70,9.022,281.952,8.49,
2023/11/28 07:34:08,0.190,20.183,0.050,0.089,99.854,998.207,-1.794,0.07,0.07,2.92,99.88,9.039,282.493,8.48,
2023/11/28 07:34:08,0.190,20.185,0.050,0.089,99.855,998.206,-1.795,0.04,0.04,3.11,99.78,9.030,282.203,8.49,
2023/11/28 07:34:08,0.176,20.184,0.050,0.089,99.378,998.206,-1.795,0.13,0.13,3.22,99.79,9.030,282.198,8.48,
2023/11/28 07:34:08,0.176,20.183,0.050,0.089,99.525,998.207,-1.794,0.08,0.08,3.14,99.71,9.022,281.961,8.49,
2023/11/28 07:34:08,0.190,20.182,0.050,0.089,99.525,998.207,-1.794,0.11,0.11,3.03,99.70,9.022,281.944,8.49,
2023/11/28 07:34:08,0.190,20.182,0.050,0.089,99.070,998.207,-1.794,0.13,0.13,3.19,99.70,9.022,281.961,8.49,
2023/11/28 07:34:08,0.190,20.180,0.050,0.089,99.110,998.207,-1.794,0.04,0.04,3.23,99.66,9.018,281.822,8.49,
2023/11/28 07:34:08,0.190,20.181,0.050,0.088,98.873,998.207,-1.794,0.02,0.02,3.28,99.85,9.035,282.356,8.50,
2023/11/28 07:34:08,0.176,20.181,0.050,0.088,98.925,998.207,-1.794,0.21,0.21,3.19,99.71,9.022,281.962,8.48,
2023/11/28 07:34:09,0.190,20.182,0.050,0.088,98.772,998.207,-1.794,0.14,0.14,3.01,99.65,9.017,281.804,8.49,
2023/11/28 07:34:09,0.190,20.182,0.050,0.088,98.688,998.207,-1.794,0.16,0.16,3.22,99.65,9.017,281.796,8.48,
2023/11/28 07:34:09,0.190,20.185,0.050,0.088,98.705,998.206,-1.795,0.32,0.32,3.71,99.72,9.023,281.998,8.48,
2023/11/28 07:34:09,0.190,20.192,0.050,0.089,99.787,998.205,-1.796,0.32,0.32,4.23,99.75,9.026,282.076,8.49,
2023/11/28 07:34:09,0.190,20.194,0.052,0.093,104.536,998.206,-1.795,0.25,0.25,4.99,99.72,9.023,281.985,8.50,
2023/11/28 07:34:09,0.176,20.193,0.056,0.100,112.018,998.209,-1.792,0.39,0.39,5.96,99.65,9.016,281.769,8.49,
2023/11/28 07:34:09,0.190,20.190,0.054,0.098,109.079,998.208,-1.792,0.62,0.62,7.38,99.64,9.015,281.737,8.49,
2023/11/28 07:34:09,0.190,20.186,0.053,0.094,105.632,998.208,-1.793,0.60,0.60,8.89,99.61,9.013,281.678,8.49,
2023/11/28 07:34:09,0.190,20.184,0.052,0.093,104.198,998.208,-1.793,0.78,0.78,9.80,99.77,9.027,282.116,8.48,
