// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:18
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=380

StartTime=2023/11/28 07:15:53
EndTime=2023/11/28 07:16:30

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:15:54,0.163,19.687,0.064,0.115,130.313,998.319,-1.682,0.27,0.27,2.76,99.76,9.109,284.660,8.51,
2023/11/28 07:15:54,0.176,19.682,0.064,0.115,130.244,998.320,-1.681,0.24,0.24,2.89,99.75,9.108,284.651,8.51,
2023/11/28 07:15:55,0.176,19.679,0.064,0.115,130.365,998.321,-1.680,0.22,0.22,2.84,99.79,9.111,284.748,8.52,
2023/11/28 07:15:55,0.163,19.675,0.064,0.115,130.150,998.321,-1.679,0.17,0.17,2.74,99.81,9.115,284.851,8.52,
2023/11/28 07:15:55,0.163,19.672,0.063,0.115,130.142,998.322,-1.679,0.25,0.25,2.51,99.90,9.123,285.117,8.50,
2023/11/28 07:15:55,0.163,19.670,0.064,0.115,130.334,998.322,-1.678,0.22,0.22,2.36,99.92,9.126,285.195,8.50,
2023/11/28 07:15:55,0.163,19.666,0.064,0.115,130.288,998.323,-1.678,0.24,0.24,2.62,99.86,9.120,285.010,8.51,
2023/11/28 07:15:55,0.163,19.665,0.063,0.115,130.000,998.323,-1.677,0.23,0.23,2.46,99.93,9.126,285.212,8.51,
2023/11/28 07:15:55,0.163,19.661,0.063,0.115,130.117,998.324,-1.677,0.15,0.15,2.52,99.89,9.123,285.115,8.50,
2023/11/28 07:15:55,0.163,19.658,0.063,0.115,130.071,998.325,-1.676,0.06,0.06,2.70,99.77,9.113,284.787,8.50,
2023/11/28 07:15:55,0.176,19.655,0.063,0.115,130.152,998.325,-1.675,-0.02,-0.02,2.57,99.75,9.111,284.725,8.51,
2023/11/28 07:15:55,0.163,19.653,0.063,0.115,130.032,998.326,-1.675,0.05,0.05,2.66,99.79,9.115,284.857,8.50,
2023/11/28 07:15:56,0.163,19.649,0.063,0.115,130.066,998.327,-1.674,0.07,0.07,2.76,99.76,9.112,284.760,8.53,
2023/11/28 07:15:56,0.163,19.647,0.063,0.115,130.086,998.327,-1.674,0.09,0.09,2.65,99.81,9.117,284.935,8.51,
2023/11/28 07:15:56,0.163,19.645,0.064,0.115,130.196,998.327,-1.673,0.05,0.05,2.74,99.83,9.118,284.971,8.50,
2023/11/28 07:15:56,0.163,19.642,0.063,0.115,130.130,998.328,-1.673,0.21,0.21,2.55,99.77,9.114,284.828,8.50,
2023/11/28 07:15:56,0.163,19.642,0.063,0.115,130.037,998.328,-1.673,0.27,0.27,2.25,99.77,9.113,284.795,8.51,
2023/11/28 07:15:56,0.163,19.644,0.063,0.115,129.989,998.327,-1.673,0.25,0.25,2.33,99.77,9.113,284.804,8.50,
2023/11/28 07:15:56,0.163,19.646,0.063,0.115,130.041,998.327,-1.674,0.15,0.15,2.49,99.73,9.109,284.664,8.51,
2023/11/28 07:15:56,0.163,19.648,0.063,0.115,129.963,998.327,-1.674,0.16,0.16,2.70,99.77,9.112,284.779,8.51,
2023/11/28 07:15:56,0.163,19.648,0.063,0.115,130.061,998.327,-1.674,0.08,0.08,2.68,99.75,9.111,284.726,8.51,
2023/11/28 07:15:56,0.176,19.651,0.063,0.114,129.645,998.326,-1.675,0.25,0.25,2.74,99.94,9.128,285.282,8.50,
2023/11/28 07:15:57,0.176,19.654,0.063,0.115,129.876,998.325,-1.675,0.19,0.19,2.70,99.80,9.115,284.868,8.51,
2023/11/28 07:15:57,0.163,19.657,0.063,0.115,130.020,998.325,-1.676,0.23,0.23,2.63,99.78,9.113,284.813,8.51,
2023/11/28 07:15:57,0.176,19.658,0.063,0.115,129.938,998.325,-1.676,0.20,0.20,2.49,99.74,9.110,284.691,8.50,
2023/11/28 07:15:57,0.163,19.664,0.063,0.114,129.648,998.323,-1.677,0.05,0.05,2.60,99.77,9.112,284.763,8.51,
2023/11/28 07:15:57,0.163,19.670,0.063,0.115,129.829,998.322,-1.678,0.07,0.07,2.66,99.83,9.116,284.897,8.51,
2023/11/28 07:15:57,0.163,19.673,0.063,0.115,129.721,998.322,-1.679,0.11,0.11,2.59,99.93,9.126,285.205,8.51,
2023/11/28 07:15:57,0.176,19.678,0.063,0.114,129.621,998.321,-1.680,0.10,0.10,2.52,100.10,9.141,285.675,8.51,
2023/11/28 07:15:57,0.163,19.680,0.063,0.114,129.671,998.320,-1.681,0.09,0.09,2.68,99.95,9.128,285.259,8.51,
2023/11/28 07:15:57,0.163,19.682,0.063,0.114,129.553,998.320,-1.681,0.24,0.24,2.82,99.76,9.110,284.712,8.51,
2023/11/28 07:15:57,0.163,19.683,0.063,0.114,129.567,998.319,-1.681,0.26,0.26,2.65,99.96,9.128,285.259,8.50,
2023/11/28 07:15:58,0.163,19.685,0.063,0.114,129.500,998.319,-1.682,0.21,0.21,2.68,99.90,9.122,285.092,8.50,
2023/11/28 07:15:58,0.163,19.686,0.063,0.114,129.576,998.319,-1.682,0.22,0.22,2.46,99.87,9.120,285.004,8.51,
2023/11/28 07:15:58,0.176,19.686,0.063,0.114,129.381,998.319,-1.682,0.15,0.15,2.57,99.73,9.106,284.590,8.51,
2023/11/28 07:15:58,0.176,19.685,0.063,0.114,129.546,998.319,-1.682,0.13,0.13,2.57,99.65,9.099,284.369,8.50,
2023/11/28 07:15:58,0.176,19.682,0.063,0.115,129.704,998.320,-1.681,0.15,0.15,2.68,99.66,9.100,284.387,8.50,
2023/11/28 07:15:58,0.163,19.682,0.063,0.114,129.208,998.320,-1.681,0.13,0.13,2.63,99.79,9.112,284.766,8.53,
2023/11/28 07:15:58,0.176,19.679,0.063,0.114,129.475,998.320,-1.681,0.09,0.09,2.66,99.80,9.112,284.767,8.53,
2023/11/28 07:15:58,0.163,19.678,0.063,0.114,129.392,998.320,-1.680,0.13,0.13,2.73,99.80,9.113,284.800,8.53,
2023/11/28 07:15:58,0.176,19.676,0.063,0.114,129.439,998.321,-1.680,0.15,0.15,2.66,99.71,9.105,284.537,8.50,
2023/11/28 07:15:58,0.163,19.675,0.063,0.114,129.519,998.321,-1.680,0.04,0.04,2.96,99.82,9.114,284.845,8.53,
2023/11/28 07:15:59,0.163,19.672,0.063,0.114,129.245,998.322,-1.679,0.19,0.19,2.81,99.82,9.115,284.871,8.49,
2023/11/28 07:15:59,0.176,19.669,0.063,0.114,129.379,998.322,-1.679,0.27,0.27,2.73,99.81,9.114,284.843,8.50,
2023/11/28 07:15:59,0.176,19.666,0.063,0.114,129.212,998.323,-1.678,0.20,0.20,2.52,99.83,9.116,284.889,8.50,
2023/11/28 07:15:59,0.163,19.662,0.063,0.114,128.939,998.323,-1.677,0.10,0.10,2.40,99.87,9.120,285.028,8.50,
2023/11/28 07:15:59,0.176,19.660,0.063,0.114,129.538,998.324,-1.677,0.08,0.08,2.27,99.74,9.109,284.666,8.49,
2023/11/28 07:15:59,0.163,19.658,0.063,0.114,129.394,998.324,-1.676,0.04,0.04,2.22,99.80,9.114,284.842,8.51,
2023/11/28 07:15:59,0.163,19.656,0.063,0.114,129.412,998.325,-1.676,0.07,0.07,2.29,99.77,9.112,284.771,8.50,
2023/11/28 07:15:59,0.163,19.654,0.063,0.114,129.313,998.325,-1.675,0.15,0.15,2.10,99.87,9.122,285.078,8.51,
2023/11/28 07:15:59,0.176,19.650,0.063,0.114,129.288,998.326,-1.675,0.05,0.05,2.05,99.70,9.107,284.602,8.49,
2023/11/28 07:15:59,0.163,19.647,0.063,0.114,129.108,998.327,-1.674,0.04,0.04,1.91,99.74,9.111,284.733,8.51,
2023/11/28 07:16:00,0.163,19.644,0.063,0.114,129.259,998.327,-1.673,0.00,0.00,2.02,99.77,9.113,284.813,8.50,
2023/11/28 07:16:00,0.163,19.643,0.063,0.114,129.205,998.327,-1.673,0.14,0.14,2.21,99.71,9.108,284.645,8.51,
2023/11/28 07:16:00,0.176,19.644,0.063,0.114,129.035,998.327,-1.674,0.15,0.15,2.14,99.80,9.116,284.893,8.51,
2023/11/28 07:16:00,0.163,19.649,0.063,0.114,128.932,998.326,-1.675,0.15,0.15,2.18,99.79,9.114,284.841,8.51,
2023/11/28 07:16:00,0.163,19.656,0.063,0.114,129.016,998.325,-1.676,0.07,0.07,2.13,99.63,9.100,284.383,8.51,
2023/11/28 07:16:00,0.163,19.663,0.063,0.114,129.045,998.323,-1.677,0.03,0.03,2.19,99.73,9.111,284.749,8.50,
2023/11/28 07:16:00,0.163,19.669,0.063,0.114,129.058,998.322,-1.679,0.21,0.21,2.33,99.73,9.111,284.749,8.50,
2023/11/28 07:16:00,0.176,19.674,0.063,0.114,129.064,998.321,-1.680,0.20,0.20,2.29,99.77,9.116,284.879,8.50,
2023/11/28 07:16:00,0.163,19.680,0.063,0.114,128.912,998.320,-1.681,0.09,0.09,2.33,99.77,9.116,284.879,8.50,
2023/11/28 07:16:00,0.163,19.684,0.063,0.114,128.872,998.319,-1.682,-0.08,-0.08,2.35,99.83,9.122,285.073,8.50,
2023/11/28 07:16:01,0.176,19.687,0.063,0.114,128.570,998.318,-1.682,0.01,0.01,2.35,99.79,9.118,284.950,8.50,
2023/11/28 07:16:01,0.163,19.691,0.063,0.114,128.953,998.318,-1.683,0.06,0.06,2.29,99.86,9.125,285.177,8.50,
2023/11/28 07:16:01,0.176,19.693,0.063,0.114,128.631,998.317,-1.684,0.16,0.16,2.27,99.90,9.127,285.251,8.50,
2023/11/28 07:16:01,0.163,19.697,0.063,0.114,128.691,998.316,-1.684,0.11,0.11,2.10,99.81,9.119,284.987,8.50,
2023/11/28 07:16:01,0.163,19.700,0.063,0.113,128.386,998.316,-1.685,0.19,0.19,2.27,99.89,9.125,285.166,8.50,
2023/11/28 07:16:01,0.163,19.704,0.063,0.114,128.575,998.315,-1.686,0.11,0.11,2.36,99.88,9.124,285.131,8.50,
2023/11/28 07:16:01,0.163,19.706,0.063,0.114,128.542,998.314,-1.686,0.12,0.12,2.41,99.76,9.112,284.779,8.51,
2023/11/28 07:16:01,0.176,19.707,0.063,0.114,128.667,998.314,-1.686,0.09,0.09,2.40,99.81,9.117,284.911,8.50,
2023/11/28 07:16:01,0.176,19.709,0.063,0.113,128.409,998.314,-1.687,0.09,0.09,2.48,99.83,9.118,284.956,8.49,
2023/11/28 07:16:01,0.163,19.711,0.063,0.114,128.633,998.313,-1.687,0.15,0.15,2.25,99.78,9.113,284.798,8.50,
2023/11/28 07:16:02,0.176,19.712,0.063,0.113,128.368,998.313,-1.688,0.12,0.12,2.33,99.74,9.109,284.667,8.51,
2023/11/28 07:16:02,0.163,19.714,0.063,0.114,128.767,998.313,-1.688,0.10,0.10,2.38,99.82,9.116,284.887,8.51,
2023/11/28 07:16:02,0.176,19.716,0.063,0.114,128.459,998.313,-1.688,0.14,0.14,2.30,99.74,9.108,284.642,8.50,
2023/11/28 07:16:02,0.163,19.719,0.063,0.113,128.252,998.312,-1.689,0.11,0.11,2.48,99.69,9.103,284.492,8.50,
2023/11/28 07:16:02,0.163,19.721,0.063,0.114,128.454,998.311,-1.689,0.09,0.09,2.33,99.77,9.110,284.705,8.50,
2023/11/28 07:16:02,0.163,19.722,0.063,0.114,128.426,998.311,-1.690,0.11,0.11,2.24,99.84,9.116,284.891,8.50,
2023/11/28 07:16:02,0.176,19.722,0.063,0.113,128.332,998.311,-1.690,0.04,0.04,2.52,99.80,9.112,284.768,8.50,
2023/11/28 07:16:02,0.163,19.722,0.063,0.113,128.271,998.311,-1.690,0.31,0.31,2.44,99.65,9.099,284.353,8.50,
2023/11/28 07:16:02,0.176,19.722,0.063,0.114,128.642,998.311,-1.690,0.16,0.16,2.62,99.72,9.105,284.547,8.51,
2023/11/28 07:16:02,0.163,19.721,0.063,0.113,128.207,998.311,-1.689,0.18,0.18,2.74,99.77,9.110,284.697,8.50,
2023/11/28 07:16:03,0.163,19.720,0.063,0.113,128.253,998.312,-1.689,0.08,0.08,2.78,99.77,9.109,284.672,8.50,
2023/11/28 07:16:03,0.163,19.718,0.063,0.113,128.145,998.312,-1.689,0.11,0.11,2.85,99.77,9.110,284.714,8.50,
2023/11/28 07:16:03,0.176,19.717,0.063,0.113,128.034,998.312,-1.689,0.04,0.04,3.08,99.77,9.108,284.655,8.50,
2023/11/28 07:16:03,0.176,19.716,0.063,0.113,127.998,998.312,-1.689,-0.05,-0.05,2.81,99.67,9.100,284.406,8.50,
2023/11/28 07:16:03,0.176,19.715,0.063,0.113,128.208,998.312,-1.688,0.05,0.05,2.54,99.74,9.106,284.584,8.50,
2023/11/28 07:16:03,0.163,19.714,0.063,0.113,128.009,998.313,-1.688,0.26,0.26,2.54,99.75,9.107,284.619,8.50,
2023/11/28 07:16:03,0.163,19.712,0.063,0.113,128.025,998.313,-1.688,0.24,0.24,2.63,99.70,9.103,284.494,8.50,
2023/11/28 07:16:03,0.163,19.710,0.063,0.113,128.020,998.314,-1.687,0.15,0.15,2.55,99.83,9.116,284.882,8.50,
2023/11/28 07:16:03,0.176,19.709,0.063,0.113,128.008,998.314,-1.687,0.15,0.15,2.55,99.84,9.117,284.917,8.51,
2023/11/28 07:16:03,0.176,19.709,0.062,0.113,127.777,998.314,-1.687,0.15,0.15,2.74,99.88,9.120,285.023,8.51,
2023/11/28 07:16:04,0.176,19.707,0.063,0.113,127.953,998.314,-1.687,0.08,0.08,2.79,99.88,9.120,285.015,8.51,
2023/11/28 07:16:04,0.163,19.704,0.062,0.113,127.838,998.315,-1.686,0.09,0.09,2.71,99.74,9.107,284.626,8.53,
2023/11/28 07:16:04,0.176,19.702,0.062,0.113,127.697,998.315,-1.686,0.09,0.09,2.98,99.67,9.101,284.415,8.53,
2023/11/28 07:16:04,0.163,19.702,0.062,0.113,127.753,998.315,-1.686,0.09,0.09,3.20,99.67,9.101,284.439,8.51,
2023/11/28 07:16:04,0.176,19.701,0.062,0.113,127.636,998.315,-1.686,0.05,0.05,3.42,99.72,9.107,284.606,8.50,
2023/11/28 07:16:04,0.163,19.702,0.062,0.113,127.408,998.315,-1.686,0.02,0.02,3.94,99.71,9.105,284.546,8.51,
2023/11/28 07:16:04,0.163,19.702,0.062,0.113,127.479,998.315,-1.686,-0.15,-0.15,4.55,99.72,9.105,284.565,8.50,
2023/11/28 07:16:04,0.163,19.702,0.062,0.113,127.387,998.315,-1.686,-0.06,-0.06,4.09,99.81,9.114,284.820,8.51,
2023/11/28 07:16:04,0.176,19.703,0.062,0.113,127.590,998.315,-1.686,0.04,0.04,2.82,99.82,9.114,284.839,8.51,
2023/11/28 07:16:04,0.163,19.704,0.062,0.113,127.383,998.315,-1.686,0.03,0.03,1.99,99.72,9.105,284.548,8.51,
2023/11/28 07:16:05,0.163,19.705,0.062,0.113,127.358,998.314,-1.687,0.08,0.08,1.62,99.68,9.100,284.408,8.51,
2023/11/28 07:16:05,0.163,19.706,0.062,0.113,127.352,998.314,-1.687,-0.05,-0.05,1.47,99.68,9.102,284.450,8.50,
2023/11/28 07:16:05,0.163,19.706,0.062,0.113,127.380,998.314,-1.687,-0.08,-0.08,1.51,99.69,9.102,284.468,8.49,
2023/11/28 07:16:05,0.163,19.709,0.062,0.112,127.315,998.314,-1.687,-0.09,-0.09,1.73,99.80,9.113,284.811,8.50,
2023/11/28 07:16:05,0.163,19.710,0.062,0.112,127.051,998.313,-1.688,0.07,0.07,1.53,99.81,9.113,284.812,8.51,
2023/11/28 07:16:05,0.163,19.709,0.062,0.112,127.230,998.313,-1.687,0.08,0.08,1.12,99.91,9.124,285.146,8.51,
2023/11/28 07:16:05,0.176,19.707,0.063,0.113,127.959,998.314,-1.687,0.21,0.21,0.82,99.82,9.115,284.864,8.50,
2023/11/28 07:16:05,0.163,19.704,0.064,0.116,131.807,998.316,-1.685,0.12,0.12,0.47,99.71,9.104,284.510,8.50,
2023/11/28 07:16:05,0.176,19.704,0.066,0.119,134.963,998.317,-1.684,0.04,0.04,0.19,99.87,9.119,284.983,8.51,
2023/11/28 07:16:05,0.176,19.701,0.068,0.124,140.610,998.320,-1.681,0.03,0.03,-0.19,99.79,9.111,284.732,8.50,
2023/11/28 07:16:06,0.163,19.697,0.070,0.127,143.403,998.321,-1.679,-0.03,-0.03,-0.27,99.68,9.100,284.395,8.48,
2023/11/28 07:16:06,0.163,19.695,0.069,0.125,141.322,998.321,-1.680,0.13,0.13,0.19,99.75,9.107,284.626,8.50,
2023/11/28 07:16:06,0.176,19.693,0.068,0.124,139.907,998.321,-1.680,0.08,0.08,1.04,99.79,9.111,284.724,8.49,
2023/11/28 07:16:06,0.163,19.685,0.068,0.123,139.512,998.323,-1.678,0.23,0.23,0.69,99.69,9.103,284.484,8.50,
2023/11/28 07:16:06,0.163,19.677,0.067,0.121,136.966,998.323,-1.677,0.31,0.31,1.69,99.74,9.108,284.652,8.50,
2023/11/28 07:16:06,0.176,19.672,0.066,0.119,135.341,998.324,-1.677,0.57,0.57,1.73,99.77,9.112,284.775,8.49,
2023/11/28 07:16:06,0.163,19.664,0.065,0.118,133.793,998.325,-1.676,0.38,0.38,1.34,99.80,9.116,284.898,8.50,
2023/11/28 07:16:06,0.163,19.652,0.065,0.117,133.142,998.327,-1.674,0.18,0.18,0.95,99.70,9.108,284.632,8.51,
2023/11/28 07:16:06,0.176,19.618,0.065,0.118,133.912,998.334,-1.667,0.13,0.13,0.71,99.71,9.110,284.700,8.50,
2023/11/28 07:16:06,0.176,19.589,4.114,6.664,7564.779,1001.423,1.422,2.72,2.72,12.25,99.34,8.869,277.176,8.49,
2023/11/28 07:16:07,0.339,19.231,14.445,21.150,24224.752,1009.331,9.329,5.11,5.11,22.79,97.30,8.246,257.700,8.50,
2023/11/28 07:16:07,0.339,18.934,19.351,27.447,31673.754,1013.121,13.119,4.38,4.38,22.61,94.18,7.793,243.549,8.51,
2023/11/28 07:16:07,0.407,18.788,23.616,32.781,37971.064,1016.396,16.394,4.36,4.36,29.27,90.85,7.345,229.535,8.49,
2023/11/28 07:16:07,0.475,18.718,23.965,33.170,38488.894,1016.678,16.676,4.82,4.82,40.64,87.75,7.086,221.449,8.49,
2023/11/28 07:16:07,0.543,18.684,23.968,33.149,38498.605,1016.689,16.686,3.80,3.80,29.40,84.87,6.857,214.292,8.50,
2023/11/28 07:16:07,0.624,18.668,23.976,33.147,38511.534,1016.699,16.696,3.44,3.44,24.47,82.40,6.658,208.081,8.49,
2023/11/28 07:16:07,0.706,18.661,23.979,33.146,38516.803,1016.703,16.700,3.34,3.34,22.59,79.98,6.464,202.025,8.50,
2023/11/28 07:16:07,0.801,18.656,24.005,33.174,38555.373,1016.724,16.721,3.32,3.32,22.01,77.95,6.300,196.888,8.51,
2023/11/28 07:16:07,0.909,18.652,23.998,33.163,38546.388,1016.721,16.716,3.34,3.34,21.80,75.88,6.133,191.675,8.50,
2023/11/28 07:16:07,1.004,18.649,24.082,33.266,38669.289,1016.786,16.781,3.29,3.29,21.35,73.82,5.965,186.412,8.51,
2023/11/28 07:16:08,1.126,18.621,24.463,33.721,39226.162,1017.083,17.078,3.14,3.14,20.98,71.96,5.806,181.437,8.51,
2023/11/28 07:16:08,1.235,18.573,24.709,33.992,39589.383,1017.281,17.276,3.01,3.01,20.37,70.21,5.661,176.919,8.51,
2023/11/28 07:16:08,1.343,18.527,24.881,34.172,39846.399,1017.424,17.418,2.96,2.96,20.14,68.52,5.524,172.649,8.50,
2023/11/28 07:16:08,1.466,18.485,25.202,34.539,40317.008,1017.679,17.672,2.89,2.89,19.92,67.03,5.397,168.680,8.49,
2023/11/28 07:16:08,1.588,18.431,25.473,34.831,40715.853,1017.898,17.891,2.86,2.86,19.29,65.66,5.283,165.117,8.50,
2023/11/28 07:16:08,1.696,18.388,25.605,34.963,40914.325,1018.010,18.002,2.86,2.86,18.95,64.38,5.181,161.930,8.51,
2023/11/28 07:16:08,1.818,18.331,26.150,35.589,41707.752,1018.438,18.430,2.73,2.73,18.10,63.22,5.076,158.640,8.51,
2023/11/28 07:16:08,1.927,18.259,26.661,36.159,42454.715,1018.845,18.837,2.64,2.64,17.07,62.04,4.974,155.441,8.50,
2023/11/28 07:16:08,2.049,18.147,27.421,36.995,43563.466,1019.452,19.443,2.47,2.47,16.40,60.82,4.863,151.969,8.50,
