// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:29
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=320

StartTime=2023/11/28 07:22:05
EndTime=2023/11/28 07:22:36

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:22:06,0.176,19.757,0.067,0.122,137.667,998.307,-1.694,0.12,0.12,6.27,99.99,9.125,285.159,8.50,
2023/11/28 07:22:07,0.176,19.756,0.065,0.118,133.369,998.306,-1.695,0.18,0.18,6.70,99.88,9.113,284.802,8.51,
2023/11/28 07:22:07,0.176,19.752,0.064,0.117,132.016,998.306,-1.695,0.25,0.25,6.53,99.97,9.122,285.076,8.49,
2023/11/28 07:22:07,0.163,19.750,0.064,0.116,130.989,998.306,-1.694,0.17,0.17,6.37,100.00,9.125,285.166,8.49,
2023/11/28 07:22:07,0.176,19.748,0.064,0.115,130.430,998.307,-1.694,0.13,0.13,6.41,100.05,9.129,285.298,8.50,
2023/11/28 07:22:07,0.163,19.745,0.063,0.115,129.949,998.307,-1.694,0.06,0.06,6.43,99.98,9.123,285.121,8.51,
2023/11/28 07:22:07,0.176,19.740,0.063,0.115,129.660,998.308,-1.693,0.03,0.03,6.57,99.76,9.103,284.502,8.51,
2023/11/28 07:22:07,0.176,19.740,0.063,0.114,129.019,998.308,-1.693,0.02,0.02,6.61,99.74,9.102,284.458,8.50,
2023/11/28 07:22:07,0.176,19.739,0.063,0.114,128.691,998.308,-1.693,0.07,0.07,6.49,99.79,9.107,284.608,8.50,
2023/11/28 07:22:07,0.176,19.738,0.063,0.114,128.747,998.308,-1.693,0.09,0.09,6.48,99.82,9.110,284.696,8.51,
2023/11/28 07:22:07,0.176,19.736,0.063,0.113,128.113,998.308,-1.693,0.04,0.04,6.53,99.85,9.112,284.775,8.49,
2023/11/28 07:22:08,0.163,19.736,0.063,0.113,128.036,998.308,-1.692,0.09,0.09,6.62,99.82,9.109,284.688,8.50,
2023/11/28 07:22:08,0.176,19.736,0.063,0.113,127.915,998.308,-1.693,0.23,0.23,6.68,99.88,9.115,284.873,8.51,
2023/11/28 07:22:08,0.163,19.736,0.062,0.113,127.608,998.308,-1.693,0.25,0.25,6.54,99.88,9.114,284.839,8.49,
2023/11/28 07:22:08,0.176,19.739,0.062,0.113,127.418,998.308,-1.693,0.21,0.21,6.64,99.92,9.118,284.962,8.50,
2023/11/28 07:22:08,0.176,19.740,0.062,0.112,127.077,998.307,-1.694,0.03,0.03,6.54,99.86,9.113,284.796,8.50,
2023/11/28 07:22:08,0.176,19.741,0.062,0.112,127.080,998.307,-1.694,0.02,0.02,6.48,99.78,9.106,284.583,8.50,
2023/11/28 07:22:08,0.176,19.740,0.062,0.112,127.014,998.307,-1.694,0.07,0.07,6.64,99.86,9.111,284.745,8.50,
2023/11/28 07:22:08,0.176,19.742,0.062,0.112,126.874,998.307,-1.694,0.08,0.08,6.70,99.79,9.105,284.559,8.50,
2023/11/28 07:22:08,0.163,19.744,0.062,0.112,126.711,998.306,-1.695,0.10,0.10,6.80,99.80,9.106,284.569,8.49,
2023/11/28 07:22:08,0.176,19.745,0.062,0.112,126.762,998.306,-1.695,0.19,0.19,6.53,99.89,9.115,284.850,8.53,
2023/11/28 07:22:09,0.176,19.744,0.062,0.112,126.522,998.306,-1.695,0.13,0.13,6.62,99.77,9.104,284.507,8.50,
2023/11/28 07:22:09,0.176,19.743,0.062,0.112,126.561,998.306,-1.694,-0.01,-0.01,6.62,99.83,9.110,284.690,8.49,
2023/11/28 07:22:09,0.163,19.743,0.062,0.112,126.478,998.306,-1.695,0.06,0.06,6.72,99.73,9.100,284.400,8.50,
2023/11/28 07:22:09,0.176,19.745,0.062,0.112,126.304,998.306,-1.695,0.08,0.08,6.70,99.77,9.104,284.515,8.50,
2023/11/28 07:22:09,0.176,19.748,0.062,0.112,126.372,998.305,-1.695,0.14,0.14,6.72,99.78,9.103,284.500,8.51,
2023/11/28 07:22:09,0.176,19.752,0.062,0.112,126.330,998.304,-1.696,0.21,0.21,6.59,99.79,9.105,284.551,8.50,
2023/11/28 07:22:09,0.176,19.757,0.062,0.112,126.084,998.303,-1.697,0.13,0.13,6.56,99.81,9.107,284.605,8.49,
2023/11/28 07:22:09,0.176,19.760,0.062,0.112,126.228,998.303,-1.698,-0.03,-0.03,6.67,99.78,9.103,284.492,8.53,
2023/11/28 07:22:09,0.176,19.763,0.062,0.111,125.967,998.302,-1.699,0.06,0.06,6.67,99.58,9.084,283.887,8.51,
2023/11/28 07:22:09,0.176,19.769,0.062,0.112,126.598,998.301,-1.700,0.16,0.16,6.70,99.63,9.089,284.035,8.50,
2023/11/28 07:22:10,0.176,19.774,0.062,0.112,126.255,998.300,-1.701,0.14,0.14,6.72,99.73,9.098,284.326,8.50,
2023/11/28 07:22:10,0.176,19.775,0.062,0.112,126.115,998.300,-1.701,0.18,0.18,6.57,99.84,9.107,284.609,8.50,
2023/11/28 07:22:10,0.176,19.776,0.062,0.112,125.991,998.299,-1.701,0.17,0.17,6.45,99.83,9.105,284.557,8.50,
2023/11/28 07:22:10,0.176,19.777,0.062,0.112,126.002,998.299,-1.702,0.16,0.16,6.51,99.81,9.104,284.530,8.49,
2023/11/28 07:22:10,0.176,19.776,0.062,0.111,125.932,998.299,-1.701,0.12,0.12,6.61,99.78,9.101,284.434,8.50,
2023/11/28 07:22:10,0.176,19.777,0.062,0.112,126.033,998.299,-1.702,0.06,0.06,6.46,99.75,9.098,284.337,8.51,
2023/11/28 07:22:10,0.176,19.776,0.061,0.111,125.631,998.299,-1.702,0.14,0.14,6.48,99.76,9.100,284.381,8.50,
2023/11/28 07:22:10,0.163,19.775,0.062,0.111,125.664,998.299,-1.701,0.08,0.08,6.32,99.85,9.108,284.637,8.50,
2023/11/28 07:22:10,0.176,19.773,0.062,0.111,125.684,998.300,-1.701,0.02,0.02,6.34,99.76,9.098,284.338,8.50,
2023/11/28 07:22:10,0.176,19.771,0.061,0.111,125.458,998.300,-1.701,-0.03,-0.03,6.32,99.78,9.102,284.459,8.50,
2023/11/28 07:22:11,0.163,19.767,0.061,0.111,125.349,998.301,-1.700,0.00,0.00,6.30,99.81,9.104,284.530,8.50,
2023/11/28 07:22:11,0.176,19.764,0.062,0.111,125.702,998.302,-1.699,-0.01,-0.01,6.45,99.83,9.107,284.600,8.53,
2023/11/28 07:22:11,0.163,19.761,0.061,0.111,125.031,998.302,-1.699,0.05,0.05,6.43,99.80,9.105,284.538,8.50,
2023/11/28 07:22:11,0.176,19.758,0.061,0.111,125.414,998.303,-1.698,0.11,0.11,6.70,99.82,9.106,284.589,8.51,
2023/11/28 07:22:11,0.163,19.754,0.061,0.111,125.253,998.304,-1.697,0.02,0.02,7.73,99.85,9.109,284.687,8.49,
2023/11/28 07:22:11,0.176,19.753,0.061,0.111,125.180,998.304,-1.697,0.04,0.04,10.12,99.74,9.100,284.394,8.51,
2023/11/28 07:22:11,0.176,19.750,0.061,0.111,125.002,998.304,-1.697,-0.03,-0.03,11.98,99.65,9.092,284.131,8.49,
2023/11/28 07:22:11,0.176,19.748,0.061,0.111,125.199,998.305,-1.696,-0.01,-0.01,11.03,99.64,9.090,284.095,8.51,
2023/11/28 07:22:11,0.163,19.746,0.061,0.111,125.219,998.305,-1.696,-0.01,-0.01,7.99,99.76,9.101,284.423,8.50,
2023/11/28 07:22:11,0.176,19.744,0.061,0.111,125.295,998.306,-1.695,0.04,0.04,5.27,99.77,9.103,284.491,8.50,
2023/11/28 07:22:12,0.163,19.742,0.061,0.111,125.222,998.306,-1.695,-0.03,-0.03,3.31,99.82,9.108,284.632,8.50,
2023/11/28 07:22:12,0.176,19.743,0.061,0.111,125.429,998.306,-1.695,0.05,0.05,2.14,99.85,9.110,284.704,8.50,
2023/11/28 07:22:12,0.176,19.748,0.062,0.111,125.934,998.305,-1.696,0.05,0.05,1.26,99.83,9.108,284.642,8.51,
2023/11/28 07:22:12,0.163,19.758,0.063,0.114,128.717,998.304,-1.697,0.04,0.04,0.88,99.97,9.119,284.987,8.51,
2023/11/28 07:22:12,0.163,19.769,0.067,0.121,136.946,998.304,-1.696,0.03,0.03,0.82,99.81,9.103,284.480,8.48,
2023/11/28 07:22:12,0.176,19.773,0.071,0.129,145.756,998.307,-1.694,0.14,0.14,0.69,99.81,9.104,284.507,8.50,
2023/11/28 07:22:12,0.176,19.775,0.073,0.133,149.921,998.308,-1.693,0.00,0.00,0.65,99.80,9.101,284.426,8.50,
2023/11/28 07:22:12,0.176,19.775,0.071,0.131,147.457,998.307,-1.694,0.20,0.20,0.77,99.80,9.102,284.453,8.49,
2023/11/28 07:22:12,0.176,19.770,0.070,0.128,144.938,998.307,-1.694,0.28,0.28,0.99,99.80,9.103,284.488,8.50,
2023/11/28 07:22:12,0.176,19.758,0.069,0.125,141.520,998.308,-1.692,0.27,0.27,1.58,99.74,9.100,284.390,8.50,
2023/11/28 07:22:13,0.163,19.745,0.067,0.123,138.575,998.310,-1.691,0.21,0.21,2.65,99.69,9.097,284.310,8.48,
2023/11/28 07:22:13,0.176,19.734,0.066,0.120,136.083,998.312,-1.689,0.24,0.24,6.00,99.68,9.098,284.327,8.51,
2023/11/28 07:22:13,0.176,19.686,2.361,3.967,4492.212,1000.071,0.070,2.49,2.49,52.43,98.27,8.880,277.505,8.51,
2023/11/28 07:22:13,0.231,19.383,9.031,13.775,15716.824,1005.195,5.193,3.88,3.88,58.98,95.27,8.325,260.159,8.49,
2023/11/28 07:22:13,0.271,19.181,12.556,18.579,21306.355,1007.910,7.909,6.67,6.67,55.62,91.22,7.826,244.580,8.50,
2023/11/28 07:22:13,0.326,19.085,14.701,21.425,24630.141,1009.558,9.556,7.04,7.04,51.38,87.25,7.399,231.219,8.50,
2023/11/28 07:22:13,0.326,19.040,11.896,17.625,20284.364,1007.441,7.440,5.07,5.07,42.19,83.75,7.224,225.769,8.50,
2023/11/28 07:22:13,0.380,19.018,12.874,18.943,21813.500,1008.188,8.186,4.22,4.22,36.35,80.79,6.930,216.584,8.51,
2023/11/28 07:22:13,0.434,19.006,13.955,20.392,23489.388,1009.010,9.008,3.98,3.98,33.98,78.49,6.690,209.077,8.50,
2023/11/28 07:22:13,0.502,19.000,14.387,20.967,24155.680,1009.340,9.337,4.34,4.34,33.83,76.39,6.495,202.984,8.50,
2023/11/28 07:22:14,0.556,18.995,14.094,20.573,23704.768,1009.119,9.116,4.43,4.43,33.67,74.66,6.359,198.737,8.50,
2023/11/28 07:22:14,0.624,18.993,17.078,24.522,28256.715,1011.383,11.380,4.26,4.26,33.23,73.05,6.113,191.051,8.49,
2023/11/28 07:22:14,0.706,18.989,22.068,30.963,35681.971,1015.173,15.170,4.04,4.04,32.72,71.61,5.818,181.817,8.49,
2023/11/28 07:22:14,0.801,18.969,22.198,31.116,35876.044,1015.277,15.273,3.80,3.80,32.15,70.43,5.721,178.777,8.50,
2023/11/28 07:22:14,0.896,18.941,22.316,31.246,36052.480,1015.374,15.370,3.61,3.61,31.53,69.27,5.624,175.751,8.51,
2023/11/28 07:22:14,1.004,18.917,22.397,31.334,36174.293,1015.441,15.437,3.49,3.49,31.45,68.21,5.538,173.075,8.50,
2023/11/28 07:22:14,1.113,18.865,22.575,31.522,36440.937,1015.589,15.584,3.39,3.39,31.42,67.18,5.452,170.401,8.51,
2023/11/28 07:22:14,1.221,18.771,23.075,32.090,37185.665,1015.992,15.987,3.28,3.28,30.25,66.21,5.369,167.784,8.50,
2023/11/28 07:22:14,1.330,18.669,23.548,32.611,37888.669,1016.376,16.370,3.15,3.15,28.64,65.21,5.281,165.046,8.50,
2023/11/28 07:22:14,1.452,18.585,24.526,33.773,39322.342,1017.140,17.134,3.05,3.05,27.27,64.13,5.169,161.537,8.50,
2023/11/28 07:22:15,1.574,18.465,25.534,34.934,40799.096,1017.937,17.930,2.86,2.86,25.02,62.89,5.050,157.830,8.51,
2023/11/28 07:22:15,1.683,18.344,26.262,35.737,41867.277,1018.520,18.513,2.73,2.73,22.59,61.62,4.942,154.445,8.51,
2023/11/28 07:22:15,1.805,18.220,27.197,36.782,43229.884,1019.263,19.255,2.55,2.55,19.85,60.25,4.819,150.600,8.50,
2023/11/28 07:22:15,1.927,18.078,28.299,38.004,44830.725,1020.138,20.130,2.47,2.47,17.57,58.75,4.682,146.324,8.50,
2023/11/28 07:22:15,2.035,17.892,29.466,39.249,46524.682,1021.073,21.064,2.31,2.31,17.26,57.31,4.554,142.326,8.50,
2023/11/28 07:22:15,2.171,17.712,29.950,39.672,47246.657,1021.487,21.477,2.23,2.23,17.65,55.88,4.443,138.857,8.52,
2023/11/28 07:22:15,2.280,17.585,30.086,39.721,47463.964,1021.621,21.611,2.23,2.23,15.36,54.42,4.332,135.390,8.51,
2023/11/28 07:22:15,2.402,17.511,30.142,39.724,47558.950,1021.682,21.671,2.19,2.19,14.14,52.99,4.222,131.950,8.51,
2023/11/28 07:22:15,2.524,17.473,30.169,39.721,47604.360,1021.712,21.701,2.21,2.21,12.81,51.61,4.114,128.572,8.51,
2023/11/28 07:22:15,2.646,17.452,30.184,39.720,47629.852,1021.729,21.717,2.24,2.24,12.49,50.39,4.017,125.555,8.51,
2023/11/28 07:22:16,2.755,17.439,30.188,39.715,47639.089,1021.736,21.723,2.27,2.27,12.16,49.30,3.931,122.865,8.51,
2023/11/28 07:22:16,2.877,17.430,30.195,39.715,47650.142,1021.743,21.730,2.33,2.33,12.75,48.35,3.855,120.492,8.50,
2023/11/28 07:22:16,2.985,17.424,30.198,39.713,47655.664,1021.747,21.734,2.50,2.50,13.45,47.42,3.782,118.186,8.53,
2023/11/28 07:22:16,3.107,17.419,30.201,39.712,47660.718,1021.751,21.738,2.49,2.49,14.27,46.64,3.720,116.244,8.51,
2023/11/28 07:22:16,3.230,17.415,30.204,39.712,47666.306,1021.755,21.741,2.48,2.48,15.60,45.94,3.663,114.490,8.50,
2023/11/28 07:22:16,3.365,17.413,30.205,39.712,47668.557,1021.757,21.742,2.45,2.45,14.72,45.32,3.615,112.964,8.50,
2023/11/28 07:22:16,3.474,17.409,30.207,39.711,47671.623,1021.760,21.745,2.44,2.44,13.93,44.79,3.572,111.634,8.52,
2023/11/28 07:22:16,3.609,17.408,30.205,39.708,47669.079,1021.759,21.743,2.53,2.53,14.11,44.29,3.533,110.424,8.50,
2023/11/28 07:22:16,3.732,17.406,30.208,39.709,47673.769,1021.762,21.746,2.45,2.45,13.74,43.87,3.499,109.358,8.50,
2023/11/28 07:22:16,3.881,17.406,30.206,39.707,47671.291,1021.762,21.745,2.35,2.35,13.07,43.49,3.470,108.430,8.50,
2023/11/28 07:22:17,4.003,17.403,30.207,39.706,47673.837,1021.764,21.746,2.47,2.47,13.48,43.13,3.441,107.534,8.51,
2023/11/28 07:22:17,4.139,17.399,30.211,39.707,47679.827,1021.768,21.750,2.44,2.44,13.90,42.83,3.417,106.793,8.52,
2023/11/28 07:22:17,4.261,17.396,30.213,39.707,47683.164,1021.771,21.752,2.58,2.58,14.64,42.62,3.401,106.274,8.52,
2023/11/28 07:22:17,4.397,17.394,30.213,39.705,47683.271,1021.772,21.752,2.60,2.60,15.28,42.39,3.382,105.705,8.52,
2023/11/28 07:22:17,4.519,17.394,30.213,39.704,47684.049,1021.773,21.753,2.61,2.61,14.65,42.19,3.366,105.208,8.53,
2023/11/28 07:22:17,4.641,17.392,30.213,39.703,47685.094,1021.774,21.754,2.57,2.57,15.63,42.05,3.356,104.879,8.52,
2023/11/28 07:22:17,4.790,17.387,30.214,39.700,47686.331,1021.776,21.755,2.68,2.68,18.00,41.93,3.347,104.585,8.52,
2023/11/28 07:22:17,4.926,17.383,30.214,39.697,47688.332,1021.778,21.756,2.71,2.71,19.47,41.83,3.339,104.342,8.52,
2023/11/28 07:22:17,5.048,17.381,30.216,39.697,47690.603,1021.780,21.758,2.63,2.63,19.82,41.78,3.335,104.213,8.52,
2023/11/28 07:22:17,5.184,17.379,30.216,39.696,47691.311,1021.781,21.758,2.63,2.63,19.60,41.77,3.334,104.201,8.53,
2023/11/28 07:22:18,5.346,17.378,30.216,39.695,47692.337,1021.783,21.759,2.58,2.58,19.39,41.77,3.334,104.190,8.51,
2023/11/28 07:22:18,5.482,17.377,30.217,39.695,47694.030,1021.784,21.760,2.63,2.63,20.64,41.82,3.338,104.327,8.50,
2023/11/28 07:22:18,5.591,17.376,30.219,39.697,47697.179,1021.787,21.762,2.65,2.65,20.96,41.88,3.343,104.481,8.52,
2023/11/28 07:22:18,5.740,17.375,30.217,39.694,47693.886,1021.786,21.760,2.82,2.82,22.63,41.97,3.350,104.699,8.53,
2023/11/28 07:22:18,5.876,17.375,30.216,39.692,47692.992,1021.786,21.760,2.88,2.88,24.44,42.06,3.357,104.918,8.53,
2023/11/28 07:22:18,6.011,17.374,30.216,39.692,47693.304,1021.787,21.760,3.01,3.01,27.99,42.10,3.361,105.036,8.52,
2023/11/28 07:22:18,6.120,17.374,30.216,39.691,47693.020,1021.787,21.760,2.97,2.97,29.16,42.15,3.365,105.160,8.53,
2023/11/28 07:22:18,6.269,17.374,30.214,39.688,47689.637,1021.786,21.758,3.04,3.04,28.83,42.22,3.371,105.342,8.52,
2023/11/28 07:22:18,6.378,17.374,30.213,39.688,47689.029,1021.786,21.758,3.00,3.00,30.57,42.32,3.379,105.590,8.53,
2023/11/28 07:22:18,6.500,17.374,30.214,39.689,47690.138,1021.787,21.758,3.10,3.10,30.33,42.39,3.384,105.748,8.51,
2023/11/28 07:22:19,6.622,17.374,30.212,39.687,47687.948,1021.786,21.757,3.17,3.17,35.24,42.45,3.389,105.913,8.51,
2023/11/28 07:22:19,6.785,17.374,30.210,39.684,47684.454,1021.785,21.755,3.50,3.50,42.68,42.50,3.393,106.045,8.51,
2023/11/28 07:22:19,6.893,17.374,30.208,39.682,47681.461,1021.784,21.753,3.54,3.54,47.10,42.54,3.396,106.128,8.53,
2023/11/28 07:22:19,7.015,17.374,30.204,39.678,47676.093,1021.781,21.750,3.91,3.91,55.13,42.57,3.399,106.211,8.53,
2023/11/28 07:22:19,7.151,17.375,30.195,39.667,47662.926,1021.775,21.743,4.81,4.81,80.91,42.61,3.402,106.321,8.53,
2023/11/28 07:22:19,7.314,17.376,30.179,39.650,47641.072,1021.764,21.731,6.45,6.45,127.85,42.69,3.409,106.527,8.52,
2023/11/28 07:22:19,7.233,17.379,30.179,39.653,47640.598,1021.763,21.731,10.26,10.26,247.10,42.76,3.414,106.693,8.51,
2023/11/28 07:22:19,7.314,17.381,30.202,39.681,47671.595,1021.779,21.747,11.99,11.99,273.13,42.81,3.417,106.793,8.52,
2023/11/28 07:22:19,7.300,17.383,30.203,39.685,47673.704,1021.780,21.748,11.08,11.08,242.46,42.83,3.419,106.842,8.53,
2023/11/28 07:22:19,7.300,17.384,30.208,39.691,47679.862,1021.783,21.751,9.62,9.62,204.46,42.89,3.423,106.975,8.53,
2023/11/28 07:22:20,7.300,17.384,30.204,39.688,47675.120,1021.781,21.748,8.47,8.47,170.07,42.91,3.424,107.021,8.52,
2023/11/28 07:22:20,7.300,17.385,30.204,39.687,47674.220,1021.780,21.748,7.75,7.75,142.81,42.95,3.427,107.113,8.53,
2023/11/28 07:22:20,7.287,17.384,30.207,39.690,47678.415,1021.783,21.750,6.77,6.77,119.40,42.94,3.426,107.084,8.52,
2023/11/28 07:22:20,7.287,17.385,30.205,39.689,47676.128,1021.781,21.749,6.11,6.11,102.91,42.99,3.431,107.219,8.54,
2023/11/28 07:22:20,7.273,17.383,30.203,39.685,47673.262,1021.780,21.748,5.80,5.80,92.99,43.00,3.431,107.216,8.52,
2023/11/28 07:22:20,7.260,17.383,30.208,39.690,47680.398,1021.784,21.752,5.76,5.76,88.44,43.02,3.432,107.261,8.52,
2023/11/28 07:22:20,7.178,17.383,30.209,39.691,47681.090,1021.784,21.752,5.34,5.34,84.33,43.05,3.434,107.322,8.52,
2023/11/28 07:22:20,7.070,17.385,30.210,39.694,47682.648,1021.784,21.753,5.00,5.00,81.46,43.05,3.435,107.345,8.52,
