// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:32
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=310

StartTime=2023/11/28 07:23:45
EndTime=2023/11/28 07:24:15

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:23:48,0.176,19.747,0.062,0.113,127.412,998.306,-1.695,0.09,0.09,8.94,99.71,9.094,284.213,8.49,
2023/11/28 07:23:48,0.176,19.747,0.062,0.112,126.666,998.306,-1.695,0.12,0.12,8.80,99.75,9.099,284.362,8.51,
2023/11/28 07:23:48,0.176,19.744,0.063,0.114,129.379,998.307,-1.694,0.06,0.06,8.76,99.85,9.107,284.626,8.51,
2023/11/28 07:23:48,0.176,19.744,0.062,0.112,127.113,998.306,-1.694,0.09,0.09,8.64,99.82,9.105,284.556,8.50,
2023/11/28 07:23:48,0.176,19.743,0.065,0.118,133.559,998.309,-1.692,0.03,0.03,9.21,99.87,9.109,284.667,8.50,
2023/11/28 07:23:49,0.176,19.742,0.064,0.116,131.630,998.308,-1.693,0.01,0.01,8.83,99.89,9.111,284.738,8.50,
2023/11/28 07:23:49,0.176,19.742,0.063,0.115,129.923,998.308,-1.693,0.02,0.02,8.69,99.87,9.110,284.695,8.51,
2023/11/28 07:23:49,0.176,19.743,0.063,0.114,129.453,998.307,-1.693,0.02,0.02,8.75,99.97,9.120,285.003,8.49,
2023/11/28 07:23:49,0.176,19.742,0.063,0.113,128.146,998.307,-1.694,0.00,0.00,8.86,99.92,9.115,284.854,8.51,
2023/11/28 07:23:49,0.176,19.742,0.062,0.111,125.881,998.306,-1.695,-0.08,-0.08,8.84,99.85,9.109,284.661,8.51,
2023/11/28 07:23:49,0.176,19.742,0.061,0.110,124.128,998.306,-1.695,0.04,0.04,8.70,99.77,9.101,284.433,8.50,
2023/11/28 07:23:49,0.176,19.746,0.060,0.108,122.660,998.304,-1.696,-0.03,-0.03,8.62,99.83,9.106,284.577,8.51,
2023/11/28 07:23:49,0.176,19.748,0.060,0.109,123.148,998.304,-1.697,0.00,0.00,8.65,99.93,9.115,284.851,8.51,
2023/11/28 07:23:49,0.176,19.750,0.060,0.109,122.771,998.304,-1.697,0.01,0.01,8.72,99.75,9.099,284.365,8.50,
2023/11/28 07:23:49,0.176,19.750,0.060,0.109,122.859,998.304,-1.697,0.03,0.03,8.86,99.87,9.109,284.675,8.51,
2023/11/28 07:23:50,0.176,19.750,0.060,0.109,123.373,998.304,-1.697,0.05,0.05,8.94,99.86,9.110,284.690,8.50,
2023/11/28 07:23:50,0.176,19.750,0.060,0.108,122.079,998.303,-1.697,-0.01,-0.01,8.84,99.86,9.109,284.675,8.49,
2023/11/28 07:23:50,0.176,19.749,0.060,0.108,121.847,998.303,-1.697,0.07,0.07,8.76,99.93,9.116,284.886,8.50,
2023/11/28 07:23:50,0.176,19.749,0.059,0.107,120.548,998.303,-1.698,0.07,0.07,8.84,99.82,9.104,284.519,8.50,
2023/11/28 07:23:50,0.176,19.748,0.059,0.106,119.658,998.303,-1.698,0.09,0.09,8.94,99.93,9.115,284.863,8.49,
2023/11/28 07:23:50,0.176,19.748,0.059,0.105,119.126,998.303,-1.698,0.05,0.05,9.04,99.78,9.100,284.405,8.49,
2023/11/28 07:23:50,0.176,19.749,0.059,0.106,119.557,998.303,-1.698,-0.03,-0.03,9.18,99.85,9.108,284.632,8.49,
2023/11/28 07:23:50,0.176,19.748,0.059,0.105,119.130,998.303,-1.698,0.00,0.00,9.21,99.86,9.109,284.659,8.50,
2023/11/28 07:23:50,0.176,19.748,0.060,0.108,122.212,998.304,-1.697,0.11,0.11,9.05,99.95,9.117,284.913,8.50,
2023/11/28 07:23:50,0.176,19.747,0.060,0.107,121.462,998.304,-1.697,0.00,0.00,9.02,99.91,9.112,284.782,8.50,
2023/11/28 07:23:51,0.163,19.746,0.059,0.106,120.185,998.303,-1.697,-0.02,-0.02,9.24,99.98,9.120,285.020,8.48,
2023/11/28 07:23:51,0.176,19.745,0.058,0.105,118.869,998.303,-1.698,-0.06,-0.06,9.51,99.95,9.118,284.950,8.50,
2023/11/28 07:23:51,0.163,19.743,0.058,0.104,117.874,998.303,-1.697,-0.06,-0.06,9.32,99.93,9.116,284.905,8.51,
2023/11/28 07:23:51,0.176,19.741,0.058,0.104,117.536,998.304,-1.697,-0.07,-0.07,8.73,99.97,9.120,285.004,8.49,
2023/11/28 07:23:51,0.176,19.741,0.058,0.103,117.000,998.303,-1.697,-0.07,-0.07,9.04,99.98,9.120,285.005,8.50,
2023/11/28 07:23:51,0.163,19.742,0.057,0.103,116.680,998.303,-1.698,-0.08,-0.08,8.84,100.02,9.123,285.112,8.50,
2023/11/28 07:23:51,0.163,19.743,0.057,0.103,116.478,998.303,-1.698,-0.01,-0.01,7.41,100.04,9.126,285.190,8.49,
2023/11/28 07:23:51,0.176,19.743,0.057,0.103,116.246,998.303,-1.698,0.05,0.05,5.65,100.00,9.122,285.084,8.50,
2023/11/28 07:23:51,0.163,19.742,0.057,0.103,116.221,998.303,-1.698,-0.04,-0.04,4.45,99.93,9.117,284.914,8.50,
2023/11/28 07:23:51,0.163,19.742,0.057,0.103,115.962,998.303,-1.698,-0.12,-0.12,3.45,99.77,9.102,284.448,8.51,
2023/11/28 07:23:52,0.176,19.742,0.057,0.103,116.495,998.303,-1.698,-0.15,-0.15,3.23,99.94,9.117,284.916,8.50,
2023/11/28 07:23:52,0.176,19.742,0.057,0.103,116.303,998.303,-1.698,-0.03,-0.03,3.08,100.06,9.127,285.244,8.50,
2023/11/28 07:23:52,0.176,19.745,0.057,0.103,116.242,998.302,-1.699,0.03,0.03,3.47,100.10,9.131,285.376,8.50,
2023/11/28 07:23:52,0.163,19.751,0.063,0.115,129.694,998.306,-1.695,0.17,0.17,3.23,99.96,9.117,284.935,8.50,
2023/11/28 07:23:52,0.163,19.756,0.064,0.117,131.746,998.305,-1.695,0.16,0.16,2.76,100.02,9.122,285.075,8.50,
2023/11/28 07:23:52,0.176,19.754,0.065,0.118,133.559,998.306,-1.694,0.10,0.10,2.36,99.71,9.094,284.192,8.50,
2023/11/28 07:23:52,0.163,19.754,0.067,0.123,138.856,998.308,-1.692,0.13,0.13,1.95,99.89,9.111,284.741,8.49,
2023/11/28 07:23:52,0.176,19.750,0.071,0.130,146.825,998.312,-1.689,0.08,0.08,1.89,99.91,9.113,284.797,8.50,
2023/11/28 07:23:52,0.176,19.744,0.070,0.127,143.982,998.312,-1.689,0.07,0.07,1.89,100.02,9.125,285.184,8.49,
2023/11/28 07:23:52,0.176,19.736,0.067,0.122,137.930,998.312,-1.689,0.31,0.31,2.27,99.93,9.117,284.923,8.50,
2023/11/28 07:23:53,0.231,19.690,1.794,3.062,3467.051,999.639,-0.362,4.91,4.91,33.00,99.39,8.993,281.051,8.49,
2023/11/28 07:23:53,0.217,19.458,3.047,5.016,5712.686,1000.640,0.639,11.94,11.94,113.46,96.87,8.745,273.310,8.50,
2023/11/28 07:23:53,0.231,19.300,8.700,13.284,15188.307,1004.962,4.961,8.79,8.79,80.93,93.17,8.152,254.750,8.50,
2023/11/28 07:23:53,0.299,19.224,16.935,24.458,28018.629,1011.220,11.219,6.68,6.68,66.57,89.35,7.451,232.864,8.51,
2023/11/28 07:23:53,0.299,19.188,16.735,24.175,27719.447,1011.077,11.076,5.72,5.72,58.11,85.90,7.175,224.220,8.50,
2023/11/28 07:23:53,0.285,19.170,15.685,22.776,26126.888,1010.285,10.283,4.63,4.63,47.83,83.07,6.984,218.252,8.49,
2023/11/28 07:23:53,0.312,19.162,17.909,25.704,29492.021,1011.974,11.972,3.98,3.98,42.60,80.50,6.681,208.791,8.51,
2023/11/28 07:23:53,0.339,19.158,19.642,27.958,32080.961,1013.290,13.288,3.65,3.65,40.00,78.33,6.434,201.073,8.51,
2023/11/28 07:23:53,0.421,19.154,20.728,29.357,33690.619,1014.116,14.114,3.71,3.71,39.32,76.55,6.248,195.261,8.49,
2023/11/28 07:23:53,0.529,19.150,20.985,29.684,34069.128,1014.312,14.309,4.10,4.10,39.87,75.05,6.117,191.169,8.51,
2023/11/28 07:23:54,0.597,19.147,21.212,29.975,34405.365,1014.486,14.483,4.40,4.40,40.31,73.52,5.985,187.049,8.50,
2023/11/28 07:23:54,0.678,19.135,21.473,30.301,34790.353,1014.687,14.684,4.33,4.33,39.87,71.95,5.851,182.844,8.50,
2023/11/28 07:23:54,0.760,19.101,21.626,30.475,35019.462,1014.811,14.808,4.13,4.13,39.03,70.40,5.726,178.944,8.52,
2023/11/28 07:23:54,0.855,19.053,21.791,30.654,35268.107,1014.948,14.944,3.88,3.88,38.11,68.96,5.605,175.180,8.50,
2023/11/28 07:23:54,0.950,19.011,22.065,30.975,35675.856,1015.167,15.163,3.67,3.67,37.37,67.76,5.503,171.971,8.50,
2023/11/28 07:23:54,1.045,18.932,22.363,31.301,36122.975,1015.412,15.408,3.51,3.51,35.73,66.74,5.419,169.346,8.53,
2023/11/28 07:23:54,1.153,18.832,22.764,31.739,36722.651,1015.741,15.736,3.37,3.37,34.10,65.84,5.345,167.044,8.51,
2023/11/28 07:23:54,1.262,18.714,23.172,32.172,37335.133,1016.079,16.074,3.26,3.26,32.05,64.94,5.270,164.708,8.51,
2023/11/28 07:23:54,1.384,18.596,24.415,33.642,39159.610,1017.053,17.047,3.07,3.07,29.77,64.10,5.178,161.811,8.50,
2023/11/28 07:23:54,1.506,18.422,25.948,35.411,41402.504,1018.262,18.255,2.81,2.81,26.53,63.07,5.067,158.363,8.50,
2023/11/28 07:23:55,1.615,18.240,27.158,36.750,43171.133,1019.228,19.221,2.63,2.63,23.95,61.95,4.961,155.047,8.51,
2023/11/28 07:23:55,1.737,18.060,29.059,38.905,45914.934,1020.721,20.714,2.48,2.48,20.85,60.71,4.823,150.717,8.50,
2023/11/28 07:23:55,1.873,17.820,29.219,38.892,46187.923,1020.901,20.893,2.28,2.28,17.62,59.20,4.722,147.575,8.49,
2023/11/28 07:23:55,1.995,17.653,29.865,39.518,47137.227,1021.435,21.426,2.31,2.31,16.80,57.62,4.592,143.499,8.49,
2023/11/28 07:23:55,2.117,17.548,30.072,39.673,47451.845,1021.618,21.609,2.26,2.26,14.88,56.00,4.463,139.486,8.50,
2023/11/28 07:23:55,2.253,17.491,30.136,39.699,47554.468,1021.681,21.671,2.21,2.21,14.08,54.26,4.326,135.189,8.51,
2023/11/28 07:23:55,2.375,17.460,30.161,39.701,47596.404,1021.708,21.698,2.26,2.26,13.53,52.69,4.202,131.329,8.50,
2023/11/28 07:23:55,2.497,17.442,30.176,39.703,47620.988,1021.724,21.713,2.34,2.34,14.06,51.26,4.088,127.752,8.51,
2023/11/28 07:23:55,2.619,17.434,30.186,39.708,47637.113,1021.735,21.723,2.60,2.60,13.84,49.92,3.981,124.428,8.50,
2023/11/28 07:23:55,2.741,17.428,30.187,39.704,47640.013,1021.737,21.725,2.57,2.57,13.72,48.79,3.891,121.612,8.51,
2023/11/28 07:23:56,2.877,17.425,30.190,39.704,47644.183,1021.741,21.728,2.47,2.47,13.40,47.80,3.813,119.168,8.51,
2023/11/28 07:23:56,2.999,17.423,30.190,39.702,47644.637,1021.742,21.728,2.45,2.45,14.44,46.89,3.741,116.901,8.51,
2023/11/28 07:23:56,3.121,17.418,30.192,39.700,47648.386,1021.745,21.731,2.51,2.51,13.96,46.16,3.682,115.080,8.52,
2023/11/28 07:23:56,3.257,17.413,30.195,39.700,47654.282,1021.749,21.735,2.49,2.49,13.52,45.49,3.629,113.419,8.51,
2023/11/28 07:23:56,3.392,17.407,30.201,39.701,47663.085,1021.755,21.740,2.43,2.43,14.48,44.95,3.586,112.081,8.51,
2023/11/28 07:23:56,3.514,17.402,30.202,39.698,47666.054,1021.758,21.742,2.37,2.37,14.03,44.47,3.548,110.888,8.51,
2023/11/28 07:23:56,3.637,17.401,30.201,39.696,47665.385,1021.758,21.742,2.38,2.38,14.11,44.06,3.516,109.880,8.49,
2023/11/28 07:23:56,3.772,17.398,30.205,39.698,47671.752,1021.763,21.746,2.44,2.44,17.01,43.74,3.491,109.085,8.51,
2023/11/28 07:23:56,3.922,17.395,30.206,39.697,47673.961,1021.765,21.747,2.44,2.44,16.08,43.40,3.463,108.233,8.51,
2023/11/28 07:23:56,4.044,17.394,30.208,39.698,47675.924,1021.766,21.749,2.54,2.54,18.20,43.12,3.441,107.546,8.50,
2023/11/28 07:23:57,4.166,17.393,30.206,39.696,47673.827,1021.766,21.747,2.54,2.54,17.73,42.92,3.426,107.060,8.51,
2023/11/28 07:23:57,4.315,17.390,30.207,39.694,47675.843,1021.768,21.749,2.51,2.51,16.37,42.73,3.411,106.588,8.51,
2023/11/28 07:23:57,4.437,17.389,30.209,39.695,47678.635,1021.770,21.751,2.57,2.57,16.25,42.57,3.398,106.180,8.53,
2023/11/28 07:23:57,4.573,17.386,30.208,39.692,47678.510,1021.771,21.751,2.57,2.57,16.43,42.45,3.388,105.896,8.52,
2023/11/28 07:23:57,4.709,17.385,30.210,39.693,47682.047,1021.774,21.753,2.60,2.60,16.38,42.37,3.382,105.704,8.50,
2023/11/28 07:23:57,4.831,17.383,30.212,39.694,47684.386,1021.776,21.754,2.66,2.66,16.67,42.30,3.376,105.515,8.50,
2023/11/28 07:23:57,4.980,17.383,30.212,39.694,47684.786,1021.776,21.754,2.68,2.68,15.66,42.30,3.376,105.514,8.51,
2023/11/28 07:23:57,5.102,17.383,30.209,39.691,47681.000,1021.775,21.752,2.75,2.75,17.63,42.26,3.373,105.419,8.51,
2023/11/28 07:23:57,5.251,17.382,30.205,39.685,47675.339,1021.773,21.749,2.92,2.92,20.79,42.21,3.369,105.298,8.50,
2023/11/28 07:23:57,5.428,17.380,30.206,39.685,47677.268,1021.775,21.751,2.77,2.77,20.27,42.19,3.368,105.243,8.51,
2023/11/28 07:23:58,5.550,17.380,30.201,39.679,47670.266,1021.771,21.747,2.88,2.88,23.05,42.18,3.367,105.231,8.51,
2023/11/28 07:23:58,5.672,17.379,30.202,39.679,47671.903,1021.773,21.748,3.00,3.00,24.32,42.22,3.371,105.349,8.51,
2023/11/28 07:23:58,5.808,17.378,30.202,39.679,47672.225,1021.774,21.748,2.91,2.91,24.50,42.28,3.375,105.478,8.50,
2023/11/28 07:23:58,5.916,17.377,30.203,39.679,47674.164,1021.775,21.749,2.94,2.94,23.77,42.31,3.378,105.563,8.50,
2023/11/28 07:23:58,6.066,17.377,30.203,39.679,47673.643,1021.776,21.749,3.06,3.06,23.69,42.36,3.382,105.700,8.53,
2023/11/28 07:23:58,6.188,17.377,30.202,39.678,47672.676,1021.776,21.748,2.84,2.84,24.65,42.42,3.386,105.823,8.51,
2023/11/28 07:23:58,6.337,17.377,30.201,39.677,47671.845,1021.776,21.748,2.97,2.97,25.93,42.50,3.393,106.034,8.50,
2023/11/28 07:23:58,6.459,17.378,30.200,39.675,47669.077,1021.775,21.746,3.09,3.09,28.41,42.53,3.395,106.111,8.52,
2023/11/28 07:23:58,6.595,17.378,30.198,39.674,47666.703,1021.774,21.745,3.04,3.04,28.08,42.60,3.401,106.292,8.52,
2023/11/28 07:23:58,6.730,17.377,30.198,39.673,47666.578,1021.775,21.745,3.10,3.10,29.99,42.64,3.404,106.387,8.51,
2023/11/28 07:23:59,6.880,17.378,30.193,39.668,47660.712,1021.772,21.742,3.07,3.07,32.82,42.70,3.409,106.550,8.51,
2023/11/28 07:23:59,7.015,17.377,30.194,39.668,47661.027,1021.773,21.742,3.42,3.42,36.53,42.73,3.411,106.601,8.50,
2023/11/28 07:23:59,7.192,17.378,30.193,39.668,47659.585,1021.773,21.741,3.66,3.66,46.88,42.78,3.416,106.749,8.50,
2023/11/28 07:23:59,7.314,17.380,30.187,39.663,47651.744,1021.769,21.736,4.55,4.55,73.91,42.86,3.422,106.939,8.52,
2023/11/28 07:23:59,7.314,17.383,30.188,39.667,47651.531,1021.768,21.736,8.42,8.42,205.16,42.92,3.426,107.078,8.53,
2023/11/28 07:23:59,7.341,17.387,30.191,39.673,47655.206,1021.770,21.737,10.89,10.89,304.23,42.91,3.425,107.040,8.52,
2023/11/28 07:23:59,7.328,17.388,30.197,39.682,47663.910,1021.774,21.742,11.81,11.81,292.24,42.98,3.431,107.222,8.52,
2023/11/28 07:23:59,7.328,17.388,30.196,39.681,47662.157,1021.773,21.741,11.02,11.02,252.78,43.01,3.433,107.287,8.50,
2023/11/28 07:23:59,7.314,17.389,30.194,39.679,47660.014,1021.772,21.740,9.85,9.85,214.82,43.08,3.438,107.456,8.52,
2023/11/28 07:23:59,7.328,17.387,30.198,39.682,47665.133,1021.775,21.743,8.43,8.43,176.96,43.07,3.437,107.412,8.56,
2023/11/28 07:24:00,7.328,17.387,30.198,39.683,47665.723,1021.776,21.743,6.78,6.78,132.61,43.08,3.438,107.435,8.53,
2023/11/28 07:24:00,7.328,17.386,30.197,39.681,47664.409,1021.775,21.742,5.59,5.59,99.61,43.04,3.434,107.334,8.53,
2023/11/28 07:24:00,7.341,17.386,30.177,39.657,47636.235,1021.760,21.727,5.59,5.59,115.26,43.07,3.437,107.410,8.52,
2023/11/28 07:24:00,7.328,17.387,30.141,39.614,47584.341,1021.732,21.699,5.91,5.91,161.10,43.09,3.439,107.491,8.52,
2023/11/28 07:24:00,7.314,17.387,30.161,39.639,47612.932,1021.747,21.715,6.24,6.24,177.11,43.08,3.439,107.463,8.52,
2023/11/28 07:24:00,7.300,17.387,30.192,39.675,47656.838,1021.771,21.738,7.17,7.17,192.19,43.10,3.439,107.471,8.52,
2023/11/28 07:24:00,7.233,17.389,30.188,39.671,47650.297,1021.767,21.735,6.81,6.81,158.86,43.11,3.440,107.517,8.50,
2023/11/28 07:24:00,7.165,17.391,30.194,39.681,47659.163,1021.771,21.739,5.93,5.93,117.72,43.08,3.437,107.409,8.50,
