// JOGOS
// Version 1.01
// File Date:2023/11/29 16:58:06
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=11930

StartTime=2023/11/28 12:59:39
EndTime=2023/11/28 13:19:31

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 12:59:43,0.190,21.072,0.084,0.159,174.368,998.043,-1.957,-0.15,-0.15,12.92,101.48,8.888,277.756,8.47,
2023/11/28 12:59:43,0.176,21.076,0.084,0.159,174.144,998.042,-1.958,-0.38,-0.38,13.15,101.60,8.898,278.065,8.45,
2023/11/28 12:59:43,0.190,21.074,0.084,0.159,174.236,998.043,-1.958,-0.37,-0.37,13.45,101.45,8.884,277.647,8.44,
2023/11/28 12:59:43,0.176,21.072,0.084,0.159,174.184,998.043,-1.958,-0.40,-0.40,13.45,101.40,8.880,277.515,8.44,
2023/11/28 12:59:43,0.190,21.073,0.084,0.159,174.262,998.043,-1.958,-0.44,-0.44,13.20,101.42,8.882,277.569,8.46,
2023/11/28 12:59:43,0.190,21.075,0.084,0.159,174.358,998.043,-1.958,-0.47,-0.47,13.15,101.37,8.876,277.403,8.44,
2023/11/28 12:59:43,0.176,21.078,0.084,0.159,174.407,998.042,-1.959,-0.36,-0.36,12.92,101.42,8.880,277.527,8.46,
2023/11/28 12:59:43,0.176,21.086,0.084,0.159,174.396,998.040,-1.960,-0.28,-0.28,12.88,101.39,8.878,277.457,8.44,
2023/11/28 12:59:43,0.190,21.099,0.084,0.159,174.357,998.038,-1.963,-0.21,-0.21,13.18,101.35,8.874,277.344,8.46,
2023/11/28 12:59:43,0.176,21.107,0.084,0.159,174.048,998.036,-1.965,-0.18,-0.18,13.72,101.37,8.876,277.390,8.47,
2023/11/28 12:59:44,0.176,21.114,0.084,0.159,174.327,998.034,-1.967,-0.18,-0.18,13.88,101.28,8.868,277.145,8.46,
2023/11/28 12:59:44,0.176,21.121,0.084,0.159,174.073,998.033,-1.968,-0.24,-0.24,13.24,101.19,8.858,276.845,8.45,
2023/11/28 12:59:44,0.176,21.126,0.084,0.159,174.174,998.031,-1.969,-0.07,-0.07,12.96,101.26,8.864,277.013,8.46,
2023/11/28 12:59:44,0.176,21.130,0.084,0.159,174.013,998.031,-1.970,0.08,0.08,12.62,101.35,8.871,277.249,8.44,
2023/11/28 12:59:44,0.190,21.134,0.084,0.159,174.100,998.030,-1.971,0.27,0.27,12.38,101.32,8.868,277.155,8.44,
2023/11/28 12:59:44,0.190,21.135,0.084,0.159,174.054,998.030,-1.971,0.18,0.18,12.19,101.23,8.862,276.951,8.45,
2023/11/28 12:59:44,0.190,21.129,0.084,0.159,174.016,998.031,-1.970,0.31,0.31,11.93,101.34,8.872,277.271,8.45,
2023/11/28 12:59:44,0.176,21.127,0.084,0.159,174.169,998.031,-1.970,0.16,0.16,12.08,101.32,8.870,277.201,8.45,
2023/11/28 12:59:44,0.176,21.130,0.084,0.159,174.179,998.031,-1.970,0.02,0.02,12.86,101.33,8.871,277.229,8.45,
2023/11/28 12:59:44,0.176,21.133,0.084,0.159,174.293,998.030,-1.971,-0.04,-0.04,13.16,101.33,8.870,277.213,8.44,
2023/11/28 12:59:45,0.190,21.137,0.084,0.159,174.129,998.029,-1.972,0.13,0.13,12.92,101.25,8.862,276.964,8.46,
2023/11/28 12:59:45,0.190,21.135,0.084,0.159,174.074,998.030,-1.971,0.12,0.12,12.75,101.40,8.875,277.364,8.46,
2023/11/28 12:59:45,0.176,21.128,0.084,0.160,174.398,998.031,-1.970,0.14,0.14,12.86,101.38,8.875,277.352,8.47,
2023/11/28 12:59:45,0.176,21.121,0.084,0.159,174.259,998.033,-1.968,0.01,0.01,13.07,101.43,8.880,277.523,8.47,
2023/11/28 12:59:45,0.176,21.115,0.084,0.159,174.181,998.034,-1.967,0.05,0.05,12.97,101.47,8.884,277.635,8.45,
2023/11/28 12:59:45,0.176,21.110,0.084,0.160,174.554,998.035,-1.966,0.12,0.12,13.36,101.38,8.876,277.398,8.45,
2023/11/28 12:59:45,0.176,21.111,0.084,0.159,174.232,998.035,-1.966,0.21,0.21,13.56,101.28,8.868,277.136,8.44,
2023/11/28 12:59:45,0.190,21.116,0.084,0.159,174.173,998.034,-1.967,0.13,0.13,13.07,101.33,8.871,277.245,8.46,
2023/11/28 12:59:45,0.176,21.120,0.084,0.159,174.258,998.033,-1.968,0.13,0.13,12.45,101.38,8.876,277.384,8.44,
2023/11/28 12:59:45,0.176,21.123,0.084,0.159,174.263,998.032,-1.969,0.02,0.02,12.51,101.38,8.876,277.392,8.46,
2023/11/28 12:59:46,0.176,21.119,0.084,0.159,174.296,998.033,-1.968,-0.19,-0.19,12.59,101.35,8.874,277.321,8.46,
2023/11/28 12:59:46,0.176,21.114,0.084,0.159,174.234,998.034,-1.967,-0.16,-0.16,12.40,101.43,8.881,277.546,8.47,
2023/11/28 12:59:46,0.176,21.109,0.084,0.159,174.292,998.035,-1.966,-0.03,-0.03,12.24,101.44,8.881,277.558,8.45,
2023/11/28 12:59:46,0.176,21.103,0.084,0.159,174.402,998.036,-1.964,-0.17,-0.17,12.05,101.44,8.881,277.556,8.45,
2023/11/28 12:59:46,0.176,21.098,0.084,0.160,174.547,998.038,-1.963,0.08,0.08,11.92,101.37,8.876,277.380,8.44,
2023/11/28 12:59:46,0.190,21.094,0.084,0.160,174.624,998.039,-1.962,0.13,0.13,11.93,101.40,8.878,277.466,8.45,
2023/11/28 12:59:46,0.190,21.094,0.084,0.159,174.416,998.039,-1.962,-0.01,-0.01,12.40,101.35,8.873,277.304,8.45,
2023/11/28 12:59:46,0.176,21.098,0.084,0.159,174.416,998.038,-1.963,-0.27,-0.27,12.97,101.31,8.869,277.183,8.44,
2023/11/28 12:59:46,0.190,21.105,0.084,0.159,174.429,998.036,-1.965,-0.38,-0.38,13.74,101.37,8.875,277.373,8.43,
2023/11/28 12:59:46,0.190,21.112,0.084,0.160,174.460,998.035,-1.966,-0.50,-0.50,13.60,101.42,8.880,277.505,8.44,
2023/11/28 12:59:47,0.190,21.115,0.084,0.160,174.425,998.034,-1.967,-0.38,-0.38,13.92,101.43,8.880,277.513,8.46,
2023/11/28 12:59:47,0.176,21.120,0.084,0.160,174.523,998.033,-1.968,-0.36,-0.36,13.88,101.40,8.878,277.443,8.45,
2023/11/28 12:59:47,0.190,21.126,0.084,0.160,174.485,998.032,-1.969,0.10,0.10,13.42,101.32,8.871,277.241,8.44,
2023/11/28 12:59:47,0.190,21.134,0.084,0.160,174.457,998.030,-1.971,0.08,0.08,13.55,101.42,8.880,277.529,8.43,
2023/11/28 12:59:47,0.190,21.140,0.084,0.160,174.434,998.029,-1.972,0.03,0.03,13.74,101.34,8.874,277.326,8.46,
2023/11/28 12:59:47,0.176,21.148,0.084,0.159,174.196,998.027,-1.974,0.10,0.10,13.31,101.28,8.868,277.145,8.46,
2023/11/28 12:59:47,0.190,21.151,0.084,0.160,174.436,998.026,-1.975,-0.09,-0.09,13.10,101.24,8.864,277.007,8.46,
2023/11/28 12:59:47,0.176,21.151,0.084,0.160,174.393,998.026,-1.975,-0.13,-0.13,12.88,101.27,8.866,277.087,8.46,
2023/11/28 12:59:47,0.190,21.150,0.084,0.160,174.293,998.026,-1.974,-0.15,-0.15,12.25,101.35,8.873,277.306,8.46,
2023/11/28 12:59:47,0.176,21.149,0.084,0.160,174.315,998.027,-1.974,-0.21,-0.21,12.06,101.28,8.867,277.096,8.46,
2023/11/28 12:59:48,0.190,21.146,0.084,0.160,174.520,998.027,-1.973,0.00,0.00,12.06,101.28,8.867,277.120,8.46,
2023/11/28 12:59:48,0.176,21.138,0.084,0.160,174.385,998.029,-1.972,0.15,0.15,12.25,101.19,8.861,276.916,8.45,
2023/11/28 12:59:48,0.190,21.130,0.084,0.160,174.646,998.031,-1.970,0.09,0.09,12.43,101.28,8.869,277.176,8.44,
2023/11/28 12:59:48,0.190,21.122,0.084,0.159,174.311,998.033,-1.968,0.21,0.21,12.51,101.26,8.868,277.147,8.43,
2023/11/28 12:59:48,0.190,21.105,0.084,0.159,174.380,998.036,-1.965,0.06,0.06,12.67,101.20,8.864,277.021,8.45,
2023/11/28 12:59:48,0.176,21.092,0.084,0.160,174.679,998.039,-1.962,0.11,0.11,12.64,101.29,8.874,277.327,8.45,
2023/11/28 12:59:48,0.190,21.082,0.084,0.160,174.655,998.041,-1.960,-0.08,-0.08,12.59,101.22,8.870,277.199,8.43,
2023/11/28 12:59:48,0.190,21.078,0.084,0.160,174.830,998.042,-1.959,-0.14,-0.14,12.45,101.34,8.880,277.524,8.46,
2023/11/28 12:59:48,0.176,21.078,0.084,0.160,174.659,998.042,-1.959,-0.08,-0.08,12.53,101.37,8.883,277.624,8.45,
2023/11/28 12:59:48,0.190,21.082,0.084,0.160,174.803,998.041,-1.960,-0.28,-0.28,12.54,101.26,8.874,277.327,8.46,
2023/11/28 12:59:49,0.190,21.086,0.084,0.160,174.582,998.040,-1.960,0.00,0.00,12.92,101.21,8.870,277.197,8.46,
2023/11/28 12:59:49,0.176,21.082,0.085,0.160,174.938,998.041,-1.959,0.13,0.13,12.92,101.30,8.878,277.466,8.47,
2023/11/28 12:59:49,0.176,21.076,0.084,0.160,174.897,998.043,-1.958,0.08,0.08,12.83,101.38,8.886,277.692,8.45,
2023/11/28 12:59:49,0.176,21.077,0.084,0.160,174.667,998.042,-1.959,-0.09,-0.09,13.21,101.31,8.878,277.443,8.45,
2023/11/28 12:59:49,0.190,21.080,0.084,0.160,174.802,998.042,-1.959,0.03,0.03,13.53,101.31,8.877,277.411,8.46,
2023/11/28 12:59:49,0.176,21.082,0.085,0.160,174.939,998.041,-1.960,0.09,0.09,13.76,101.22,8.869,277.159,8.47,
2023/11/28 12:59:49,0.190,21.082,0.084,0.160,174.755,998.041,-1.960,0.17,0.17,13.36,101.18,8.866,277.088,8.45,
2023/11/28 12:59:49,0.176,21.082,0.084,0.160,174.756,998.041,-1.960,0.19,0.19,13.36,101.24,8.871,277.236,8.46,
2023/11/28 12:59:49,0.190,21.082,0.084,0.160,174.817,998.041,-1.960,0.12,0.12,12.84,101.35,8.881,277.550,8.44,
2023/11/28 12:59:49,0.176,21.082,0.084,0.160,174.611,998.041,-1.960,0.09,0.09,12.91,101.41,8.885,277.667,8.45,
2023/11/28 12:59:50,0.190,21.081,0.084,0.160,174.904,998.042,-1.959,0.18,0.18,13.40,101.32,8.877,277.432,8.45,
2023/11/28 12:59:50,0.176,21.084,0.085,0.160,174.973,998.041,-1.960,0.13,0.13,13.15,101.32,8.876,277.383,8.44,
2023/11/28 12:59:50,0.190,21.088,0.084,0.160,174.790,998.040,-1.961,0.09,0.09,13.04,101.27,8.871,277.229,8.46,
2023/11/28 12:59:50,0.176,21.095,0.084,0.160,174.759,998.038,-1.962,-0.04,-0.04,13.07,101.28,8.871,277.223,8.45,
2023/11/28 12:59:50,0.190,21.097,0.084,0.160,174.706,998.038,-1.963,0.12,0.12,12.89,101.21,8.863,276.984,8.47,
2023/11/28 12:59:50,0.176,21.101,0.084,0.160,174.667,998.037,-1.964,0.03,0.03,12.92,101.32,8.872,277.265,8.47,
2023/11/28 12:59:50,0.190,21.109,0.084,0.160,174.823,998.036,-1.965,0.07,0.07,12.76,101.43,8.881,277.561,8.44,
2023/11/28 12:59:50,0.190,21.114,0.084,0.160,174.693,998.034,-1.967,-0.06,-0.06,12.81,101.45,8.882,277.592,8.46,
2023/11/28 12:59:50,0.176,21.120,0.084,0.160,174.482,998.033,-1.968,0.09,0.09,12.37,101.24,8.865,277.040,8.45,
2023/11/28 12:59:50,0.176,21.125,0.084,0.160,174.524,998.032,-1.969,0.04,0.04,12.41,101.43,8.881,277.546,8.45,
2023/11/28 12:59:51,0.190,21.130,0.084,0.160,174.542,998.031,-1.970,0.10,0.10,12.30,101.40,8.878,277.443,8.47,
2023/11/28 12:59:51,0.190,21.135,0.084,0.160,174.671,998.030,-1.971,-0.12,-0.12,12.89,101.34,8.871,277.230,8.45,
2023/11/28 12:59:51,0.190,21.138,0.084,0.160,174.698,998.029,-1.972,-0.09,-0.09,13.20,101.32,8.869,277.179,8.43,
2023/11/28 12:59:51,0.176,21.139,0.084,0.160,174.717,998.029,-1.972,-0.01,-0.01,13.28,101.23,8.861,276.934,8.44,
2023/11/28 12:59:51,0.176,21.142,0.084,0.160,174.846,998.028,-1.973,-0.09,-0.09,13.16,101.23,8.861,276.911,8.46,
2023/11/28 12:59:51,0.190,21.150,0.084,0.160,174.584,998.026,-1.974,-0.03,-0.03,13.04,101.43,8.878,277.443,8.47,
2023/11/28 12:59:51,0.190,21.154,0.084,0.160,174.376,998.026,-1.975,-0.07,-0.07,13.45,101.45,8.879,277.472,8.46,
2023/11/28 12:59:51,0.176,21.157,0.084,0.160,174.594,998.025,-1.976,0.01,0.01,13.28,101.34,8.869,277.184,8.47,
2023/11/28 12:59:51,0.190,21.153,0.084,0.160,174.673,998.026,-1.975,0.30,0.30,13.31,101.31,8.867,277.096,8.45,
2023/11/28 12:59:51,0.190,21.144,0.084,0.160,174.645,998.028,-1.973,0.32,0.32,13.60,101.17,8.855,276.730,8.43,
2023/11/28 12:59:52,0.190,21.140,0.084,0.160,174.723,998.029,-1.972,0.22,0.22,12.86,101.34,8.871,277.231,8.44,
2023/11/28 12:59:52,0.176,21.137,0.084,0.160,174.629,998.029,-1.972,-0.01,-0.01,12.70,101.42,8.878,277.457,8.45,
2023/11/28 12:59:52,0.176,21.134,0.084,0.160,174.769,998.030,-1.971,-0.18,-0.18,12.62,101.35,8.872,277.274,8.45,
2023/11/28 12:59:52,0.176,21.133,0.084,0.160,174.726,998.030,-1.971,0.01,0.01,12.64,101.31,8.869,277.168,8.45,
2023/11/28 12:59:52,0.190,21.133,0.084,0.160,174.622,998.030,-1.971,0.14,0.14,12.38,101.31,8.868,277.136,8.45,
2023/11/28 12:59:52,0.176,21.133,0.084,0.160,174.658,998.030,-1.971,0.33,0.33,12.46,101.30,8.866,277.095,8.45,
2023/11/28 12:59:52,0.176,21.136,0.084,0.160,174.773,998.029,-1.971,0.35,0.35,12.25,101.33,8.868,277.149,8.46,
2023/11/28 12:59:52,0.190,21.139,0.084,0.160,174.489,998.029,-1.972,0.19,0.19,12.38,101.33,8.867,277.109,8.45,
2023/11/28 12:59:52,0.190,21.136,0.084,0.160,174.602,998.029,-1.971,-0.03,-0.03,12.49,101.22,8.858,276.838,8.45,
2023/11/28 12:59:52,0.190,21.134,0.084,0.160,174.795,998.030,-1.971,-0.06,-0.06,12.24,101.24,8.859,276.872,8.44,
2023/11/28 12:59:53,0.190,21.126,0.084,0.160,174.791,998.032,-1.969,0.18,0.18,12.46,101.40,8.876,277.380,8.46,
2023/11/28 12:59:53,0.176,21.124,0.084,0.160,174.667,998.032,-1.969,0.16,0.16,12.29,101.27,8.866,277.087,8.45,
2023/11/28 12:59:53,0.176,21.125,0.084,0.160,174.830,998.032,-1.969,0.15,0.15,12.80,101.32,8.872,277.256,8.46,
2023/11/28 12:59:53,0.190,21.126,0.085,0.160,174.868,998.032,-1.969,0.12,0.12,12.92,101.21,8.864,277.008,8.46,
2023/11/28 12:59:53,0.190,21.129,0.084,0.160,174.731,998.031,-1.970,0.02,0.02,13.28,101.44,8.885,277.667,8.45,
2023/11/28 12:59:53,0.176,21.126,0.085,0.160,174.939,998.032,-1.969,0.01,0.01,13.56,101.45,8.886,277.700,8.43,
2023/11/28 12:59:53,0.190,21.122,0.084,0.160,174.850,998.033,-1.968,-0.14,-0.14,13.66,101.43,8.884,277.648,8.45,
2023/11/28 12:59:53,0.190,21.117,0.085,0.160,174.910,998.034,-1.967,-0.15,-0.15,13.69,101.29,8.872,277.265,8.45,
2023/11/28 12:59:53,0.190,21.111,0.085,0.160,174.937,998.035,-1.966,0.04,0.04,14.01,101.34,8.877,277.429,8.47,
2023/11/28 12:59:53,0.190,21.104,0.085,0.160,174.940,998.037,-1.964,0.23,0.23,13.44,101.41,8.882,277.580,8.45,
2023/11/28 12:59:54,0.176,21.104,0.085,0.160,174.982,998.037,-1.964,-0.02,-0.02,13.24,101.37,8.878,277.443,8.46,
2023/11/28 12:59:54,0.176,21.106,0.084,0.160,174.737,998.036,-1.965,0.09,0.09,12.73,101.26,8.868,277.155,8.46,
2023/11/28 12:59:54,0.190,21.108,0.085,0.160,175.168,998.036,-1.965,0.20,0.20,12.89,101.32,8.873,277.288,8.45,
2023/11/28 12:59:54,0.190,21.114,0.085,0.160,175.106,998.035,-1.966,0.09,0.09,12.45,101.27,8.868,277.141,8.46,
2023/11/28 12:59:54,0.190,21.122,0.085,0.160,175.257,998.033,-1.968,-0.04,-0.04,12.22,101.41,8.880,277.509,8.45,
2023/11/28 12:59:54,0.190,21.126,0.085,0.160,174.983,998.032,-1.969,-0.19,-0.19,12.57,101.30,8.869,277.173,8.44,
2023/11/28 12:59:54,0.190,21.123,0.084,0.160,174.851,998.032,-1.968,-0.16,-0.16,12.46,101.25,8.865,277.049,8.46,
