// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:39
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=340

StartTime=2023/11/28 07:26:57
EndTime=2023/11/28 07:27:30

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:27:00,0.163,19.807,0.069,0.127,143.243,998.299,-1.702,0.04,0.04,11.25,99.89,9.104,284.529,8.50,
2023/11/28 07:27:00,0.176,19.808,0.071,0.129,145.824,998.300,-1.701,-0.03,-0.03,11.22,99.93,9.108,284.651,8.50,
2023/11/28 07:27:00,0.176,19.810,0.070,0.129,145.279,998.299,-1.702,0.11,0.11,11.14,99.85,9.100,284.405,8.50,
2023/11/28 07:27:00,0.176,19.813,0.070,0.127,143.526,998.298,-1.703,0.09,0.09,11.22,99.96,9.111,284.724,8.50,
2023/11/28 07:27:00,0.176,19.815,0.069,0.126,142.068,998.297,-1.704,-0.04,-0.04,11.28,99.94,9.108,284.647,8.49,
2023/11/28 07:27:00,0.176,19.818,0.068,0.123,138.980,998.295,-1.706,0.01,0.01,11.11,100.00,9.113,284.792,8.51,
2023/11/28 07:27:00,0.176,19.821,0.068,0.124,140.341,998.295,-1.706,0.03,0.03,11.20,99.94,9.107,284.615,8.51,
2023/11/28 07:27:00,0.176,19.823,0.068,0.124,140.088,998.295,-1.706,0.06,0.06,11.19,99.81,9.095,284.227,8.51,
2023/11/28 07:27:00,0.176,19.826,0.068,0.124,140.162,998.294,-1.707,0.04,0.04,11.11,99.90,9.103,284.475,8.50,
2023/11/28 07:27:00,0.176,19.829,0.068,0.124,139.931,998.293,-1.707,0.05,0.05,11.19,99.87,9.100,284.405,8.49,
2023/11/28 07:27:01,0.176,19.831,0.068,0.125,140.610,998.293,-1.708,0.07,0.07,11.22,99.88,9.101,284.422,8.50,
2023/11/28 07:27:01,0.176,19.833,0.068,0.124,139.901,998.292,-1.708,0.10,0.10,11.15,99.88,9.100,284.406,8.51,
2023/11/28 07:27:01,0.176,19.836,0.068,0.124,140.449,998.292,-1.709,0.06,0.06,11.03,99.79,9.091,284.116,8.50,
2023/11/28 07:27:01,0.176,19.839,0.070,0.127,143.547,998.293,-1.708,0.03,0.03,11.07,99.91,9.102,284.466,8.50,
2023/11/28 07:27:01,0.176,19.839,0.071,0.129,145.534,998.293,-1.708,0.01,0.01,10.96,99.79,9.092,284.129,8.50,
2023/11/28 07:27:01,0.176,19.842,0.070,0.128,143.826,998.292,-1.709,-0.06,-0.06,11.04,99.88,9.099,284.369,8.49,
2023/11/28 07:27:01,0.176,19.844,0.068,0.124,139.847,998.290,-1.710,-0.06,-0.06,11.01,99.93,9.104,284.531,8.50,
2023/11/28 07:27:01,0.176,19.847,0.068,0.124,139.565,998.290,-1.711,0.02,0.02,11.07,99.87,9.099,284.355,8.51,
2023/11/28 07:27:01,0.176,19.848,0.068,0.125,140.833,998.290,-1.711,0.06,0.06,10.99,99.80,9.091,284.126,8.49,
2023/11/28 07:27:01,0.176,19.849,0.068,0.123,138.859,998.289,-1.712,-0.06,-0.06,10.99,99.79,9.091,284.109,8.49,
2023/11/28 07:27:02,0.176,19.848,0.067,0.123,138.286,998.289,-1.712,-0.01,-0.01,11.01,99.89,9.100,284.384,8.50,
2023/11/28 07:27:02,0.176,19.845,0.068,0.125,140.679,998.290,-1.710,0.00,0.00,11.15,99.91,9.101,284.418,8.48,
2023/11/28 07:27:02,0.176,19.844,0.069,0.125,141.209,998.291,-1.710,0.15,0.15,11.11,99.74,9.086,283.950,8.49,
2023/11/28 07:27:02,0.176,19.844,0.068,0.124,140.050,998.290,-1.710,0.21,0.21,11.06,99.81,9.092,284.128,8.51,
2023/11/28 07:27:02,0.176,19.844,0.067,0.122,137.741,998.290,-1.711,0.15,0.15,10.99,99.74,9.085,283.936,8.49,
2023/11/28 07:27:02,0.176,19.845,0.067,0.122,137.830,998.289,-1.711,0.09,0.09,10.93,99.83,9.094,284.208,8.51,
2023/11/28 07:27:02,0.176,19.844,0.068,0.124,139.999,998.290,-1.710,0.07,0.07,11.11,99.83,9.094,284.190,8.50,
2023/11/28 07:27:02,0.176,19.843,0.069,0.125,141.326,998.291,-1.710,0.09,0.09,11.20,99.77,9.088,284.021,8.50,
2023/11/28 07:27:02,0.176,19.842,0.069,0.127,143.097,998.292,-1.709,0.15,0.15,10.96,99.81,9.092,284.134,8.51,
2023/11/28 07:27:02,0.176,19.841,0.070,0.127,143.720,998.292,-1.709,0.03,0.03,10.99,99.91,9.101,284.433,8.49,
2023/11/28 07:27:03,0.176,19.842,0.073,0.133,150.339,998.294,-1.706,0.03,0.03,11.04,99.95,9.105,284.551,8.48,
2023/11/28 07:27:03,0.176,19.841,0.073,0.133,150.467,998.295,-1.706,0.08,0.08,11.30,99.94,9.104,284.524,8.50,
2023/11/28 07:27:03,0.176,19.842,0.071,0.129,145.707,998.293,-1.708,0.06,0.06,11.28,99.87,9.099,284.367,8.50,
2023/11/28 07:27:03,0.190,19.841,0.071,0.129,146.064,998.293,-1.708,-0.01,-0.01,11.20,100.00,9.110,284.695,8.51,
2023/11/28 07:27:03,0.163,19.841,0.070,0.128,144.553,998.293,-1.708,-0.01,-0.01,11.41,99.93,9.104,284.527,8.49,
2023/11/28 07:27:03,0.176,19.841,0.070,0.129,145.198,998.293,-1.708,0.03,0.03,11.33,99.76,9.088,284.008,8.50,
2023/11/28 07:27:03,0.176,19.841,0.069,0.127,143.125,998.292,-1.709,0.10,0.10,11.07,99.82,9.093,284.186,8.49,
2023/11/28 07:27:03,0.176,19.841,0.071,0.130,146.567,998.293,-1.708,0.12,0.12,10.95,99.88,9.099,284.376,8.50,
2023/11/28 07:27:03,0.176,19.840,0.070,0.128,144.706,998.293,-1.708,0.23,0.23,10.95,99.85,9.097,284.289,8.49,
2023/11/28 07:27:03,0.176,19.841,0.069,0.127,142.804,998.292,-1.709,0.10,0.10,11.14,99.93,9.104,284.502,8.49,
2023/11/28 07:27:04,0.163,19.843,0.069,0.126,142.485,998.291,-1.709,0.10,0.10,11.15,99.92,9.102,284.451,8.49,
2023/11/28 07:27:04,0.176,19.844,0.070,0.128,143.895,998.292,-1.709,0.00,0.00,11.15,99.91,9.101,284.432,8.49,
2023/11/28 07:27:04,0.176,19.845,0.069,0.126,142.435,998.291,-1.710,0.09,0.09,11.15,100.02,9.111,284.734,8.50,
2023/11/28 07:27:04,0.163,19.847,0.069,0.126,142.324,998.290,-1.710,-0.02,-0.02,11.04,99.88,9.098,284.338,8.50,
2023/11/28 07:27:04,0.163,19.848,0.071,0.130,147.073,998.292,-1.709,-0.03,-0.03,11.03,99.96,9.104,284.529,8.50,
2023/11/28 07:27:04,0.176,19.849,0.070,0.128,144.400,998.291,-1.710,-0.06,-0.06,10.98,99.80,9.090,284.081,8.50,
2023/11/28 07:27:04,0.176,19.852,0.069,0.126,141.839,998.289,-1.711,-0.03,-0.03,11.20,99.89,9.097,284.314,8.49,
2023/11/28 07:27:04,0.176,19.854,0.068,0.123,139.265,998.288,-1.713,0.02,0.02,11.14,99.98,9.106,284.572,8.49,
2023/11/28 07:27:04,0.176,19.857,0.067,0.122,137.704,998.287,-1.714,0.01,0.01,11.14,99.84,9.093,284.168,8.49,
2023/11/28 07:27:04,0.176,19.858,0.067,0.122,137.230,998.287,-1.714,0.09,0.09,11.09,99.95,9.104,284.511,8.51,
2023/11/28 07:27:05,0.176,19.858,0.068,0.123,138.978,998.287,-1.714,0.20,0.20,10.87,99.92,9.101,284.422,8.50,
2023/11/28 07:27:05,0.176,19.855,0.067,0.123,138.650,998.288,-1.713,0.11,0.11,10.93,99.78,9.089,284.041,8.50,
2023/11/28 07:27:05,0.176,19.854,0.067,0.123,138.787,998.288,-1.713,0.09,0.09,10.99,99.90,9.100,284.393,8.50,
2023/11/28 07:27:05,0.176,19.852,0.069,0.125,141.112,998.289,-1.712,0.15,0.15,10.95,99.87,9.097,284.295,8.50,
2023/11/28 07:27:05,0.176,19.849,0.068,0.124,139.621,998.289,-1.712,0.21,0.21,11.17,99.91,9.101,284.427,8.49,
2023/11/28 07:27:05,0.176,19.848,0.067,0.121,136.672,998.288,-1.712,0.18,0.18,11.26,99.84,9.094,284.219,8.50,
2023/11/28 07:27:05,0.176,19.847,0.066,0.119,134.743,998.288,-1.713,0.10,0.10,11.31,99.86,9.096,284.264,8.50,
2023/11/28 07:27:05,0.176,19.845,0.066,0.120,135.619,998.289,-1.712,0.13,0.13,11.28,99.90,9.099,284.362,8.49,
2023/11/28 07:27:05,0.176,19.844,0.066,0.120,134.867,998.289,-1.712,0.17,0.17,11.19,99.83,9.093,284.160,8.51,
2023/11/28 07:27:05,0.176,19.843,0.066,0.120,135.077,998.289,-1.712,0.15,0.15,11.22,99.80,9.092,284.131,8.50,
2023/11/28 07:27:06,0.176,19.841,0.065,0.119,133.911,998.289,-1.712,0.17,0.17,11.44,99.79,9.090,284.071,8.49,
2023/11/28 07:27:06,0.176,19.838,0.065,0.118,133.204,998.289,-1.712,0.08,0.08,11.60,99.86,9.097,284.299,8.53,
2023/11/28 07:27:06,0.176,19.834,0.064,0.116,131.220,998.289,-1.712,0.21,0.21,11.36,99.75,9.089,284.034,8.49,
2023/11/28 07:27:06,0.176,19.832,0.063,0.115,129.477,998.289,-1.712,0.17,0.17,10.42,99.75,9.088,284.019,8.50,
2023/11/28 07:27:06,0.176,19.830,0.062,0.112,126.724,998.289,-1.712,0.03,0.03,9.39,99.94,9.105,284.550,8.50,
2023/11/28 07:27:06,0.176,19.828,0.061,0.111,125.052,998.288,-1.712,0.03,0.03,9.32,99.84,9.097,284.286,8.49,
2023/11/28 07:27:06,0.176,19.829,0.060,0.109,123.018,998.288,-1.713,0.08,0.08,9.34,99.86,9.098,284.332,8.49,
2023/11/28 07:27:06,0.176,19.829,0.060,0.108,121.583,998.287,-1.714,0.05,0.05,7.95,99.89,9.101,284.421,8.50,
2023/11/28 07:27:06,0.176,19.830,0.059,0.107,120.310,998.287,-1.714,-0.09,-0.09,6.24,99.81,9.093,284.176,8.50,
2023/11/28 07:27:06,0.176,19.831,0.059,0.106,119.180,998.286,-1.715,-0.09,-0.09,4.88,99.80,9.093,284.176,8.51,
2023/11/28 07:27:07,0.163,19.830,0.058,0.105,118.532,998.286,-1.715,-0.05,-0.05,3.64,99.91,9.103,284.493,8.49,
2023/11/28 07:27:07,0.176,19.828,0.058,0.105,118.283,998.286,-1.715,-0.15,-0.15,2.92,99.79,9.094,284.192,8.50,
2023/11/28 07:27:07,0.176,19.827,0.058,0.105,118.531,998.286,-1.715,-0.07,-0.07,2.48,99.77,9.090,284.088,8.49,
2023/11/28 07:27:07,0.176,19.835,0.061,0.110,124.577,998.287,-1.714,-0.13,-0.13,2.21,99.93,9.103,284.500,8.49,
2023/11/28 07:27:07,0.176,19.847,0.131,0.245,275.820,998.338,-1.663,0.00,0.00,1.86,100.03,9.107,284.623,8.50,
2023/11/28 07:27:07,0.176,19.859,0.153,0.286,322.274,998.352,-1.648,0.14,0.14,1.20,99.99,9.101,284.438,8.50,
2023/11/28 07:27:07,0.176,19.871,0.140,0.262,295.322,998.340,-1.661,0.26,0.26,0.93,99.82,9.085,283.925,8.49,
2023/11/28 07:27:07,0.176,19.878,0.127,0.236,266.507,998.328,-1.673,0.18,0.18,0.76,99.83,9.087,283.983,8.50,
2023/11/28 07:27:07,0.176,19.881,0.123,0.229,257.702,998.325,-1.676,0.11,0.11,0.47,99.94,9.097,284.298,8.51,
2023/11/28 07:27:07,0.176,19.885,0.122,0.227,255.814,998.323,-1.678,0.10,0.10,0.61,99.77,9.083,283.850,8.50,
2023/11/28 07:27:08,0.176,19.889,0.120,0.223,251.287,998.321,-1.680,0.16,0.16,0.74,99.82,9.086,283.968,8.49,
2023/11/28 07:27:08,0.176,19.892,0.119,0.222,249.928,998.320,-1.681,0.12,0.12,0.68,99.93,9.097,284.295,8.49,
2023/11/28 07:27:08,0.176,19.891,0.114,0.212,239.133,998.316,-1.685,0.02,0.02,0.60,99.90,9.095,284.223,8.51,
2023/11/28 07:27:08,0.176,19.890,0.106,0.197,222.274,998.310,-1.691,-0.05,-0.05,1.29,99.85,9.092,284.129,8.49,
2023/11/28 07:27:08,0.176,19.882,0.558,1.011,1139.238,998.657,-1.343,1.45,1.45,27.01,99.67,9.054,282.969,8.50,
2023/11/28 07:27:08,0.204,19.830,6.767,10.648,12014.714,1003.383,3.382,32.17,32.17,170.75,98.59,8.645,270.173,8.50,
2023/11/28 07:27:08,0.231,19.728,11.505,17.350,19625.988,1006.993,6.992,38.35,38.35,231.46,96.11,8.206,256.439,8.50,
2023/11/28 07:27:08,0.231,19.659,13.653,20.273,22971.581,1008.634,8.633,30.20,30.20,195.18,92.93,7.838,244.967,8.50,
2023/11/28 07:27:08,0.244,19.631,13.748,20.390,23120.678,1008.713,8.711,30.43,30.43,153.78,89.92,7.582,236.951,8.50,
2023/11/28 07:27:08,0.258,19.616,15.745,23.078,26179.474,1010.229,10.228,19.87,19.87,106.56,87.23,7.269,227.174,8.50,
2023/11/28 07:27:09,0.285,19.608,16.899,24.615,27927.231,1011.104,11.103,13.09,13.09,76.76,84.96,7.032,219.772,8.50,
2023/11/28 07:27:09,0.326,19.605,16.074,23.514,26680.016,1010.481,10.479,8.53,8.53,61.65,82.95,6.901,215.657,8.49,
2023/11/28 07:27:09,0.353,19.603,16.070,23.507,26674.134,1010.478,10.477,6.35,6.35,54.85,81.28,6.762,211.324,8.50,
2023/11/28 07:27:09,0.407,19.601,17.203,25.015,28386.678,1011.337,11.336,5.29,5.29,51.71,79.87,6.601,206.294,8.50,
2023/11/28 07:27:09,0.448,19.578,18.988,27.358,31062.731,1012.696,12.694,4.99,4.99,50.57,78.47,6.420,200.631,8.49,
2023/11/28 07:27:09,0.516,19.532,19.523,28.029,31862.353,1013.113,13.110,4.93,4.93,49.89,76.87,6.276,196.125,8.50,
2023/11/28 07:27:09,0.583,19.472,19.710,28.237,32147.230,1013.269,13.267,4.82,4.82,48.41,75.23,6.144,192.019,8.50,
2023/11/28 07:27:09,0.678,19.367,20.409,29.080,33193.796,1013.824,13.821,4.57,4.57,46.14,73.68,6.004,187.631,8.50,
2023/11/28 07:27:09,0.787,19.193,21.569,30.462,34923.691,1014.746,14.743,4.24,4.24,43.66,72.04,5.851,182.858,8.51,
2023/11/28 07:27:09,0.896,18.984,22.737,31.811,36663.251,1015.684,15.680,3.97,3.97,40.77,70.42,5.705,178.286,8.50,
2023/11/28 07:27:10,1.018,18.821,23.551,32.725,37872.752,1016.342,16.337,3.76,3.76,38.80,68.78,5.561,173.796,8.50,
2023/11/28 07:27:10,1.126,18.690,25.184,34.670,40259.378,1017.615,17.610,3.55,3.55,36.62,67.17,5.393,168.556,8.51,
2023/11/28 07:27:10,1.248,18.463,26.561,36.197,42277.706,1018.718,18.713,3.25,3.25,32.99,65.46,5.236,163.649,8.51,
2023/11/28 07:27:10,1.371,18.200,27.358,36.962,43464.463,1019.389,19.383,3.03,3.03,29.22,63.74,5.098,159.336,8.49,
2023/11/28 07:27:10,1.479,17.981,28.727,38.439,45457.733,1020.486,20.479,2.80,2.80,26.28,61.79,4.925,153.903,8.49,
2023/11/28 07:27:10,1.601,17.759,29.642,39.345,46800.175,1021.238,21.230,2.61,2.61,24.02,59.74,4.755,148.601,8.50,
2023/11/28 07:27:10,1.710,17.620,29.842,39.462,47111.515,1021.424,21.416,2.46,2.46,20.38,57.64,4.594,143.571,8.50,
2023/11/28 07:27:10,1.818,17.532,30.002,39.575,47355.405,1021.567,21.559,2.29,2.29,17.36,55.48,4.423,138.229,8.50,
2023/11/28 07:27:10,1.940,17.477,30.100,39.643,47505.841,1021.656,21.647,2.19,2.19,15.28,53.47,4.264,133.256,8.50,
2023/11/28 07:27:10,2.063,17.445,30.134,39.656,47560.970,1021.690,21.681,2.14,2.14,14.09,51.68,4.122,128.814,8.53,
2023/11/28 07:27:11,2.171,17.427,30.155,39.664,47593.761,1021.710,21.701,2.17,2.17,13.61,50.26,4.009,125.290,8.50,
2023/11/28 07:27:11,2.293,17.417,30.162,39.664,47606.656,1021.719,21.709,2.14,2.14,12.97,49.03,3.912,122.249,8.50,
2023/11/28 07:27:11,2.402,17.411,30.167,39.665,47614.570,1021.724,21.714,2.15,2.15,12.69,48.03,3.832,119.762,8.50,
2023/11/28 07:27:11,2.524,17.407,30.171,39.666,47621.349,1021.729,21.718,2.17,2.17,12.49,47.14,3.762,117.557,8.49,
2023/11/28 07:27:11,2.646,17.404,30.174,39.667,47626.296,1021.733,21.721,2.30,2.30,12.57,46.44,3.705,115.802,8.51,
2023/11/28 07:27:11,2.782,17.400,30.177,39.667,47631.076,1021.736,21.724,2.38,2.38,12.65,45.84,3.658,114.308,8.51,
2023/11/28 07:27:11,2.890,17.400,30.177,39.667,47630.832,1021.737,21.724,2.33,2.33,12.24,45.35,3.619,113.097,8.50,
2023/11/28 07:27:11,3.012,17.399,30.177,39.667,47631.436,1021.737,21.724,2.35,2.35,12.65,44.95,3.587,112.110,8.52,
2023/11/28 07:27:11,3.135,17.398,30.177,39.666,47631.551,1021.738,21.724,2.31,2.31,12.65,44.64,3.562,111.332,8.49,
2023/11/28 07:27:11,3.270,17.398,30.180,39.668,47635.387,1021.741,21.726,2.26,2.26,12.76,44.33,3.538,110.564,8.50,
2023/11/28 07:27:12,3.406,17.398,30.177,39.665,47630.947,1021.739,21.724,2.27,2.27,12.86,44.12,3.521,110.025,8.50,
2023/11/28 07:27:12,3.528,17.397,30.175,39.663,47629.587,1021.739,21.723,2.36,2.36,12.75,43.92,3.505,109.542,8.51,
2023/11/28 07:27:12,3.650,17.396,30.177,39.665,47632.569,1021.741,21.725,2.37,2.37,12.81,43.73,3.490,109.059,8.51,
2023/11/28 07:27:12,3.772,17.396,30.177,39.664,47632.000,1021.741,21.725,2.48,2.48,13.31,43.55,3.476,108.628,8.51,
2023/11/28 07:27:12,3.922,17.395,30.174,39.660,47628.627,1021.740,21.723,2.39,2.39,13.95,43.41,3.464,108.264,8.51,
2023/11/28 07:27:12,4.044,17.394,30.175,39.660,47630.054,1021.742,21.724,2.41,2.41,14.36,43.28,3.454,107.949,8.49,
2023/11/28 07:27:12,4.179,17.393,30.172,39.656,47626.374,1021.740,21.722,2.54,2.54,15.52,43.20,3.448,107.750,8.52,
2023/11/28 07:27:12,4.302,17.392,30.174,39.657,47629.312,1021.743,21.724,2.54,2.54,16.56,43.18,3.447,107.718,8.50,
