// JOGOS
// Version 1.01
// File Date:2023/11/29 16:55:10
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=8090

StartTime=2023/11/28 11:29:01
EndTime=2023/11/28 11:42:29

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 11:29:02,0.204,22.229,0.039,0.069,73.521,997.750,-2.250,-0.68,-0.68,29.16,100.39,8.776,274.277,8.51,
2023/11/28 11:29:02,0.204,22.224,0.039,0.069,73.314,997.751,-2.250,-0.50,-0.50,29.95,100.44,8.780,274.391,8.50,
2023/11/28 11:29:03,0.204,22.230,0.039,0.069,73.381,997.750,-2.251,-0.75,-0.75,30.73,100.55,8.789,274.683,8.50,
2023/11/28 11:29:03,0.204,22.237,0.039,0.069,73.330,997.748,-2.252,-0.56,-0.56,31.09,100.63,8.797,274.930,8.50,
2023/11/28 11:29:03,0.204,22.238,0.039,0.069,73.507,997.748,-2.253,-0.55,-0.55,30.54,100.45,8.781,274.415,8.51,
2023/11/28 11:29:03,0.204,22.243,0.039,0.069,73.378,997.747,-2.254,-0.43,-0.43,30.20,100.44,8.779,274.374,8.51,
2023/11/28 11:29:03,0.204,22.244,0.039,0.069,73.492,997.747,-2.254,-0.67,-0.67,29.84,100.42,8.779,274.347,8.51,
2023/11/28 11:29:03,0.204,22.238,0.039,0.069,73.365,997.748,-2.253,-0.62,-0.62,30.00,100.42,8.780,274.387,8.50,
2023/11/28 11:29:03,0.204,22.234,0.039,0.069,73.491,997.749,-2.252,-0.77,-0.77,30.21,100.56,8.791,274.741,8.50,
2023/11/28 11:29:03,0.204,22.229,0.039,0.069,73.265,997.750,-2.251,-0.64,-0.64,30.44,100.55,8.790,274.699,8.50,
2023/11/28 11:29:03,0.204,22.224,0.039,0.069,73.353,997.751,-2.249,-0.62,-0.62,30.56,100.57,8.792,274.767,8.51,
2023/11/28 11:29:03,0.204,22.213,0.039,0.069,73.667,997.754,-2.247,-0.55,-0.55,30.18,100.53,8.789,274.672,8.51,
2023/11/28 11:29:04,0.204,22.213,0.039,0.069,73.645,997.754,-2.247,-0.51,-0.51,30.10,100.45,8.782,274.456,8.50,
2023/11/28 11:29:04,0.204,22.216,0.039,0.069,73.305,997.753,-2.248,-0.72,-0.72,30.39,100.70,8.804,275.144,8.50,
2023/11/28 11:29:04,0.204,22.215,0.039,0.069,73.329,997.754,-2.247,-0.67,-0.67,30.23,100.57,8.793,274.807,8.50,
2023/11/28 11:29:04,0.204,22.221,0.039,0.069,73.455,997.752,-2.249,-0.99,-0.99,30.03,100.56,8.792,274.779,8.50,
2023/11/28 11:29:04,0.204,22.222,0.039,0.069,73.357,997.752,-2.249,-0.86,-0.86,30.34,100.38,8.777,274.299,8.51,
2023/11/28 11:29:04,0.204,22.212,0.039,0.069,73.335,997.754,-2.247,-0.76,-0.76,30.78,100.47,8.785,274.554,8.51,
2023/11/28 11:29:04,0.217,22.210,0.039,0.069,73.242,997.755,-2.246,-0.51,-0.51,30.86,100.45,8.784,274.503,8.50,
2023/11/28 11:29:04,0.204,22.215,0.039,0.069,73.390,997.754,-2.247,-0.61,-0.61,30.65,100.51,8.788,274.650,8.50,
2023/11/28 11:29:04,0.204,22.224,0.039,0.069,73.278,997.751,-2.250,-0.59,-0.59,30.41,100.57,8.793,274.797,8.50,
2023/11/28 11:29:04,0.204,22.235,0.039,0.069,73.357,997.749,-2.252,-0.47,-0.47,30.49,100.55,8.791,274.724,8.50,
2023/11/28 11:29:05,0.204,22.244,0.039,0.069,73.246,997.747,-2.254,-0.38,-0.38,29.82,100.45,8.782,274.448,8.50,
2023/11/28 11:29:05,0.204,22.249,0.039,0.069,73.376,997.746,-2.255,-0.55,-0.55,29.89,100.49,8.786,274.574,8.49,
2023/11/28 11:29:05,0.190,22.236,0.039,0.069,73.202,997.749,-2.252,-0.55,-0.55,30.25,100.44,8.781,274.414,8.51,
2023/11/28 11:29:05,0.204,22.220,0.039,0.069,73.330,997.752,-2.249,-0.50,-0.50,30.59,100.44,8.781,274.437,8.51,
2023/11/28 11:29:05,0.204,22.213,0.039,0.069,73.398,997.754,-2.247,-0.54,-0.54,31.19,100.50,8.787,274.609,8.51,
2023/11/28 11:29:05,0.204,22.212,0.039,0.069,73.145,997.754,-2.247,-0.58,-0.58,31.35,100.48,8.786,274.573,8.50,
2023/11/28 11:29:05,0.204,22.211,0.039,0.069,73.401,997.754,-2.246,-0.69,-0.69,31.11,100.51,8.788,274.643,8.51,
2023/11/28 11:29:05,0.204,22.214,0.039,0.069,73.556,997.754,-2.247,-0.83,-0.83,31.22,100.54,8.790,274.696,8.51,
2023/11/28 11:29:05,0.204,22.222,0.039,0.069,73.287,997.752,-2.249,-0.61,-0.61,31.30,100.55,8.791,274.739,8.50,
2023/11/28 11:29:05,0.204,22.223,0.039,0.068,72.953,997.752,-2.249,-0.57,-0.57,30.78,100.52,8.789,274.676,8.51,
2023/11/28 11:29:06,0.204,22.219,0.039,0.069,73.097,997.753,-2.248,-0.58,-0.58,30.28,100.61,8.797,274.925,8.51,
2023/11/28 11:29:06,0.204,22.217,0.039,0.069,73.198,997.753,-2.248,-0.56,-0.56,27.24,100.54,8.792,274.752,8.51,
2023/11/28 11:29:06,0.204,22.216,0.039,0.069,72.983,997.753,-2.248,-0.23,-0.23,21.83,100.50,8.788,274.649,8.49,
2023/11/28 11:29:06,0.204,22.217,0.039,0.069,73.355,997.753,-2.248,-0.16,-0.16,18.10,100.56,8.795,274.852,8.50,
2023/11/28 11:29:06,0.204,22.221,0.039,0.069,73.369,997.752,-2.249,-0.20,-0.20,14.83,100.54,8.793,274.799,8.50,
2023/11/28 11:29:06,0.204,22.226,0.039,0.069,73.185,997.751,-2.250,0.28,0.28,11.89,100.57,8.796,274.899,8.52,
2023/11/28 11:29:06,0.217,22.233,0.039,0.069,73.171,997.749,-2.252,0.38,0.38,11.60,100.46,8.787,274.599,8.50,
2023/11/28 11:29:06,0.204,22.238,0.039,0.069,73.220,997.748,-2.253,-0.01,-0.01,14.62,100.44,8.784,274.523,8.51,
2023/11/28 11:29:06,0.204,22.247,0.039,0.069,72.971,997.746,-2.255,-0.13,-0.13,16.99,100.66,8.804,275.135,8.51,
2023/11/28 11:29:06,0.204,22.253,0.039,0.069,73.076,997.745,-2.256,-0.22,-0.22,18.26,100.76,8.811,275.372,8.50,
2023/11/28 11:29:07,0.204,22.257,0.039,0.069,73.303,997.744,-2.257,-0.35,-0.35,19.03,100.48,8.786,274.588,8.50,
2023/11/28 11:29:07,0.204,22.261,0.039,0.069,73.197,997.743,-2.258,-0.27,-0.27,20.71,100.55,8.794,274.818,8.50,
2023/11/28 11:29:07,0.204,22.263,0.039,0.069,72.977,997.742,-2.258,-0.21,-0.21,21.79,100.60,8.798,274.963,8.51,
2023/11/28 11:29:07,0.204,22.264,0.039,0.069,73.250,997.742,-2.259,-0.23,-0.23,22.77,100.67,8.805,275.159,8.51,
2023/11/28 11:29:07,0.204,22.262,0.039,0.069,73.155,997.743,-2.258,-0.31,-0.31,23.29,100.43,8.784,274.513,8.49,
2023/11/28 11:29:07,0.204,22.262,0.039,0.069,73.195,997.743,-2.258,-0.56,-0.56,23.76,100.47,8.788,274.633,8.50,
2023/11/28 11:29:07,0.204,22.263,0.039,0.069,73.233,997.743,-2.258,-0.38,-0.38,24.35,100.70,8.809,275.309,8.51,
2023/11/28 11:29:07,0.204,22.262,0.039,0.068,72.804,997.743,-2.258,-0.46,-0.46,24.50,100.67,8.808,275.255,8.51,
2023/11/28 11:29:07,0.204,22.264,0.039,0.069,73.191,997.742,-2.259,-0.36,-0.36,24.03,100.65,8.807,275.226,8.50,
2023/11/28 11:29:07,0.204,22.266,0.039,0.069,73.146,997.742,-2.259,-0.49,-0.49,24.45,100.51,8.793,274.784,8.49,
2023/11/28 11:29:08,0.204,22.268,0.039,0.069,73.047,997.741,-2.260,-0.56,-0.56,24.73,100.57,8.798,274.970,8.51,
2023/11/28 11:29:08,0.204,22.268,0.039,0.069,72.988,997.741,-2.260,-0.43,-0.43,24.44,100.54,8.794,274.829,8.50,
2023/11/28 11:29:08,0.204,22.270,0.039,0.069,73.161,997.741,-2.260,-0.40,-0.40,24.68,100.52,8.792,274.777,8.50,
2023/11/28 11:29:08,0.204,22.273,0.039,0.069,73.099,997.740,-2.261,-0.31,-0.31,24.66,100.62,8.802,275.070,8.50,
2023/11/28 11:29:08,0.204,22.277,0.039,0.069,73.035,997.739,-2.262,-0.27,-0.27,25.47,100.53,8.795,274.852,8.51,
2023/11/28 11:29:08,0.204,22.279,0.039,0.069,73.011,997.739,-2.262,-0.23,-0.23,25.57,100.73,8.812,275.402,8.51,
2023/11/28 11:29:08,0.217,22.285,0.039,0.069,73.178,997.737,-2.263,-0.56,-0.56,25.44,100.66,8.805,275.165,8.50,
2023/11/28 11:29:08,0.204,22.288,0.039,0.069,73.037,997.737,-2.264,-0.37,-0.37,25.67,100.75,8.813,275.424,8.50,
2023/11/28 11:29:08,0.204,22.285,0.039,0.069,73.219,997.737,-2.264,-0.62,-0.62,25.67,100.67,8.807,275.237,8.50,
2023/11/28 11:29:08,0.204,22.279,0.039,0.068,72.798,997.739,-2.262,-0.68,-0.68,25.88,100.70,8.811,275.356,8.51,
2023/11/28 11:29:09,0.204,22.274,0.039,0.069,73.140,997.740,-2.261,-0.51,-0.51,25.81,100.65,8.806,275.217,8.49,
2023/11/28 11:29:09,0.204,22.272,0.039,0.069,73.183,997.740,-2.261,-0.35,-0.35,25.46,100.58,8.801,275.043,8.50,
2023/11/28 11:29:09,0.204,22.273,0.039,0.069,73.026,997.740,-2.261,-0.46,-0.46,25.23,100.57,8.800,275.009,8.50,
2023/11/28 11:29:09,0.204,22.272,0.039,0.069,72.910,997.740,-2.261,-0.35,-0.35,25.33,100.70,8.813,275.419,8.50,
2023/11/28 11:29:09,0.204,22.273,0.039,0.069,73.280,997.740,-2.261,-0.42,-0.42,25.13,100.70,8.812,275.402,8.50,
2023/11/28 11:29:09,0.204,22.277,0.039,0.069,72.978,997.739,-2.262,-0.47,-0.47,25.44,100.69,8.811,275.368,8.51,
2023/11/28 11:29:09,0.204,22.288,0.039,0.069,73.135,997.737,-2.264,-0.64,-0.64,25.81,100.61,8.804,275.138,8.50,
2023/11/28 11:29:09,0.204,22.291,0.039,0.069,72.935,997.736,-2.265,-0.56,-0.56,25.49,100.70,8.811,275.355,8.51,
2023/11/28 11:29:09,0.204,22.285,0.039,0.069,72.985,997.737,-2.264,-0.62,-0.62,25.71,100.59,8.802,275.078,8.50,
2023/11/28 11:29:09,0.204,22.280,0.039,0.069,73.033,997.739,-2.262,-0.44,-0.44,25.71,100.70,8.810,275.323,8.51,
2023/11/28 11:29:10,0.204,22.281,0.039,0.069,73.093,997.738,-2.262,-0.42,-0.42,25.70,100.62,8.804,275.147,8.50,
2023/11/28 11:29:10,0.204,22.286,0.039,0.069,73.220,997.737,-2.264,-0.41,-0.41,25.52,100.66,8.807,275.244,8.50,
2023/11/28 11:29:10,0.204,22.292,0.039,0.069,73.110,997.736,-2.265,-0.39,-0.39,25.20,100.72,8.813,275.416,8.51,
2023/11/28 11:29:10,0.204,22.298,0.039,0.069,72.983,997.734,-2.267,-0.50,-0.50,25.75,100.73,8.814,275.450,8.49,
2023/11/28 11:29:10,0.217,22.303,0.039,0.069,72.994,997.733,-2.268,-0.26,-0.26,25.78,100.56,8.798,274.961,8.51,
2023/11/28 11:29:10,0.204,22.311,0.039,0.069,73.216,997.732,-2.269,-0.15,-0.15,25.59,100.48,8.789,274.674,8.51,
2023/11/28 11:29:10,0.204,22.314,0.039,0.069,73.148,997.731,-2.270,-0.21,-0.21,25.67,100.61,8.800,275.019,8.49,
2023/11/28 11:29:10,0.204,22.321,0.039,0.069,72.921,997.729,-2.272,-0.19,-0.19,25.73,100.64,8.802,275.067,8.49,
2023/11/28 11:29:10,0.204,22.330,0.039,0.069,72.960,997.727,-2.274,-0.32,-0.32,25.70,100.73,8.808,275.268,8.50,
2023/11/28 11:29:10,0.204,22.340,0.039,0.069,73.233,997.725,-2.276,-0.46,-0.46,25.57,100.62,8.798,274.944,8.50,
2023/11/28 11:29:11,0.204,22.351,0.039,0.069,73.175,997.722,-2.279,-0.31,-0.31,25.49,100.58,8.792,274.769,8.49,
2023/11/28 11:29:11,0.217,22.360,0.039,0.069,73.063,997.720,-2.281,-0.37,-0.37,25.41,100.64,8.797,274.925,8.51,
2023/11/28 11:29:11,0.217,22.365,0.039,0.069,73.014,997.719,-2.282,-0.52,-0.52,25.46,100.65,8.798,274.944,8.51,
2023/11/28 11:29:11,0.204,22.366,0.039,0.069,73.206,997.719,-2.282,-0.50,-0.50,24.97,100.65,8.798,274.951,8.51,
2023/11/28 11:29:11,0.204,22.368,0.039,0.069,73.068,997.718,-2.283,-0.30,-0.30,25.18,100.64,8.798,274.941,8.51,
2023/11/28 11:29:11,0.204,22.372,0.039,0.069,73.258,997.718,-2.283,-0.30,-0.30,25.73,100.82,8.813,275.426,8.50,
2023/11/28 11:29:11,0.204,22.376,0.039,0.069,73.328,997.717,-2.284,-0.71,-0.71,25.67,100.75,8.806,275.212,8.51,
2023/11/28 11:29:11,0.204,22.379,0.039,0.069,72.916,997.716,-2.285,-0.56,-0.56,26.10,100.71,8.802,275.091,8.49,
2023/11/28 11:29:11,0.204,22.381,0.039,0.069,73.184,997.715,-2.286,-0.45,-0.45,26.44,100.64,8.796,274.879,8.49,
2023/11/28 11:29:11,0.204,22.383,0.039,0.069,73.551,997.715,-2.286,-0.37,-0.37,26.22,100.71,8.801,275.053,8.48,
2023/11/28 11:29:12,0.204,22.385,0.039,0.069,73.528,997.714,-2.286,-0.46,-0.46,26.31,100.70,8.800,275.004,8.50,
2023/11/28 11:29:12,0.204,22.385,0.039,0.069,73.394,997.715,-2.286,-0.30,-0.30,26.06,100.68,8.798,274.966,8.49,
2023/11/28 11:29:12,0.217,22.384,0.039,0.069,73.512,997.715,-2.286,-0.10,-0.10,26.38,100.82,8.811,275.355,8.50,
2023/11/28 11:29:12,0.204,22.389,0.039,0.069,73.093,997.713,-2.288,-0.09,-0.09,26.57,100.73,8.801,275.049,8.51,
2023/11/28 11:29:12,0.204,22.393,0.039,0.069,73.340,997.713,-2.288,-0.21,-0.21,26.77,100.69,8.798,274.946,8.51,
2023/11/28 11:29:12,0.204,22.397,0.039,0.069,73.413,997.712,-2.289,-0.45,-0.45,26.74,100.69,8.796,274.906,8.50,
2023/11/28 11:29:12,0.204,22.398,0.039,0.069,73.275,997.712,-2.289,-0.49,-0.49,26.33,100.58,8.788,274.645,8.50,
2023/11/28 11:29:12,0.204,22.399,0.039,0.069,73.450,997.711,-2.290,-0.45,-0.45,26.43,100.67,8.795,274.870,8.51,
2023/11/28 11:29:12,0.204,22.400,0.039,0.069,73.485,997.711,-2.290,-0.44,-0.44,26.69,100.55,8.786,274.567,8.50,
2023/11/28 11:29:12,0.204,22.401,0.039,0.069,73.291,997.711,-2.290,-0.38,-0.38,26.98,100.62,8.791,274.732,8.50,
2023/11/28 11:29:13,0.204,22.403,0.039,0.069,73.212,997.710,-2.291,-0.47,-0.47,26.31,100.70,8.797,274.932,8.49,
2023/11/28 11:29:13,0.204,22.405,0.039,0.069,73.365,997.710,-2.291,-0.53,-0.53,26.15,100.56,8.786,274.585,8.50,
2023/11/28 11:29:13,0.204,22.407,0.039,0.069,73.539,997.710,-2.291,-0.33,-0.33,26.12,100.60,8.789,274.688,8.51,
2023/11/28 11:29:13,0.204,22.405,0.039,0.069,73.248,997.710,-2.291,-0.39,-0.39,26.10,100.69,8.798,274.947,8.50,
2023/11/28 11:29:13,0.204,22.408,0.039,0.069,73.342,997.709,-2.292,-0.27,-0.27,26.61,100.77,8.804,275.145,8.49,
2023/11/28 11:29:13,0.204,22.413,0.039,0.069,73.625,997.708,-2.293,-0.41,-0.41,26.65,100.78,8.804,275.140,8.50,
2023/11/28 11:29:13,0.204,22.420,0.039,0.069,73.394,997.706,-2.295,-0.59,-0.59,26.59,100.73,8.799,274.979,8.50,
2023/11/28 11:29:13,0.204,22.428,0.039,0.069,73.363,997.705,-2.296,-0.38,-0.38,25.70,100.78,8.803,275.102,8.50,
2023/11/28 11:29:13,0.217,22.433,0.039,0.069,73.647,997.703,-2.298,-0.52,-0.52,25.36,100.72,8.797,274.923,8.50,
2023/11/28 11:29:13,0.204,22.440,0.039,0.069,73.343,997.702,-2.299,-0.60,-0.60,26.07,100.50,8.776,274.265,8.50,
2023/11/28 11:29:14,0.217,22.445,0.039,0.069,73.196,997.701,-2.300,-0.45,-0.45,26.14,100.57,8.782,274.462,8.50,
2023/11/28 11:29:14,0.204,22.448,0.039,0.069,73.519,997.700,-2.301,-0.51,-0.51,26.57,100.58,8.783,274.472,8.49,
2023/11/28 11:29:14,0.204,22.453,0.039,0.069,73.413,997.699,-2.302,-0.38,-0.38,27.03,100.63,8.787,274.610,8.50,
2023/11/28 11:29:14,0.217,22.456,0.039,0.069,73.468,997.698,-2.303,-0.36,-0.36,27.29,100.61,8.785,274.542,8.51,
2023/11/28 11:29:14,0.204,22.457,0.039,0.069,73.426,997.698,-2.303,-0.48,-0.48,27.48,100.48,8.773,274.158,8.50,
2023/11/28 11:29:14,0.217,22.459,0.039,0.069,73.558,997.697,-2.304,-0.35,-0.35,26.87,100.69,8.791,274.726,8.50,
2023/11/28 11:29:14,0.204,22.461,0.039,0.069,73.576,997.697,-2.304,-0.30,-0.30,26.33,100.64,8.787,274.611,8.50,
2023/11/28 11:29:14,0.217,22.463,0.039,0.070,73.708,997.697,-2.304,-0.46,-0.46,26.46,100.68,8.791,274.723,8.51,
2023/11/28 11:29:14,0.204,22.463,0.039,0.069,73.513,997.697,-2.304,-0.27,-0.27,26.49,100.58,8.783,274.480,8.50,
2023/11/28 11:29:14,0.204,22.460,0.039,0.069,73.558,997.697,-2.304,-0.46,-0.46,25.96,100.46,8.773,274.170,8.50,
2023/11/28 11:29:15,0.204,22.458,0.039,0.070,73.641,997.698,-2.303,-0.62,-0.62,25.44,100.41,8.769,274.056,8.50,
2023/11/28 11:29:15,0.204,22.454,0.039,0.070,73.723,997.699,-2.302,-0.79,-0.79,24.52,100.45,8.773,274.166,8.49,
2023/11/28 11:29:15,0.217,22.452,0.039,0.069,73.397,997.699,-2.302,-0.80,-0.80,24.06,100.42,8.770,274.088,8.50,
2023/11/28 11:29:15,0.204,22.450,0.039,0.069,73.168,997.699,-2.302,-0.34,-0.34,22.11,100.62,8.788,274.655,8.50,
2023/11/28 11:29:15,0.204,22.448,0.039,0.069,73.406,997.700,-2.301,-0.02,-0.02,21.06,100.58,8.785,274.551,8.50,
2023/11/28 11:29:15,0.204,22.443,0.039,0.069,73.553,997.701,-2.300,-0.46,-0.46,20.38,100.69,8.794,274.843,8.50,
2023/11/28 11:29:15,0.217,22.439,0.039,0.070,73.814,997.702,-2.299,-0.56,-0.56,20.27,100.67,8.794,274.816,8.50,
2023/11/28 11:29:15,0.204,22.438,0.039,0.070,73.683,997.702,-2.298,-0.42,-0.42,20.37,100.60,8.787,274.625,8.50,
2023/11/28 11:29:15,0.217,22.441,0.039,0.069,73.560,997.702,-2.299,-0.36,-0.36,20.21,100.71,8.800,275.006,8.49,
2023/11/28 11:29:15,0.204,22.441,0.039,0.070,73.756,997.702,-2.299,-0.48,-0.48,20.27,100.71,8.799,274.997,8.50,
2023/11/28 11:29:16,0.204,22.443,0.039,0.069,73.502,997.701,-2.300,-0.37,-0.37,20.51,100.48,8.780,274.385,8.53,
2023/11/28 11:29:16,0.204,22.444,0.039,0.070,73.734,997.701,-2.300,-0.35,-0.35,20.46,100.60,8.789,274.680,8.50,
2023/11/28 11:29:16,0.204,22.447,0.039,0.070,73.749,997.700,-2.301,-0.29,-0.29,20.88,100.59,8.789,274.662,8.50,
2023/11/28 11:29:16,0.204,22.448,0.039,0.069,73.474,997.700,-2.301,-0.32,-0.32,20.90,100.66,8.795,274.876,8.50,
2023/11/28 11:29:16,0.217,22.448,0.039,0.069,73.513,997.700,-2.301,-0.12,-0.12,21.59,100.62,8.793,274.802,8.50,
