// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:21
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=340

StartTime=2023/11/28 07:18:21
EndTime=2023/11/28 07:18:54

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:18:26,0.176,19.637,0.066,0.121,136.656,998.331,-1.669,0.16,0.16,9.04,99.99,9.139,285.619,8.51,
2023/11/28 07:18:26,0.163,19.634,0.067,0.121,137.176,998.332,-1.669,0.16,0.16,9.29,99.93,9.132,285.407,8.50,
2023/11/28 07:18:26,0.176,19.634,0.069,0.125,141.985,998.334,-1.667,0.02,0.02,9.43,99.93,9.133,285.430,8.51,
2023/11/28 07:18:26,0.163,19.633,0.070,0.128,144.678,998.335,-1.666,0.02,0.02,9.51,100.00,9.139,285.613,8.50,
2023/11/28 07:18:26,0.163,19.633,0.070,0.127,143.522,998.334,-1.666,0.09,0.09,9.21,100.03,9.143,285.745,8.50,
2023/11/28 07:18:26,0.176,19.633,0.070,0.127,144.516,998.335,-1.666,0.10,0.10,9.37,99.93,9.134,285.453,8.50,
2023/11/28 07:18:26,0.176,19.633,0.070,0.127,143.592,998.335,-1.666,0.05,0.05,9.50,99.96,9.136,285.533,8.50,
2023/11/28 07:18:27,0.163,19.633,0.070,0.127,143.758,998.335,-1.666,-0.03,-0.03,9.64,99.89,9.129,285.313,8.52,
2023/11/28 07:18:27,0.176,19.633,0.070,0.128,145.179,998.335,-1.666,0.03,0.03,9.66,99.95,9.136,285.506,8.50,
2023/11/28 07:18:27,0.163,19.632,0.070,0.128,145.167,998.335,-1.665,0.03,0.03,9.70,99.97,9.138,285.568,8.51,
2023/11/28 07:18:27,0.176,19.633,0.071,0.130,146.879,998.336,-1.665,0.16,0.16,9.59,99.94,9.134,285.461,8.51,
2023/11/28 07:18:27,0.163,19.632,0.072,0.132,149.382,998.337,-1.664,0.13,0.13,9.32,99.85,9.126,285.211,8.53,
2023/11/28 07:18:27,0.176,19.631,0.073,0.132,150.211,998.337,-1.663,0.11,0.11,9.35,99.82,9.124,285.130,8.51,
2023/11/28 07:18:27,0.176,19.629,0.072,0.132,149.683,998.337,-1.663,0.20,0.20,9.07,99.91,9.132,285.403,8.50,
2023/11/28 07:18:27,0.176,19.629,0.072,0.131,148.803,998.337,-1.664,0.12,0.12,8.94,99.94,9.135,285.502,8.50,
2023/11/28 07:18:27,0.163,19.627,0.073,0.132,150.190,998.338,-1.663,0.17,0.17,8.83,99.97,9.138,285.589,8.51,
2023/11/28 07:18:27,0.163,19.624,0.073,0.133,150.312,998.339,-1.662,0.22,0.22,8.96,99.88,9.130,285.339,8.50,
2023/11/28 07:18:28,0.163,19.623,0.073,0.133,150.508,998.339,-1.662,0.27,0.27,8.91,99.89,9.131,285.374,8.49,
2023/11/28 07:18:28,0.176,19.622,0.073,0.134,151.676,998.340,-1.661,0.21,0.21,8.97,99.85,9.128,285.268,8.51,
2023/11/28 07:18:28,0.176,19.622,0.073,0.134,151.990,998.340,-1.661,0.11,0.11,9.24,99.94,9.137,285.540,8.51,
2023/11/28 07:18:28,0.163,19.621,0.071,0.130,147.364,998.338,-1.663,0.05,0.05,9.31,99.88,9.131,285.350,8.51,
2023/11/28 07:18:28,0.163,19.621,0.072,0.131,148.459,998.339,-1.662,0.21,0.21,9.53,99.96,9.139,285.597,8.51,
2023/11/28 07:18:28,0.163,19.622,0.072,0.131,148.670,998.339,-1.662,0.10,0.10,9.53,99.96,9.138,285.571,8.51,
2023/11/28 07:18:28,0.163,19.622,0.070,0.128,145.253,998.337,-1.664,0.08,0.08,9.45,99.95,9.136,285.521,8.49,
2023/11/28 07:18:28,0.176,19.622,0.070,0.127,144.267,998.337,-1.664,0.01,0.01,9.77,99.90,9.133,285.414,8.51,
2023/11/28 07:18:28,0.163,19.623,0.070,0.127,144.407,998.337,-1.664,0.06,0.06,10.04,99.96,9.138,285.566,8.50,
2023/11/28 07:18:28,0.176,19.622,0.069,0.126,143.108,998.337,-1.664,0.04,0.04,10.40,99.89,9.132,285.406,8.51,
2023/11/28 07:18:29,0.163,19.621,0.069,0.125,142.058,998.336,-1.664,0.13,0.13,10.85,100.02,9.144,285.753,8.50,
2023/11/28 07:18:29,0.176,19.620,0.069,0.125,141.553,998.336,-1.664,0.13,0.13,11.03,99.99,9.142,285.699,8.50,
2023/11/28 07:18:29,0.163,19.618,0.068,0.124,140.375,998.336,-1.664,0.20,0.20,11.09,99.89,9.133,285.425,8.50,
2023/11/28 07:18:29,0.176,19.616,0.068,0.123,139.599,998.337,-1.664,0.16,0.16,11.31,99.85,9.130,285.336,8.51,
2023/11/28 07:18:29,0.176,19.614,0.067,0.122,138.833,998.337,-1.664,0.20,0.20,11.54,100.09,9.152,286.018,8.50,
2023/11/28 07:18:29,0.163,19.610,0.067,0.122,138.586,998.337,-1.663,0.15,0.15,12.37,99.95,9.140,285.636,8.51,
2023/11/28 07:18:29,0.176,19.607,0.067,0.122,137.997,998.338,-1.663,0.12,0.12,13.13,99.97,9.141,285.682,8.50,
2023/11/28 07:18:29,0.176,19.607,0.067,0.122,137.980,998.338,-1.663,0.03,0.03,12.35,99.96,9.140,285.655,8.51,
2023/11/28 07:18:29,0.163,19.609,0.067,0.122,137.873,998.337,-1.663,0.03,0.03,9.51,99.79,9.124,285.134,8.51,
2023/11/28 07:18:29,0.163,19.611,0.067,0.121,137.762,998.337,-1.664,-0.03,-0.03,7.38,99.90,9.133,285.428,8.51,
2023/11/28 07:18:30,0.176,19.613,0.067,0.121,137.789,998.337,-1.664,-0.03,-0.03,6.26,99.88,9.131,285.367,8.51,
2023/11/28 07:18:30,0.176,19.615,0.067,0.121,137.358,998.336,-1.665,-0.03,-0.03,5.51,99.81,9.123,285.121,8.50,
2023/11/28 07:18:30,0.163,19.618,0.067,0.121,137.217,998.335,-1.665,0.05,0.05,4.77,100.00,9.141,285.678,8.50,
2023/11/28 07:18:30,0.176,19.619,0.067,0.121,136.870,998.335,-1.666,0.09,0.09,4.29,100.01,9.141,285.688,8.50,
2023/11/28 07:18:30,0.163,19.620,0.066,0.120,136.387,998.335,-1.666,-0.01,-0.01,4.07,99.94,9.134,285.468,8.50,
2023/11/28 07:18:30,0.176,19.622,0.066,0.120,136.615,998.334,-1.666,-0.11,-0.11,3.45,99.89,9.131,285.360,8.50,
2023/11/28 07:18:30,0.176,19.624,0.066,0.120,136.605,998.334,-1.667,-0.18,-0.18,2.87,99.91,9.132,285.397,8.49,
2023/11/28 07:18:30,0.176,19.625,0.081,0.149,169.327,998.345,-1.656,0.16,0.16,2.36,99.89,9.131,285.352,8.51,
2023/11/28 07:18:30,0.176,19.627,0.140,0.260,294.849,998.390,-1.611,0.22,0.22,1.40,99.90,9.128,285.255,8.50,
2023/11/28 07:18:30,0.176,19.630,0.152,0.283,320.563,998.398,-1.602,0.16,0.16,0.91,99.96,9.132,285.403,8.51,
2023/11/28 07:18:31,0.163,19.633,0.145,0.269,304.979,998.392,-1.609,0.30,0.30,0.88,99.90,9.125,285.179,8.50,
2023/11/28 07:18:31,0.176,19.634,0.121,0.224,254.047,998.373,-1.627,0.24,0.24,0.69,99.95,9.132,285.387,8.49,
2023/11/28 07:18:31,0.176,19.633,0.110,0.203,230.198,998.365,-1.636,0.13,0.13,0.99,99.96,9.133,285.432,8.49,
2023/11/28 07:18:31,0.163,19.627,0.106,0.196,222.001,998.363,-1.637,0.41,0.41,1.31,99.96,9.134,285.463,8.50,
2023/11/28 07:18:31,0.163,19.616,0.105,0.194,220.612,998.365,-1.636,0.47,0.47,1.48,99.87,9.127,285.250,8.51,
2023/11/28 07:18:31,0.176,19.602,0.251,0.463,525.562,998.480,-1.521,0.75,0.75,6.35,99.85,9.120,285.026,8.51,
2023/11/28 07:18:31,0.163,19.389,1.229,2.125,2423.870,999.269,-0.731,2.39,2.39,117.89,99.77,9.062,283.194,8.51,
2023/11/28 07:18:31,0.176,19.097,1.013,1.756,2018.546,999.163,-0.838,8.12,8.12,189.11,98.45,8.966,280.199,8.50,
2023/11/28 07:18:31,0.176,18.948,2.668,4.379,5051.173,1000.455,0.454,3.17,3.17,118.21,95.50,8.662,270.699,8.50,
2023/11/28 07:18:31,0.190,18.887,6.239,9.672,11175.144,1003.182,3.181,3.68,3.68,73.64,92.04,8.210,256.583,8.51,
2023/11/28 07:18:32,0.204,18.854,14.109,20.530,23739.488,1009.160,9.159,3.58,3.58,47.76,88.52,7.549,235.932,8.51,
2023/11/28 07:18:32,0.244,18.827,17.575,25.082,29023.457,1011.796,11.795,3.28,3.28,35.27,85.28,7.132,222.887,8.51,
2023/11/28 07:18:32,0.326,18.808,20.412,28.732,33263.544,1013.955,13.953,2.83,2.83,28.80,82.30,6.772,211.643,8.51,
2023/11/28 07:18:32,0.448,18.801,19.684,27.795,32184.251,1013.404,13.402,3.18,3.18,27.04,79.90,6.606,206.458,8.50,
2023/11/28 07:18:32,0.543,18.799,22.692,31.625,36621.906,1015.691,15.689,4.16,4.16,27.97,77.31,6.280,196.249,8.51,
2023/11/28 07:18:32,0.638,18.800,23.158,32.214,37301.559,1016.045,16.042,4.69,4.69,28.64,74.93,6.069,189.670,8.50,
2023/11/28 07:18:32,0.719,18.792,23.220,32.287,37394.335,1016.095,16.092,4.52,4.52,27.95,72.76,5.893,184.152,8.51,
2023/11/28 07:18:32,0.828,18.754,23.442,32.540,37723.265,1016.274,16.270,4.15,4.15,26.82,70.73,5.725,178.902,8.52,
2023/11/28 07:18:32,0.923,18.699,23.742,32.876,38166.918,1016.515,16.510,3.74,3.74,25.55,68.93,5.575,174.222,8.50,
2023/11/28 07:18:32,1.031,18.624,24.175,33.364,38807.068,1016.862,16.857,3.41,3.41,23.95,67.50,5.453,170.404,8.50,
2023/11/28 07:18:33,1.140,18.572,24.538,33.778,39341.339,1017.151,17.146,3.16,3.16,23.11,66.28,5.348,167.136,8.50,
2023/11/28 07:18:33,1.235,18.536,24.690,33.940,39567.058,1017.275,17.270,3.05,3.05,22.54,65.15,5.256,164.260,8.50,
2023/11/28 07:18:33,1.371,18.504,24.969,34.263,39976.628,1017.496,17.490,2.93,2.93,21.77,64.05,5.162,161.330,8.51,
2023/11/28 07:18:33,1.466,18.458,25.431,34.800,40651.589,1017.860,17.853,2.85,2.85,21.09,63.09,5.075,158.607,8.51,
2023/11/28 07:18:33,1.574,18.370,26.056,35.504,41566.463,1018.357,18.350,2.69,2.69,19.68,62.10,4.987,155.862,8.50,
2023/11/28 07:18:33,1.696,18.252,26.947,36.504,42867.386,1019.065,19.057,2.61,2.61,19.00,61.14,4.896,153.011,8.51,
2023/11/28 07:18:33,1.805,18.135,27.385,36.942,43514.798,1019.427,19.419,2.56,2.56,17.73,60.14,4.813,150.402,8.51,
2023/11/28 07:18:33,1.913,18.021,28.048,37.652,44482.011,1019.959,19.951,2.45,2.45,16.99,59.03,4.717,147.414,8.50,
2023/11/28 07:18:33,2.035,17.911,28.497,38.103,45142.622,1020.329,20.320,2.37,2.37,16.54,57.86,4.620,144.381,8.50,
2023/11/28 07:18:33,2.144,17.818,29.191,38.857,46147.975,1020.881,20.872,2.33,2.33,15.28,56.73,4.520,141.253,8.53,
2023/11/28 07:18:34,2.266,17.719,29.571,39.226,46707.465,1021.196,21.186,2.23,2.23,14.60,55.46,4.418,138.057,8.52,
2023/11/28 07:18:34,2.388,17.621,30.004,39.655,47340.718,1021.550,21.540,2.16,2.16,14.32,54.24,4.317,134.917,8.53,
2023/11/28 07:18:34,2.524,17.540,30.103,39.702,47497.062,1021.645,21.634,2.15,2.15,14.40,52.98,4.221,131.919,8.51,
2023/11/28 07:18:34,2.632,17.489,30.149,39.712,47572.649,1021.693,21.681,2.29,2.29,14.49,51.78,4.128,129.003,8.50,
2023/11/28 07:18:34,2.755,17.457,30.182,39.723,47626.687,1021.727,21.715,2.45,2.45,14.09,50.59,4.033,126.054,8.51,
2023/11/28 07:18:34,2.877,17.440,30.196,39.725,47650.318,1021.742,21.729,2.54,2.54,13.64,49.46,3.945,123.283,8.51,
2023/11/28 07:18:34,2.999,17.430,30.205,39.726,47664.214,1021.751,21.738,2.54,2.54,15.07,48.38,3.858,120.582,8.50,
2023/11/28 07:18:34,3.121,17.424,30.205,39.722,47666.374,1021.754,21.740,2.63,2.63,15.00,47.45,3.785,118.287,8.50,
2023/11/28 07:18:34,3.243,17.418,30.210,39.722,47674.295,1021.759,21.745,2.57,2.57,14.72,46.65,3.721,116.295,8.51,
2023/11/28 07:18:34,3.379,17.414,30.213,39.723,47679.735,1021.763,21.748,2.57,2.57,14.11,45.91,3.662,114.450,8.52,
2023/11/28 07:18:35,3.501,17.411,30.215,39.722,47682.545,1021.766,21.750,2.53,2.53,14.83,45.27,3.612,112.869,8.51,
2023/11/28 07:18:35,3.623,17.409,30.216,39.722,47685.145,1021.768,21.752,2.58,2.58,14.57,44.75,3.570,111.576,8.51,
2023/11/28 07:18:35,3.759,17.407,30.217,39.721,47687.329,1021.770,21.753,2.65,2.65,14.03,44.26,3.531,110.360,8.52,
2023/11/28 07:18:35,3.894,17.405,30.215,39.717,47684.549,1021.769,21.752,2.55,2.55,14.46,43.83,3.497,109.302,8.50,
2023/11/28 07:18:35,4.017,17.403,30.220,39.721,47692.015,1021.774,21.756,2.58,2.58,13.52,43.47,3.469,108.401,8.51,
2023/11/28 07:18:35,4.166,17.402,30.218,39.717,47689.185,1021.773,21.755,2.53,2.53,13.31,43.15,3.443,107.605,8.52,
2023/11/28 07:18:35,4.288,17.399,30.219,39.716,47691.564,1021.775,21.756,2.58,2.58,15.64,42.86,3.420,106.871,8.51,
2023/11/28 07:18:35,4.424,17.395,30.223,39.717,47697.555,1021.780,21.760,2.62,2.62,15.44,42.59,3.399,106.224,8.52,
2023/11/28 07:18:35,4.546,17.391,30.224,39.715,47700.606,1021.782,21.762,2.56,2.56,14.72,42.42,3.385,105.782,8.52,
2023/11/28 07:18:35,4.681,17.388,30.227,39.716,47704.434,1021.785,21.764,2.58,2.58,15.10,42.27,3.373,105.417,8.52,
2023/11/28 07:18:36,4.817,17.387,30.225,39.713,47702.952,1021.785,21.764,2.57,2.57,14.83,42.15,3.363,105.112,8.52,
2023/11/28 07:18:36,4.966,17.384,30.228,39.714,47707.653,1021.789,21.767,2.63,2.63,15.15,42.05,3.356,104.883,8.51,
2023/11/28 07:18:36,5.102,17.382,30.229,39.713,47709.357,1021.790,21.768,2.53,2.53,14.54,41.99,3.351,104.729,8.53,
2023/11/28 07:18:36,5.224,17.379,30.232,39.714,47713.786,1021.794,21.771,2.47,2.47,15.04,41.96,3.349,104.659,8.53,
2023/11/28 07:18:36,5.360,17.379,30.231,39.714,47713.218,1021.794,21.770,2.38,2.38,15.26,41.93,3.347,104.599,8.52,
2023/11/28 07:18:36,5.468,17.378,30.232,39.713,47713.895,1021.795,21.771,2.44,2.44,15.36,41.90,3.344,104.512,8.52,
2023/11/28 07:18:36,5.618,17.377,30.232,39.713,47714.113,1021.796,21.771,2.46,2.46,15.98,41.92,3.346,104.578,8.53,
2023/11/28 07:18:36,5.753,17.375,30.233,39.712,47716.516,1021.798,21.772,2.51,2.51,18.42,41.92,3.346,104.579,8.52,
