// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:14
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=320

StartTime=2023/11/28 07:13:41
EndTime=2023/11/28 07:14:12

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:13:48,0.163,19.617,0.063,0.115,129.903,998.333,-1.668,0.02,0.02,7.94,99.81,9.133,285.437,8.51,
2023/11/28 07:13:48,0.176,19.616,0.063,0.114,129.816,998.333,-1.668,0.06,0.06,8.00,99.82,9.133,285.430,8.53,
2023/11/28 07:13:49,0.163,19.615,0.063,0.115,129.975,998.333,-1.667,0.04,0.04,8.00,99.82,9.134,285.455,8.51,
2023/11/28 07:13:49,0.176,19.613,0.063,0.115,129.953,998.334,-1.667,0.02,0.02,7.83,99.96,9.147,285.862,8.50,
2023/11/28 07:13:49,0.176,19.612,0.063,0.114,129.831,998.334,-1.667,0.00,0.00,7.86,100.01,9.152,286.020,8.51,
2023/11/28 07:13:49,0.176,19.610,0.063,0.115,130.071,998.334,-1.666,0.02,0.02,7.95,100.01,9.152,286.013,8.50,
2023/11/28 07:13:49,0.163,19.609,0.063,0.115,130.137,998.335,-1.666,0.12,0.12,7.72,100.04,9.155,286.109,8.50,
2023/11/28 07:13:49,0.176,19.609,0.063,0.115,130.134,998.335,-1.666,0.04,0.04,7.97,99.97,9.148,285.906,8.51,
2023/11/28 07:13:49,0.176,19.610,0.063,0.114,129.896,998.334,-1.666,0.03,0.03,7.89,100.00,9.152,286.003,8.49,
2023/11/28 07:13:49,0.176,19.610,0.063,0.114,129.871,998.334,-1.666,0.01,0.01,7.92,99.80,9.132,285.385,8.51,
2023/11/28 07:13:49,0.176,19.610,0.063,0.114,129.682,998.334,-1.666,0.03,0.03,8.00,99.93,9.145,285.799,8.50,
2023/11/28 07:13:49,0.163,19.610,0.063,0.115,129.950,998.334,-1.666,-0.02,-0.02,7.97,99.97,9.148,285.889,8.51,
2023/11/28 07:13:50,0.176,19.608,0.063,0.114,129.673,998.335,-1.666,0.07,0.07,8.24,99.95,9.147,285.861,8.49,
2023/11/28 07:13:50,0.163,19.610,0.063,0.114,129.799,998.334,-1.666,0.04,0.04,8.69,99.93,9.144,285.783,8.50,
2023/11/28 07:13:50,0.176,19.615,0.063,0.114,129.643,998.333,-1.668,0.09,0.09,8.96,99.93,9.144,285.783,8.51,
2023/11/28 07:13:50,0.163,19.618,0.063,0.114,129.390,998.333,-1.668,0.19,0.19,9.67,100.01,9.151,285.988,8.50,
2023/11/28 07:13:50,0.163,19.619,0.063,0.114,129.215,998.332,-1.669,0.22,0.22,10.28,100.00,9.150,285.943,8.51,
2023/11/28 07:13:50,0.163,19.621,0.063,0.114,129.569,998.332,-1.669,0.27,0.27,9.94,99.86,9.137,285.562,8.50,
2023/11/28 07:13:50,0.163,19.623,0.063,0.114,129.528,998.332,-1.669,0.12,0.12,8.18,99.96,9.148,285.879,8.51,
2023/11/28 07:13:50,0.163,19.623,0.063,0.114,129.381,998.332,-1.669,0.06,0.06,5.67,99.84,9.136,285.517,8.50,
2023/11/28 07:13:50,0.163,19.624,0.063,0.114,129.155,998.331,-1.670,0.12,0.12,3.69,99.85,9.138,285.594,8.50,
2023/11/28 07:13:50,0.176,19.625,0.063,0.114,129.273,998.331,-1.670,0.15,0.15,2.57,99.84,9.137,285.542,8.50,
2023/11/28 07:13:51,0.163,19.626,0.063,0.114,129.266,998.331,-1.670,0.05,0.05,1.89,99.98,9.150,285.967,8.52,
2023/11/28 07:13:51,0.176,19.624,0.063,0.114,129.111,998.331,-1.669,0.08,0.08,1.53,99.89,9.142,285.701,8.51,
2023/11/28 07:13:51,0.176,19.624,0.063,0.114,129.684,998.332,-1.669,0.11,0.11,1.02,100.00,9.152,286.010,8.50,
2023/11/28 07:13:51,0.163,19.624,0.065,0.119,134.504,998.333,-1.668,0.11,0.11,0.88,99.95,9.147,285.874,8.51,
2023/11/28 07:13:51,0.163,19.626,0.065,0.117,132.708,998.332,-1.669,0.09,0.09,0.82,99.86,9.139,285.627,8.50,
2023/11/28 07:13:51,0.163,19.630,0.064,0.116,131.457,998.331,-1.670,0.22,0.22,1.02,99.88,9.140,285.639,8.50,
2023/11/28 07:13:51,0.163,19.632,0.064,0.115,130.827,998.330,-1.670,0.40,0.40,1.34,99.92,9.144,285.780,8.49,
2023/11/28 07:13:51,0.176,19.632,0.064,0.115,130.403,998.330,-1.671,0.23,0.23,0.95,99.90,9.142,285.693,8.53,
2023/11/28 07:13:51,0.163,19.628,0.064,0.115,130.373,998.331,-1.670,0.00,0.00,0.52,99.93,9.146,285.824,8.50,
2023/11/28 07:13:51,0.163,19.621,0.063,0.115,129.954,998.332,-1.669,-0.04,-0.04,0.41,99.95,9.147,285.868,8.50,
2023/11/28 07:13:52,0.176,19.619,0.063,0.114,129.725,998.333,-1.668,-0.03,-0.03,0.44,99.95,9.148,285.894,8.50,
2023/11/28 07:13:52,0.163,19.616,0.063,0.114,129.548,998.333,-1.668,0.07,0.07,1.15,99.97,9.151,285.974,8.51,
2023/11/28 07:13:52,0.163,19.611,0.063,0.114,129.408,998.334,-1.667,0.05,0.05,1.73,99.94,9.148,285.902,8.50,
2023/11/28 07:13:52,0.176,19.602,0.063,0.114,129.309,998.336,-1.665,0.03,0.03,2.71,99.92,9.147,285.857,8.51,
2023/11/28 07:13:52,0.217,19.578,1.732,2.953,3353.506,999.614,-0.387,1.93,1.93,20.87,99.98,9.065,283.295,8.51,
2023/11/28 07:13:52,0.176,19.239,4.968,7.885,9029.491,1002.143,2.143,13.73,13.73,109.06,100.34,8.985,280.789,8.51,
2023/11/28 07:13:52,0.190,18.968,11.270,16.743,19304.290,1006.981,6.980,11.36,11.36,108.41,99.75,8.652,270.380,8.51,
2023/11/28 07:13:52,0.231,18.838,22.779,31.762,36742.690,1015.746,15.745,8.06,8.06,62.27,97.17,7.886,246.468,8.50,
2023/11/28 07:13:52,0.299,18.776,23.693,32.869,38084.097,1016.456,16.455,5.64,5.64,39.74,93.58,7.562,236.323,8.50,
2023/11/28 07:13:52,0.380,18.745,23.742,32.909,38160.637,1016.502,16.500,4.20,4.20,28.67,89.56,7.238,226.195,8.50,
2023/11/28 07:13:53,0.488,18.734,23.731,32.887,38145.626,1016.496,16.494,3.49,3.49,23.51,86.07,6.957,217.428,8.53,
2023/11/28 07:13:53,0.597,18.726,23.744,32.898,38165.673,1016.508,16.505,3.65,3.65,22.11,82.98,6.707,209.606,8.50,
2023/11/28 07:13:53,0.706,18.705,23.837,33.000,38304.732,1016.585,16.582,3.73,3.73,21.45,80.13,6.477,202.420,8.49,
2023/11/28 07:13:53,0.787,18.668,23.994,33.169,38537.628,1016.713,16.709,3.49,3.49,20.71,77.58,6.268,195.879,8.50,
2023/11/28 07:13:53,0.868,18.647,24.075,33.256,38659.252,1016.780,16.776,3.22,3.22,20.00,75.54,6.102,190.708,8.51,
2023/11/28 07:13:53,0.950,18.614,24.295,33.507,38983.541,1016.956,16.952,3.09,3.09,19.40,73.68,5.947,185.868,8.50,
2023/11/28 07:13:53,1.058,18.582,24.530,33.776,39329.312,1017.143,17.138,2.96,2.96,18.68,72.01,5.809,181.540,8.50,
2023/11/28 07:13:53,1.153,18.542,24.871,34.170,39828.620,1017.412,17.407,2.86,2.86,17.99,70.47,5.678,177.441,8.51,
2023/11/28 07:13:53,1.262,18.509,25.071,34.394,40123.739,1017.573,17.567,2.79,2.79,18.05,69.08,5.564,173.891,8.51,
2023/11/28 07:13:53,1.384,18.463,25.511,34.903,40765.700,1017.919,17.913,2.71,2.71,17.70,67.86,5.456,170.503,8.50,
2023/11/28 07:13:54,1.493,18.402,25.801,35.215,41194.935,1018.155,18.148,2.59,2.59,16.90,66.78,5.367,167.720,8.51,
2023/11/28 07:13:54,1.615,18.347,25.988,35.402,41471.895,1018.310,18.303,2.56,2.56,16.59,65.68,5.277,164.932,8.52,
2023/11/28 07:13:54,1.737,18.306,26.159,35.580,41725.345,1018.451,18.443,2.49,2.49,16.45,64.73,5.201,162.541,8.51,
2023/11/28 07:13:54,1.845,18.265,26.350,35.783,42006.688,1018.607,18.598,2.43,2.43,15.97,63.78,5.122,160.080,8.52,
2023/11/28 07:13:54,1.968,18.229,26.549,35.998,42299.410,1018.768,18.759,2.39,2.39,15.76,62.96,5.054,157.945,8.51,
2023/11/28 07:13:54,2.090,18.185,27.097,36.632,43092.654,1019.196,19.187,2.41,2.41,15.37,62.08,4.972,155.380,8.50,
2023/11/28 07:13:54,2.198,18.115,27.585,37.169,43804.105,1019.585,19.576,2.39,2.39,14.89,61.21,4.896,153.011,8.49,
2023/11/28 07:13:54,2.320,18.014,28.035,37.631,44465.572,1019.953,19.943,2.32,2.32,13.74,60.32,4.820,150.619,8.51,
2023/11/28 07:13:54,2.443,17.931,28.269,37.845,44815.229,1020.152,20.142,2.28,2.28,13.13,59.45,4.752,148.503,8.50,
2023/11/28 07:13:54,2.565,17.865,28.872,38.515,45686.017,1020.628,20.617,2.27,2.27,12.38,58.51,4.665,145.804,8.53,
2023/11/28 07:13:55,2.687,17.772,29.493,39.178,46586.440,1021.125,21.113,2.30,2.30,11.98,57.57,4.583,143.213,8.51,
2023/11/28 07:13:55,2.809,17.664,29.958,39.638,47266.809,1021.507,21.494,2.43,2.43,12.64,56.45,4.491,140.364,8.52,
2023/11/28 07:13:55,2.931,17.568,30.082,39.702,47462.084,1021.625,21.612,2.46,2.46,13.74,55.34,4.408,137.758,8.50,
2023/11/28 07:13:55,3.053,17.505,30.136,39.710,47551.263,1021.681,21.668,2.58,2.58,13.68,54.13,4.315,134.838,8.51,
2023/11/28 07:13:55,3.175,17.468,30.168,39.716,47604.456,1021.715,21.701,2.69,2.69,14.04,52.78,4.209,131.529,8.52,
2023/11/28 07:13:55,3.311,17.446,30.188,39.721,47637.198,1021.736,21.721,2.78,2.78,13.72,51.46,4.104,128.245,8.50,
2023/11/28 07:13:55,3.406,17.433,30.203,39.727,47661.519,1021.751,21.736,2.86,2.86,13.74,50.23,4.006,125.198,8.52,
2023/11/28 07:13:55,3.555,17.421,30.211,39.726,47675.136,1021.761,21.745,2.80,2.80,14.01,49.08,3.915,122.350,8.50,
2023/11/28 07:13:55,3.691,17.413,30.217,39.725,47684.716,1021.767,21.751,2.65,2.65,13.74,48.06,3.834,119.834,8.50,
2023/11/28 07:13:55,3.827,17.406,30.225,39.730,47698.823,1021.776,21.760,2.56,2.56,13.34,47.17,3.763,117.612,8.50,
2023/11/28 07:13:56,3.935,17.400,30.231,39.731,47708.385,1021.783,21.765,2.51,2.51,13.76,46.42,3.704,115.746,8.51,
2023/11/28 07:13:56,4.071,17.393,30.235,39.730,47715.165,1021.788,21.770,2.50,2.50,14.12,45.74,3.650,114.058,8.52,
2023/11/28 07:13:56,4.193,17.389,30.237,39.729,47719.389,1021.791,21.773,2.47,2.47,14.04,45.23,3.610,112.812,8.53,
2023/11/28 07:13:56,4.315,17.387,30.242,39.733,47726.738,1021.796,21.777,2.65,2.65,14.35,44.79,3.574,111.692,8.53,
2023/11/28 07:13:56,4.410,17.385,30.241,39.730,47724.903,1021.796,21.776,2.64,2.64,15.71,44.37,3.541,110.653,8.50,
2023/11/28 07:13:56,4.532,17.384,30.242,39.730,47727.242,1021.798,21.777,2.55,2.55,15.69,44.04,3.514,109.834,8.51,
2023/11/28 07:13:56,4.641,17.383,30.243,39.731,47728.469,1021.799,21.778,2.57,2.57,15.64,43.73,3.489,109.053,8.53,
2023/11/28 07:13:56,4.790,17.380,30.243,39.728,47729.821,1021.800,21.779,2.65,2.65,16.09,43.43,3.466,108.323,8.49,
