// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:56
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=330

StartTime=2023/11/28 07:32:34
EndTime=2023/11/28 07:33:06

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:32:39,0.190,20.003,0.315,0.583,654.542,998.446,-1.554,-0.12,-0.12,13.39,99.79,9.047,282.744,8.49,
2023/11/28 07:32:39,0.176,20.003,0.240,0.446,501.527,998.389,-1.612,-0.01,-0.01,13.50,99.83,9.055,282.991,8.50,
2023/11/28 07:32:39,0.176,20.004,0.248,0.461,518.345,998.395,-1.606,-0.01,-0.01,13.52,99.86,9.057,283.057,8.49,
2023/11/28 07:32:39,0.176,20.005,0.223,0.415,466.545,998.376,-1.625,-0.09,-0.09,13.50,99.92,9.063,283.233,8.50,
2023/11/28 07:32:39,0.176,20.006,0.262,0.487,547.185,998.405,-1.595,-0.02,-0.02,13.76,99.78,9.048,282.756,8.50,
2023/11/28 07:32:40,0.176,20.007,0.184,0.344,385.922,998.345,-1.655,-0.07,-0.07,13.69,99.80,9.055,282.973,8.48,
2023/11/28 07:32:40,0.176,20.008,0.245,0.457,513.496,998.392,-1.608,-0.03,-0.03,13.55,99.78,9.048,282.775,8.50,
2023/11/28 07:32:40,0.176,20.008,0.196,0.366,411.397,998.354,-1.646,-0.08,-0.08,13.36,99.80,9.053,282.919,8.51,
2023/11/28 07:32:40,0.176,20.008,0.274,0.510,572.451,998.414,-1.586,0.03,0.03,13.34,99.81,9.049,282.805,8.50,
2023/11/28 07:32:40,0.176,20.008,0.216,0.403,452.620,998.370,-1.631,0.00,0.00,13.37,99.84,9.056,283.017,8.50,
2023/11/28 07:32:40,0.176,20.008,0.245,0.455,511.568,998.392,-1.609,-0.08,-0.08,13.42,99.79,9.049,282.803,8.50,
2023/11/28 07:32:40,0.190,20.009,0.234,0.436,489.553,998.383,-1.617,-0.05,-0.05,13.47,99.63,9.034,282.325,8.48,
2023/11/28 07:32:40,0.176,20.011,0.214,0.400,448.890,998.368,-1.633,-0.09,-0.09,13.84,99.90,9.059,283.120,8.49,
2023/11/28 07:32:40,0.176,20.012,0.205,0.383,429.652,998.360,-1.640,-0.06,-0.06,13.68,99.88,9.058,283.067,8.49,
2023/11/28 07:32:40,0.176,20.013,0.190,0.356,399.509,998.349,-1.652,-0.03,-0.03,13.47,99.92,9.063,283.239,8.48,
2023/11/28 07:32:41,0.190,20.013,0.186,0.348,390.367,998.346,-1.655,0.07,0.07,13.32,99.75,9.047,282.737,8.48,
2023/11/28 07:32:41,0.176,20.013,0.234,0.436,489.423,998.382,-1.618,0.10,0.10,13.34,99.70,9.041,282.534,8.49,
2023/11/28 07:32:41,0.176,20.011,0.198,0.370,415.108,998.355,-1.646,0.03,0.03,13.28,99.76,9.049,282.803,8.49,
2023/11/28 07:32:41,0.176,20.012,0.192,0.359,403.674,998.351,-1.650,0.00,0.00,13.44,99.78,9.051,282.856,8.48,
2023/11/28 07:32:41,0.176,20.015,0.204,0.382,428.602,998.359,-1.641,0.06,0.06,13.60,99.82,9.054,282.942,8.50,
2023/11/28 07:32:41,0.176,20.015,0.189,0.354,397.686,998.348,-1.653,0.05,0.05,13.50,99.86,9.058,283.065,8.49,
2023/11/28 07:32:41,0.176,20.016,0.193,0.360,404.883,998.350,-1.650,-0.07,-0.07,13.64,99.82,9.053,282.927,8.49,
2023/11/28 07:32:41,0.190,20.017,0.182,0.341,382.878,998.342,-1.659,0.03,0.03,13.74,99.84,9.055,282.982,8.50,
2023/11/28 07:32:41,0.176,20.019,0.205,0.383,429.759,998.359,-1.642,-0.14,-0.14,13.74,99.78,9.048,282.769,8.50,
2023/11/28 07:32:41,0.176,20.021,0.190,0.356,399.442,998.347,-1.653,-0.01,-0.01,13.48,99.78,9.049,282.786,8.49,
2023/11/28 07:32:42,0.176,20.023,0.224,0.418,469.413,998.373,-1.628,0.15,0.15,13.60,99.78,9.048,282.754,8.50,
2023/11/28 07:32:42,0.176,20.024,0.206,0.384,431.272,998.358,-1.642,0.16,0.16,13.50,99.81,9.051,282.847,8.51,
2023/11/28 07:32:42,0.190,20.026,0.203,0.379,425.415,998.356,-1.645,0.05,0.05,13.47,99.82,9.053,282.912,8.48,
2023/11/28 07:32:42,0.176,20.028,0.202,0.377,423.783,998.355,-1.646,0.04,0.04,13.45,99.80,9.050,282.827,8.49,
2023/11/28 07:32:42,0.190,20.030,0.241,0.450,505.305,998.385,-1.616,0.03,0.03,13.47,99.82,9.047,282.747,8.49,
2023/11/28 07:32:42,0.176,20.031,0.255,0.474,532.376,998.395,-1.606,0.05,0.05,13.52,99.78,9.044,282.628,8.49,
2023/11/28 07:32:42,0.176,20.033,0.249,0.464,520.867,998.390,-1.611,0.09,0.09,13.63,99.69,9.033,282.309,8.50,
2023/11/28 07:32:42,0.176,20.034,0.239,0.446,500.163,998.382,-1.619,0.12,0.12,13.58,99.74,9.038,282.465,8.49,
2023/11/28 07:32:42,0.176,20.035,0.253,0.471,528.505,998.392,-1.608,0.05,0.05,13.52,99.78,9.041,282.548,8.50,
2023/11/28 07:32:42,0.176,20.035,0.216,0.403,452.931,998.364,-1.637,0.01,0.01,13.52,99.74,9.040,282.521,8.49,
2023/11/28 07:32:43,0.176,20.035,0.217,0.405,454.170,998.365,-1.636,-0.06,-0.06,13.50,99.77,9.043,282.616,8.49,
2023/11/28 07:32:43,0.190,20.036,0.236,0.439,493.334,998.379,-1.622,-0.07,-0.07,13.68,99.72,9.038,282.443,8.48,
2023/11/28 07:32:43,0.176,20.036,0.220,0.412,462.084,998.368,-1.633,0.04,0.04,13.79,99.77,9.042,282.592,8.49,
2023/11/28 07:32:43,0.176,20.038,0.232,0.433,485.631,998.376,-1.625,-0.03,-0.03,13.55,99.77,9.042,282.590,8.50,
2023/11/28 07:32:43,0.176,20.040,0.217,0.406,455.436,998.364,-1.637,0.03,0.03,13.45,99.82,9.047,282.738,8.48,
2023/11/28 07:32:43,0.190,20.042,0.265,0.493,553.846,998.401,-1.600,-0.11,-0.11,13.55,99.95,9.054,282.961,8.49,
2023/11/28 07:32:43,0.176,20.044,0.235,0.439,492.908,998.377,-1.624,-0.06,-0.06,13.55,99.83,9.044,282.651,8.49,
2023/11/28 07:32:43,0.176,20.046,0.228,0.425,476.866,998.371,-1.630,-0.13,-0.13,13.76,99.87,9.047,282.746,8.48,
2023/11/28 07:32:43,0.176,20.047,0.189,0.353,396.002,998.341,-1.660,-0.13,-0.13,13.61,99.75,9.039,282.485,8.49,
2023/11/28 07:32:43,0.190,20.048,0.248,0.462,518.792,998.386,-1.615,-0.17,-0.17,13.63,99.71,9.032,282.265,8.48,
2023/11/28 07:32:44,0.176,20.049,0.217,0.406,455.965,998.362,-1.638,-0.01,-0.01,13.60,99.73,9.036,282.401,8.50,
2023/11/28 07:32:44,0.176,20.053,0.239,0.445,499.303,998.378,-1.623,-0.01,-0.01,13.60,99.83,9.044,282.639,8.50,
2023/11/28 07:32:44,0.176,20.054,0.221,0.413,463.055,998.364,-1.637,-0.05,-0.05,13.76,99.91,9.052,282.904,8.49,
2023/11/28 07:32:44,0.176,20.052,0.211,0.395,443.141,998.357,-1.644,0.03,0.03,13.61,99.80,9.043,282.622,8.51,
2023/11/28 07:32:44,0.190,20.052,0.240,0.448,503.252,998.379,-1.621,0.11,0.11,13.48,99.78,9.040,282.504,8.50,
2023/11/28 07:32:44,0.176,20.052,0.210,0.392,440.406,998.356,-1.645,-0.07,-0.07,13.50,99.87,9.048,282.776,8.49,
2023/11/28 07:32:44,0.176,20.053,0.218,0.408,457.379,998.362,-1.639,-0.01,-0.01,13.58,99.78,9.040,282.533,8.49,
2023/11/28 07:32:44,0.176,20.053,0.237,0.443,496.930,998.377,-1.624,0.12,0.12,13.64,99.78,9.039,282.491,8.50,
2023/11/28 07:32:44,0.190,20.053,0.241,0.449,504.162,998.380,-1.621,0.12,0.12,13.40,99.84,9.045,282.661,8.50,
2023/11/28 07:32:44,0.176,20.055,0.238,0.444,498.606,998.377,-1.624,-0.01,-0.01,13.52,99.88,9.049,282.796,8.49,
2023/11/28 07:32:45,0.176,20.056,0.255,0.474,532.231,998.389,-1.611,0.00,0.00,13.50,99.85,9.044,282.656,8.48,
2023/11/28 07:32:45,0.176,20.057,0.225,0.421,471.898,998.367,-1.634,-0.09,-0.09,13.69,99.81,9.044,282.633,8.48,
2023/11/28 07:32:45,0.176,20.057,0.234,0.437,490.130,998.374,-1.627,-0.06,-0.06,13.50,99.74,9.038,282.450,8.49,
2023/11/28 07:32:45,0.190,20.056,0.178,0.334,374.539,998.331,-1.670,-0.03,-0.03,13.44,99.72,9.039,282.490,8.49,
2023/11/28 07:32:45,0.176,20.055,0.275,0.511,573.561,998.405,-1.596,-0.07,-0.07,13.60,99.92,9.054,282.956,8.49,
2023/11/28 07:32:45,0.176,20.056,0.166,0.312,349.995,998.322,-1.679,-0.04,-0.04,13.74,99.80,9.048,282.771,8.48,
2023/11/28 07:32:45,0.190,20.057,0.171,0.320,359.330,998.325,-1.676,-0.06,-0.06,13.92,99.89,9.055,282.977,8.48,
2023/11/28 07:32:45,0.190,20.060,0.159,0.298,334.888,998.316,-1.685,0.00,0.00,14.19,99.93,9.059,283.110,8.49,
2023/11/28 07:32:45,0.176,20.061,0.145,0.271,303.928,998.304,-1.697,0.08,0.08,14.24,99.94,9.061,283.169,8.49,
2023/11/28 07:32:45,0.176,20.061,0.131,0.246,275.561,998.294,-1.707,0.12,0.12,14.43,99.98,9.064,283.281,8.49,
2023/11/28 07:32:46,0.190,20.061,0.111,0.208,233.459,998.279,-1.722,0.08,0.08,14.72,99.84,9.052,282.885,8.50,
2023/11/28 07:32:46,0.176,20.060,0.098,0.183,205.226,998.269,-1.732,-0.03,-0.03,15.23,99.71,9.041,282.539,8.48,
2023/11/28 07:32:46,0.176,20.060,0.087,0.161,180.960,998.260,-1.741,-0.02,-0.02,15.32,99.84,9.053,282.918,8.49,
2023/11/28 07:32:46,0.190,20.060,0.076,0.141,157.774,998.252,-1.749,-0.15,-0.15,15.85,99.81,9.049,282.807,8.49,
2023/11/28 07:32:46,0.176,20.060,0.068,0.124,139.197,998.246,-1.755,-0.11,-0.11,17.30,99.76,9.045,282.690,8.50,
2023/11/28 07:32:46,0.176,20.060,0.064,0.117,131.434,998.243,-1.758,-0.13,-0.13,18.81,99.83,9.052,282.888,8.49,
2023/11/28 07:32:46,0.176,20.059,0.064,0.116,130.225,998.243,-1.758,-0.03,-0.03,16.46,99.85,9.053,282.917,8.50,
2023/11/28 07:32:46,0.176,20.060,0.063,0.115,129.475,998.242,-1.759,-0.11,-0.11,12.19,99.71,9.040,282.515,8.49,
2023/11/28 07:32:46,0.176,20.062,0.063,0.115,129.339,998.242,-1.759,-0.12,-0.12,8.46,99.73,9.043,282.618,8.50,
2023/11/28 07:32:46,0.176,20.066,0.063,0.114,128.410,998.241,-1.760,-0.19,-0.19,5.69,99.86,9.056,283.019,8.49,
2023/11/28 07:32:47,0.176,20.072,0.063,0.115,128.441,998.239,-1.761,-0.07,-0.07,3.71,99.89,9.058,283.091,8.48,
2023/11/28 07:32:47,0.176,20.079,0.063,0.114,128.354,998.238,-1.763,-0.05,-0.05,2.62,99.88,9.057,283.065,8.50,
2023/11/28 07:32:47,0.176,20.085,0.063,0.114,128.181,998.237,-1.764,-0.03,-0.03,2.40,99.92,9.060,283.153,8.49,
2023/11/28 07:32:47,0.176,20.087,0.063,0.115,129.130,998.236,-1.764,-0.09,-0.09,2.52,99.83,9.052,282.899,8.49,
2023/11/28 07:32:47,0.176,20.093,0.067,0.122,136.416,998.238,-1.763,-0.19,-0.19,2.18,99.85,9.053,282.929,8.49,
2023/11/28 07:32:47,0.190,20.102,0.072,0.133,148.507,998.240,-1.761,-0.13,-0.13,1.28,99.82,9.047,282.742,8.49,
2023/11/28 07:32:47,0.176,20.119,0.109,0.204,229.044,998.265,-1.736,0.00,0.00,0.63,99.84,9.044,282.634,8.48,
2023/11/28 07:32:47,0.176,20.134,0.088,0.164,183.808,998.246,-1.755,0.21,0.21,0.71,99.82,9.040,282.525,8.48,
2023/11/28 07:32:47,0.176,20.145,0.080,0.149,166.532,998.238,-1.763,0.20,0.20,1.04,99.77,9.034,282.324,8.49,
2023/11/28 07:32:47,0.176,20.157,0.079,0.146,163.953,998.234,-1.767,0.25,0.25,0.82,99.80,9.036,282.406,8.51,
2023/11/28 07:32:48,0.190,20.168,0.080,0.148,165.175,998.232,-1.769,0.09,0.09,0.95,99.77,9.033,282.309,8.49,
2023/11/28 07:32:48,0.176,20.187,0.075,0.138,153.951,998.225,-1.776,0.22,0.22,2.41,99.80,9.036,282.388,8.50,
2023/11/28 07:32:48,0.176,20.207,0.157,0.296,330.958,998.284,-1.717,0.13,0.13,23.43,100.10,9.041,282.551,8.49,
2023/11/28 07:32:48,0.190,20.394,7.354,11.643,12956.231,1003.703,3.702,18.99,18.99,88.25,99.33,8.542,266.953,8.49,
2023/11/28 07:32:48,0.244,20.689,8.881,13.953,15414.634,1004.791,4.790,19.51,19.51,143.35,97.18,8.248,257.771,8.51,
2023/11/28 07:32:48,0.258,20.815,10.457,16.266,17915.267,1005.952,5.951,13.96,13.96,123.93,94.73,7.953,248.539,8.48,
2023/11/28 07:32:48,0.312,20.849,10.989,17.039,18751.275,1006.347,6.345,12.16,12.16,126.60,92.51,7.737,241.799,8.50,
2023/11/28 07:32:48,0.353,20.842,12.012,18.489,20350.360,1007.120,7.119,14.25,14.25,116.16,90.56,7.529,235.282,8.48,
2023/11/28 07:32:48,0.380,20.832,12.533,19.221,21161.345,1007.517,7.515,15.88,15.88,111.94,88.73,7.358,229.939,8.51,
2023/11/28 07:32:48,0.448,20.762,14.037,21.295,23484.052,1008.670,8.668,13.52,13.52,97.88,86.86,7.153,223.531,8.49,
2023/11/28 07:32:49,0.516,20.573,15.561,23.307,25821.676,1009.867,9.864,9.33,9.33,81.27,84.70,6.954,217.314,8.48,
2023/11/28 07:32:49,0.611,20.279,16.779,24.811,27686.656,1010.858,10.855,7.03,7.03,67.98,82.41,6.762,211.323,8.50,
2023/11/28 07:32:49,0.706,19.571,22.498,31.910,36238.471,1015.362,15.359,5.15,5.15,48.61,79.51,6.391,199.731,8.50,
2023/11/28 07:32:49,0.801,18.751,25.947,35.665,41349.618,1018.180,18.177,3.75,3.75,31.11,76.58,6.124,191.378,8.50,
2023/11/28 07:32:49,0.923,18.164,28.166,37.914,44625.154,1020.012,20.008,2.99,2.99,20.82,73.44,5.856,183.002,8.49,
2023/11/28 07:32:49,1.018,17.830,29.143,38.809,46077.564,1020.837,20.832,2.59,2.59,15.50,70.31,5.605,175.170,8.47,
2023/11/28 07:32:49,1.140,17.656,29.718,39.346,46927.727,1021.318,21.313,2.36,2.36,12.91,67.45,5.374,167.947,8.49,
