// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:02
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=360

StartTime=2023/11/28 07:05:12
EndTime=2023/11/28 07:05:47

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:05:20,0.176,19.555,0.058,0.104,118.281,998.342,-1.659,0.06,0.06,19.92,99.80,9.147,285.863,8.50,
2023/11/28 07:05:20,0.176,19.559,0.058,0.104,118.246,998.341,-1.660,0.09,0.09,23.77,99.74,9.141,285.686,8.51,
2023/11/28 07:05:20,0.176,19.561,0.058,0.104,117.959,998.340,-1.661,0.10,0.10,24.50,99.84,9.151,285.996,8.49,
2023/11/28 07:05:20,0.176,19.560,0.058,0.104,117.612,998.340,-1.661,0.08,0.08,25.08,99.96,9.162,286.333,8.50,
2023/11/28 07:05:20,0.176,19.560,0.058,0.103,117.544,998.340,-1.661,0.01,0.01,27.73,100.03,9.169,286.554,8.50,
2023/11/28 07:05:20,0.176,19.558,0.058,0.104,117.720,998.341,-1.660,0.03,0.03,30.31,100.04,9.171,286.598,8.50,
2023/11/28 07:05:20,0.176,19.557,0.058,0.103,117.424,998.341,-1.660,0.10,0.10,32.66,100.04,9.171,286.615,8.51,
2023/11/28 07:05:21,0.176,19.554,0.058,0.103,117.199,998.341,-1.660,0.03,0.03,32.54,99.91,9.159,286.243,8.49,
2023/11/28 07:05:21,0.190,19.554,0.058,0.103,117.335,998.342,-1.659,-0.03,-0.03,27.27,99.93,9.161,286.287,8.50,
2023/11/28 07:05:21,0.176,19.553,0.057,0.103,116.907,998.341,-1.659,0.09,0.09,20.80,99.96,9.163,286.375,8.50,
2023/11/28 07:05:21,0.190,19.551,0.058,0.104,117.651,998.342,-1.659,0.09,0.09,20.08,99.84,9.152,286.030,8.49,
2023/11/28 07:05:21,0.176,19.549,0.058,0.104,118.384,998.343,-1.658,0.03,0.03,18.24,99.86,9.155,286.099,8.50,
2023/11/28 07:05:21,0.176,19.547,0.058,0.104,117.876,998.343,-1.658,0.05,0.05,13.96,99.87,9.155,286.126,8.50,
2023/11/28 07:05:21,0.176,19.545,0.058,0.104,117.618,998.343,-1.658,0.05,0.05,9.94,99.89,9.157,286.188,8.51,
2023/11/28 07:05:21,0.176,19.545,0.058,0.103,117.518,998.343,-1.657,0.03,0.03,6.53,99.81,9.151,285.983,8.51,
2023/11/28 07:05:21,0.176,19.543,0.058,0.103,117.461,998.344,-1.657,0.00,0.00,4.23,99.88,9.158,286.213,8.50,
2023/11/28 07:05:21,0.176,19.542,0.058,0.103,117.578,998.344,-1.657,-0.05,-0.05,2.63,99.97,9.167,286.478,8.50,
2023/11/28 07:05:22,0.176,19.541,0.058,0.104,117.666,998.344,-1.657,-0.13,-0.13,1.56,99.84,9.155,286.105,8.51,
2023/11/28 07:05:22,0.176,19.542,0.058,0.104,117.983,998.344,-1.657,-0.03,-0.03,1.17,99.93,9.163,286.362,8.50,
2023/11/28 07:05:22,0.190,19.547,0.059,0.106,120.160,998.344,-1.657,0.01,0.01,1.24,99.95,9.164,286.405,8.51,
2023/11/28 07:05:22,0.176,19.555,0.060,0.109,123.514,998.343,-1.658,0.07,0.07,0.99,99.97,9.165,286.439,8.50,
2023/11/28 07:05:22,0.190,19.564,0.060,0.108,122.659,998.341,-1.660,0.02,0.02,0.60,99.93,9.161,286.300,8.49,
2023/11/28 07:05:22,0.176,19.568,0.059,0.107,121.243,998.340,-1.661,0.03,0.03,0.33,99.93,9.160,286.276,8.51,
2023/11/28 07:05:22,0.176,19.569,0.059,0.106,120.097,998.339,-1.661,-0.03,-0.03,0.35,99.96,9.164,286.391,8.50,
2023/11/28 07:05:22,0.176,19.566,0.059,0.105,119.357,998.340,-1.661,0.18,0.18,0.57,99.88,9.157,286.160,8.51,
2023/11/28 07:05:22,0.190,19.561,0.059,0.105,119.281,998.341,-1.660,0.27,0.27,0.69,99.74,9.144,285.761,8.51,
2023/11/28 07:05:22,0.190,19.554,0.058,0.105,118.733,998.342,-1.659,0.29,0.29,0.85,99.72,9.143,285.751,8.51,
2023/11/28 07:05:23,0.176,19.542,0.292,0.536,609.305,998.523,-1.478,0.26,0.26,4.45,99.82,9.141,285.680,8.51,
2023/11/28 07:05:23,0.190,19.287,6.727,10.464,11968.701,1003.468,3.467,1.77,1.77,90.38,99.77,8.798,274.940,8.50,
2023/11/28 07:05:23,0.204,18.908,12.331,18.163,20974.661,1007.799,7.798,2.99,2.99,279.04,98.07,8.417,263.060,8.50,
2023/11/28 07:05:23,0.217,18.713,12.918,18.874,21903.923,1008.286,8.285,3.30,3.30,206.49,95.14,8.189,255.908,8.51,
2023/11/28 07:05:23,0.285,18.618,20.857,29.180,33946.059,1014.337,14.335,3.96,3.96,103.06,91.64,7.546,235.820,8.49,
2023/11/28 07:05:23,0.353,18.572,21.897,30.467,35485.732,1015.138,15.137,3.72,3.72,59.57,88.07,7.217,225.547,8.50,
2023/11/28 07:05:23,0.461,18.547,21.038,29.364,34222.263,1014.491,14.489,4.40,4.40,34.15,84.69,6.980,218.126,8.51,
2023/11/28 07:05:23,0.516,18.536,22.598,31.325,36518.945,1015.680,15.678,3.74,3.74,24.37,81.40,6.649,207.804,8.51,
2023/11/28 07:05:23,0.611,18.529,23.659,32.651,38070.982,1016.490,16.487,3.36,3.36,18.95,78.28,6.356,198.624,8.52,
2023/11/28 07:05:23,0.706,18.524,24.985,34.297,39996.093,1017.501,17.498,3.10,3.10,16.11,75.50,6.082,190.065,8.52,
2023/11/28 07:05:24,0.787,18.518,24.990,34.301,40005.308,1017.507,17.503,2.92,2.92,14.81,73.43,5.915,184.867,8.53,
2023/11/28 07:05:24,0.896,18.513,25.008,34.319,40031.723,1017.522,17.518,2.96,2.96,14.22,71.70,5.776,180.522,8.50,
2023/11/28 07:05:24,1.018,18.500,25.088,34.408,40150.013,1017.587,17.582,2.81,2.81,13.85,70.19,5.654,176.699,8.50,
2023/11/28 07:05:24,1.126,18.488,25.173,34.504,40273.981,1017.654,17.649,2.66,2.66,13.34,68.90,5.549,173.405,8.51,
2023/11/28 07:05:24,1.235,18.469,25.281,34.623,40432.795,1017.741,17.736,2.57,2.57,13.36,67.75,5.454,170.457,8.52,
2023/11/28 07:05:24,1.357,18.452,25.389,34.745,40592.342,1017.829,17.823,2.48,2.48,13.21,66.84,5.379,168.110,8.52,
2023/11/28 07:05:24,1.479,18.434,25.452,34.809,40685.787,1017.881,17.875,2.45,2.45,13.05,65.98,5.310,165.961,8.52,
2023/11/28 07:05:24,1.615,18.412,25.649,35.034,40972.986,1018.037,18.030,2.44,2.44,12.65,65.18,5.243,163.867,8.51,
2023/11/28 07:05:24,1.723,18.364,26.004,35.435,41493.136,1018.319,18.312,2.36,2.36,12.24,64.36,5.171,161.604,8.50,
2023/11/28 07:05:24,1.845,18.307,26.348,35.814,41997.705,1018.596,18.587,2.27,2.27,11.86,63.48,5.096,159.245,8.50,
2023/11/28 07:05:25,1.968,18.256,26.514,35.977,42244.786,1018.735,18.726,2.31,2.31,11.98,62.65,5.029,157.175,8.51,
2023/11/28 07:05:25,2.090,18.212,26.727,36.203,42558.583,1018.908,18.899,2.23,2.23,11.46,61.78,4.957,154.912,8.50,
2023/11/28 07:05:25,2.212,18.171,26.982,36.481,42930.975,1019.113,19.103,2.15,2.15,11.19,61.05,4.895,152.963,8.52,
2023/11/28 07:05:25,2.334,18.125,27.224,36.738,43285.149,1019.308,19.298,2.20,2.20,11.12,60.28,4.830,150.934,8.51,
2023/11/28 07:05:25,2.443,18.079,27.456,36.984,43626.731,1019.497,19.486,2.20,2.20,11.04,59.55,4.768,148.996,8.52,
2023/11/28 07:05:25,2.565,18.033,27.711,37.255,43998.878,1019.703,19.691,2.19,2.19,10.91,58.84,4.708,147.145,8.53,
2023/11/28 07:05:25,2.673,17.983,28.058,37.634,44504.079,1019.980,19.968,2.16,2.16,10.64,58.16,4.649,145.289,8.53,
2023/11/28 07:05:25,2.809,17.934,28.257,37.834,44797.806,1020.144,20.132,2.10,2.10,10.09,57.46,4.593,143.543,8.52,
2023/11/28 07:05:25,2.917,17.882,28.583,38.182,45272.175,1020.406,20.393,2.06,2.06,9.75,56.79,4.535,141.729,8.52,
2023/11/28 07:05:25,3.053,17.818,29.039,38.675,45932.213,1020.769,20.755,2.03,2.03,9.83,56.16,4.478,139.952,8.51,
2023/11/28 07:05:26,3.148,17.749,29.324,38.958,46351.747,1021.004,20.990,2.09,2.09,9.93,55.56,4.429,138.421,8.51,
2023/11/28 07:05:26,3.270,17.683,29.582,39.208,46730.540,1021.217,21.203,2.10,2.10,9.70,54.88,4.373,136.677,8.51,
2023/11/28 07:05:26,3.406,17.625,29.822,39.443,47082.924,1021.415,21.400,2.09,2.09,9.05,54.16,4.314,134.826,8.51,
2023/11/28 07:05:26,3.542,17.574,29.968,39.572,47300.174,1021.539,21.523,2.07,2.07,9.21,53.47,4.259,133.114,8.51,
2023/11/28 07:05:26,3.664,17.530,30.143,39.741,47556.327,1021.683,21.667,1.89,1.89,9.32,52.68,4.196,131.122,8.50,
2023/11/28 07:05:26,3.772,17.493,30.183,39.756,47620.818,1021.723,21.707,1.87,1.87,9.58,51.75,4.124,128.871,8.54,
2023/11/28 07:05:26,3.894,17.471,30.200,39.757,47649.677,1021.742,21.725,1.93,1.93,9.53,50.83,4.051,126.605,8.50,
2023/11/28 07:05:26,4.017,17.459,30.208,39.756,47663.661,1021.752,21.734,1.93,1.93,9.72,49.92,3.979,124.363,8.52,
2023/11/28 07:05:26,4.139,17.452,30.212,39.755,47670.931,1021.757,21.739,2.03,2.03,9.67,49.04,3.910,122.181,8.52,
2023/11/28 07:05:26,4.274,17.446,30.215,39.753,47676.560,1021.761,21.742,2.04,2.04,10.72,48.26,3.847,120.241,8.52,
2023/11/28 07:05:27,4.397,17.440,30.215,39.748,47677.192,1021.763,21.743,2.05,2.05,10.58,47.49,3.786,118.330,8.53,
2023/11/28 07:05:27,4.532,17.434,30.220,39.749,47686.366,1021.769,21.749,2.29,2.29,10.88,46.79,3.731,116.614,8.52,
2023/11/28 07:05:27,4.654,17.426,30.226,39.748,47695.185,1021.775,21.755,2.39,2.39,11.39,46.16,3.681,115.049,8.50,
2023/11/28 07:05:27,4.804,17.415,30.234,39.749,47709.891,1021.785,21.764,2.43,2.43,12.08,45.59,3.636,113.647,8.50,
2023/11/28 07:05:27,4.926,17.406,30.243,39.750,47723.601,1021.794,21.773,2.58,2.58,13.00,45.11,3.599,112.460,8.51,
2023/11/28 07:05:27,5.048,17.398,30.250,39.753,47735.521,1021.802,21.780,2.60,2.60,14.80,44.62,3.560,111.250,8.52,
2023/11/28 07:05:27,5.170,17.394,30.254,39.753,47742.056,1021.807,21.784,2.60,2.60,15.48,44.23,3.529,110.279,8.53,
2023/11/28 07:05:27,5.279,17.389,30.258,39.754,47749.391,1021.812,21.789,2.64,2.64,15.61,43.87,3.500,109.389,8.50,
