// JOGOS
// Version 1.01
// File Date:2023/11/29 16:56:22
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=8240

StartTime=2023/11/28 11:49:03
EndTime=2023/11/28 12:02:46

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 11:49:04,0.176,20.896,0.069,0.128,140.219,998.069,-1.931,-0.43,-0.43,24.00,99.40,8.820,275.638,8.50,
2023/11/28 11:49:04,0.176,20.901,0.068,0.127,140.042,998.068,-1.932,-0.02,-0.02,24.48,99.56,8.834,276.085,8.48,
2023/11/28 11:49:05,0.176,20.903,0.069,0.128,140.454,998.068,-1.933,0.17,0.17,24.24,99.47,8.826,275.819,8.49,
2023/11/28 11:49:05,0.176,20.903,0.068,0.127,139.952,998.068,-1.933,0.09,0.09,24.57,99.51,8.829,275.922,8.48,
2023/11/28 11:49:05,0.176,20.898,0.068,0.127,140.058,998.069,-1.932,-0.21,-0.21,23.95,99.49,8.827,275.854,8.48,
2023/11/28 11:49:05,0.176,20.897,0.068,0.127,139.853,998.069,-1.932,-0.22,-0.22,24.00,99.56,8.834,276.092,8.47,
2023/11/28 11:49:05,0.176,20.898,0.068,0.127,140.105,998.069,-1.932,-0.32,-0.32,23.93,99.50,8.828,275.896,8.48,
2023/11/28 11:49:05,0.176,20.904,0.068,0.127,139.817,998.068,-1.933,0.00,0.00,23.45,99.63,8.839,276.249,8.48,
2023/11/28 11:49:05,0.176,20.909,0.068,0.127,139.581,998.066,-1.934,0.20,0.20,19.80,99.53,8.831,275.975,8.48,
2023/11/28 11:49:05,0.176,20.910,0.068,0.127,139.622,998.066,-1.935,0.28,0.28,13.47,99.55,8.834,276.090,8.48,
2023/11/28 11:49:05,0.176,20.905,0.068,0.127,139.627,998.067,-1.934,1.26,1.26,9.51,99.52,8.831,275.973,8.48,
2023/11/28 11:49:05,0.176,20.888,0.068,0.127,139.612,998.071,-1.930,2.47,2.47,6.80,99.49,8.832,276.015,8.48,
2023/11/28 11:49:06,0.176,20.871,0.068,0.127,139.479,998.074,-1.926,1.88,1.88,5.45,99.45,8.827,275.854,8.48,
2023/11/28 11:49:06,0.176,20.863,0.068,0.127,139.385,998.076,-1.925,1.36,1.36,3.52,99.56,8.838,276.204,8.46,
2023/11/28 11:49:06,0.176,20.857,0.068,0.127,139.865,998.078,-1.923,1.98,1.98,2.36,99.62,8.843,276.359,8.47,
2023/11/28 11:49:06,0.176,20.849,0.068,0.127,140.150,998.079,-1.921,2.87,2.87,2.43,99.64,8.847,276.482,8.48,
2023/11/28 11:49:06,0.176,20.828,0.069,0.128,141.196,998.084,-1.916,2.21,2.21,2.03,99.67,8.856,276.775,8.47,
2023/11/28 11:49:06,0.176,20.803,0.069,0.129,142.228,998.090,-1.911,1.73,1.73,1.24,99.77,8.871,277.240,8.48,
2023/11/28 11:49:06,0.176,20.782,0.070,0.130,143.211,998.095,-1.906,1.40,1.40,0.60,99.59,8.858,276.835,8.47,
2023/11/28 11:49:06,0.176,20.756,0.072,0.134,148.214,998.102,-1.899,1.11,1.11,0.95,99.41,8.843,276.373,8.48,
2023/11/28 11:49:06,0.176,20.722,0.076,0.143,157.381,998.113,-1.888,0.87,0.87,0.36,99.40,8.843,276.357,8.48,
2023/11/28 11:49:06,0.176,20.684,0.083,0.155,171.648,998.126,-1.875,0.19,0.19,1.02,99.12,8.821,275.669,8.47,
2023/11/28 11:49:07,0.176,20.649,0.093,0.175,193.660,998.141,-1.860,0.26,0.26,10.31,99.10,8.822,275.703,8.47,
2023/11/28 11:49:07,0.176,20.618,0.095,0.178,197.043,998.149,-1.852,0.16,0.16,26.33,98.94,8.814,275.440,8.48,
2023/11/28 11:49:07,0.176,20.592,0.096,0.180,199.148,998.155,-1.846,-0.48,-0.48,32.35,98.95,8.816,275.504,8.47,
2023/11/28 11:49:07,0.176,20.569,0.096,0.181,200.443,998.161,-1.840,-0.13,-0.13,38.03,99.02,8.821,275.660,8.47,
2023/11/28 11:49:07,0.176,20.545,0.096,0.181,200.716,998.166,-1.835,0.27,0.27,42.37,98.88,8.806,275.218,8.47,
2023/11/28 11:49:07,0.176,20.527,0.096,0.180,199.435,998.169,-1.832,1.06,1.06,46.80,99.01,8.820,275.634,8.48,
2023/11/28 11:49:07,0.176,20.514,0.095,0.179,198.491,998.172,-1.829,1.62,1.62,51.75,99.07,8.826,275.845,8.47,
2023/11/28 11:49:07,0.176,20.506,0.095,0.178,197.678,998.173,-1.828,1.91,1.91,56.96,99.04,8.823,275.744,8.48,
2023/11/28 11:49:07,0.176,20.496,0.094,0.177,196.420,998.175,-1.826,0.92,0.92,60.51,98.85,8.807,275.239,8.46,
2023/11/28 11:49:07,0.176,20.486,0.093,0.175,194.318,998.176,-1.825,1.50,1.50,60.48,99.00,8.822,275.716,8.47,
2023/11/28 11:49:08,0.176,20.477,0.093,0.175,194.604,998.178,-1.823,1.89,1.89,58.38,99.07,8.829,275.919,8.47,
2023/11/28 11:49:08,0.176,20.470,0.094,0.176,195.128,998.180,-1.821,0.38,0.38,58.09,99.08,8.831,275.993,8.48,
2023/11/28 11:49:08,0.176,20.463,0.093,0.175,194.385,998.181,-1.820,0.52,0.52,60.21,99.04,8.828,275.882,8.47,
2023/11/28 11:49:08,0.176,20.460,0.093,0.174,193.838,998.181,-1.819,0.65,0.65,62.83,99.22,8.848,276.508,8.50,
2023/11/28 11:49:08,0.176,20.456,0.092,0.172,191.541,998.181,-1.819,1.30,1.30,65.83,99.18,8.849,276.551,8.46,
2023/11/28 11:49:08,0.176,20.451,0.091,0.171,190.283,998.182,-1.819,2.09,2.09,66.79,99.32,8.866,277.065,8.48,
2023/11/28 11:49:08,0.176,20.447,0.091,0.171,189.505,998.183,-1.818,4.40,4.40,59.87,99.26,8.858,276.830,8.48,
2023/11/28 11:49:08,0.163,20.443,0.091,0.170,188.564,998.183,-1.818,4.09,4.09,45.84,99.18,8.854,276.720,8.48,
2023/11/28 11:49:08,0.176,20.439,0.090,0.168,186.944,998.183,-1.818,3.04,3.04,26.93,99.39,8.877,277.418,8.48,
2023/11/28 11:49:08,0.176,20.441,0.089,0.167,185.599,998.182,-1.819,2.42,2.42,14.56,99.68,8.906,278.319,8.48,
2023/11/28 11:49:09,0.176,20.442,0.089,0.166,184.202,998.182,-1.819,2.36,2.36,8.15,99.84,8.921,278.795,8.49,
2023/11/28 11:49:09,0.190,20.442,0.087,0.163,181.327,998.181,-1.820,2.94,2.94,4.81,99.78,8.916,278.632,8.48,
2023/11/28 11:49:09,0.176,20.446,0.087,0.162,179.852,998.179,-1.822,5.89,5.89,3.64,99.62,8.897,278.038,8.47,
2023/11/28 11:49:09,0.176,20.449,0.085,0.159,177.203,998.178,-1.823,8.41,8.41,4.20,99.50,8.884,277.656,8.47,
2023/11/28 11:49:09,0.163,20.442,0.085,0.158,175.467,998.178,-1.822,14.30,14.30,5.12,99.42,8.873,277.312,8.50,
2023/11/28 11:49:09,0.176,20.425,0.085,0.158,175.538,998.182,-1.819,13.36,13.36,2.70,99.30,8.858,276.840,8.47,
2023/11/28 11:49:09,0.176,20.402,0.086,0.161,178.952,998.188,-1.813,35.33,35.33,-0.05,99.32,8.855,276.722,8.47,
2023/11/28 11:49:09,0.176,20.383,0.092,0.173,192.555,998.197,-1.804,29.55,29.55,0.57,99.32,8.853,276.689,8.47,
2023/11/28 11:49:09,0.176,20.367,0.097,0.181,201.706,998.204,-1.797,17.13,17.13,1.72,99.17,8.838,276.213,8.48,
2023/11/28 11:49:09,0.190,20.347,4.757,7.760,8644.654,1001.748,1.747,8.96,8.96,7.72,99.17,8.602,268.816,8.46,
2023/11/28 11:49:10,0.271,20.118,15.464,22.949,25711.017,1009.900,9.899,5.73,5.73,29.53,97.91,8.054,251.706,8.48,
2023/11/28 11:49:10,0.448,19.832,15.637,23.041,25996.630,1010.098,10.096,4.84,4.84,36.88,95.72,7.938,248.069,8.47,
2023/11/28 11:49:10,0.529,19.659,15.495,22.765,25795.558,1010.031,10.028,4.44,4.44,40.13,92.95,7.747,242.106,8.47,
2023/11/28 11:49:10,0.638,19.567,15.457,22.667,25744.733,1010.023,10.020,4.16,4.16,41.63,90.09,7.526,235.187,8.47,
2023/11/28 11:49:10,0.733,19.505,15.662,22.912,26062.818,1010.193,10.190,4.28,4.28,42.82,87.20,7.285,227.678,8.48,
2023/11/28 11:49:10,0.841,19.447,15.822,23.097,26311.708,1010.328,10.325,4.81,4.81,43.18,84.73,7.080,221.249,8.48,
2023/11/28 11:49:10,0.950,19.394,16.027,23.344,26627.872,1010.496,10.492,5.31,5.31,43.67,82.37,6.880,215.006,8.48,
2023/11/28 11:49:10,1.045,19.321,16.354,23.741,27130.848,1010.761,10.757,5.23,5.23,42.67,80.22,6.697,209.297,8.47,
2023/11/28 11:49:10,1.167,19.238,16.907,24.429,27975.853,1011.200,11.195,4.93,4.93,41.50,78.24,6.519,203.747,8.47,
2023/11/28 11:49:10,1.276,19.178,17.866,25.657,29425.263,1011.941,11.935,4.50,4.50,39.46,76.43,6.341,198.183,8.48,
2023/11/28 11:49:11,1.384,19.093,19.740,28.045,32234.293,1013.384,13.378,4.07,4.07,37.72,74.59,6.132,191.625,8.49,
2023/11/28 11:49:11,1.493,19.029,20.811,29.385,33828.098,1014.212,14.206,3.80,3.80,36.09,72.91,5.964,186.387,8.48,
2023/11/28 11:49:11,1.615,18.955,22.520,31.515,36349.737,1015.529,15.522,3.54,3.54,34.42,71.26,5.778,180.573,8.48,
2023/11/28 11:49:11,1.723,18.884,24.076,33.430,38626.986,1016.729,16.721,3.35,3.35,33.65,69.63,5.600,175.003,8.48,
2023/11/28 11:49:11,1.832,18.844,24.309,33.693,38970.978,1016.916,16.908,3.22,3.22,32.71,68.11,5.474,171.074,8.48,
2023/11/28 11:49:11,1.940,18.801,24.605,34.032,39406.264,1017.152,17.144,3.18,3.18,32.12,66.83,5.367,167.738,8.49,
2023/11/28 11:49:11,2.035,18.696,25.642,35.244,40919.176,1017.966,17.957,2.95,2.95,29.97,65.50,5.242,163.822,8.50,
2023/11/28 11:49:11,2.144,18.561,26.070,35.670,41557.393,1018.325,18.316,2.76,2.76,27.22,64.43,5.155,161.103,8.48,
2023/11/28 11:49:11,2.239,18.458,26.668,36.325,42432.565,1018.806,18.796,2.63,2.63,26.17,63.28,5.053,157.918,8.49,
2023/11/28 11:49:11,2.334,18.368,27.196,36.900,43204.203,1019.230,19.219,2.55,2.55,24.58,62.21,4.960,155.009,8.48,
2023/11/28 11:49:12,2.415,18.286,27.522,37.233,43684.862,1019.498,19.487,2.47,2.47,22.71,61.14,4.871,152.235,8.48,
2023/11/28 11:49:12,2.497,18.211,27.718,37.410,43978.051,1019.666,19.655,2.32,2.32,20.55,60.09,4.791,149.732,8.48,
2023/11/28 11:49:12,2.551,18.143,28.206,37.945,44686.307,1020.054,20.043,2.24,2.24,19.72,59.23,4.717,147.423,8.49,
2023/11/28 11:49:12,2.619,18.074,28.345,38.056,44897.263,1020.177,20.166,2.16,2.16,19.40,58.44,4.656,145.506,8.49,
2023/11/28 11:49:12,2.687,18.021,28.602,38.322,45273.718,1020.387,20.375,2.06,2.06,17.97,57.66,4.590,143.450,8.48,
2023/11/28 11:49:12,2.727,17.979,28.937,38.690,45757.691,1020.652,20.640,2.01,2.01,17.38,57.04,4.535,141.742,8.48,
2023/11/28 11:49:12,2.822,17.933,29.204,38.971,46145.550,1020.867,20.855,2.00,2.00,16.96,56.50,4.490,140.328,8.48,
2023/11/28 11:49:12,2.904,17.877,29.688,39.502,46842.737,1021.250,21.238,1.86,1.86,15.72,56.00,4.443,138.866,8.48,
2023/11/28 11:49:12,2.999,17.811,30.150,39.997,47510.620,1021.620,21.607,1.72,1.72,15.52,55.38,4.387,137.088,8.49,
2023/11/28 11:49:12,3.107,17.739,30.513,40.364,48037.552,1021.915,21.901,1.63,1.63,14.36,54.89,4.344,135.773,8.48,
2023/11/28 11:49:13,3.202,17.681,30.618,40.438,48198.917,1022.010,21.996,1.56,1.56,13.85,54.35,4.302,134.460,8.47,
2023/11/28 11:49:13,3.297,17.647,30.666,40.464,48272.805,1022.054,22.040,1.61,1.61,13.79,53.89,4.267,133.339,8.50,
2023/11/28 11:49:13,3.392,17.629,30.689,40.475,48309.123,1022.077,22.062,1.62,1.62,12.97,53.47,4.234,132.310,8.49,
2023/11/28 11:49:13,3.460,17.619,30.700,40.480,48326.604,1022.088,22.072,1.56,1.56,12.24,53.07,4.202,131.335,8.49,
2023/11/28 11:49:13,3.542,17.613,30.713,40.490,48346.601,1022.100,22.084,1.56,1.56,12.43,52.72,4.175,130.470,8.49,
2023/11/28 11:49:13,3.596,17.609,30.720,40.494,48356.811,1022.106,22.090,1.56,1.56,12.64,52.45,4.155,129.849,8.48,
2023/11/28 11:49:13,3.677,17.601,30.714,40.479,48349.884,1022.104,22.087,1.60,1.60,12.64,52.13,4.130,129.085,8.48,
2023/11/28 11:49:13,3.772,17.593,30.721,40.482,48362.010,1022.111,22.095,1.62,1.62,12.62,51.75,4.099,128.117,8.51,
2023/11/28 11:49:13,3.867,17.590,30.718,40.475,48358.305,1022.110,22.093,1.68,1.68,12.86,51.39,4.071,127.230,8.49,
2023/11/28 11:49:13,3.962,17.587,30.719,40.473,48360.447,1022.112,22.095,1.62,1.62,12.46,51.08,4.047,126.472,8.49,
2023/11/28 11:49:14,4.071,17.584,30.717,40.469,48359.019,1022.112,22.094,1.68,1.68,12.01,50.89,4.032,126.009,8.49,
2023/11/28 11:49:14,4.193,17.582,30.706,40.454,48343.027,1022.104,22.086,1.80,1.80,13.95,50.73,4.020,125.630,8.49,
2023/11/28 11:49:14,4.302,17.582,30.716,40.465,48356.607,1022.112,22.093,1.80,1.80,15.18,50.47,3.999,124.962,8.48,
2023/11/28 11:49:14,4.410,17.584,30.715,40.467,48356.134,1022.112,22.093,1.80,1.80,15.69,50.35,3.990,124.688,8.48,
2023/11/28 11:49:14,4.519,17.583,30.717,40.468,48358.525,1022.114,22.094,1.80,1.80,14.97,50.20,3.977,124.303,8.48,
2023/11/28 11:49:14,4.641,17.581,30.716,40.465,48357.278,1022.114,22.093,1.82,1.82,14.51,50.10,3.970,124.056,8.48,
2023/11/28 11:49:14,4.749,17.582,30.713,40.462,48353.366,1022.112,22.091,1.87,1.87,13.63,49.95,3.958,123.711,8.48,
2023/11/28 11:49:14,4.871,17.582,30.709,40.458,48348.065,1022.110,22.088,1.88,1.88,14.16,49.82,3.948,123.378,8.48,
2023/11/28 11:49:14,4.966,17.580,30.713,40.460,48353.224,1022.113,22.091,2.00,2.00,15.98,49.74,3.941,123.179,8.48,
2023/11/28 11:49:14,5.089,17.579,30.714,40.460,48354.994,1022.115,22.092,2.05,2.05,16.56,49.66,3.935,122.985,8.49,
2023/11/28 11:49:15,5.211,17.578,30.716,40.463,48358.766,1022.118,22.095,1.98,1.98,16.29,49.57,3.929,122.788,8.49,
2023/11/28 11:49:15,5.333,17.580,30.714,40.461,48355.132,1022.116,22.092,1.89,1.89,14.72,49.46,3.920,122.494,8.50,
2023/11/28 11:49:15,5.441,17.579,30.712,40.459,48352.329,1022.115,22.091,1.94,1.94,15.31,49.34,3.910,122.199,8.48,
2023/11/28 11:49:15,5.550,17.580,30.712,40.460,48353.433,1022.116,22.091,1.92,1.92,16.67,49.25,3.903,121.988,8.49,
2023/11/28 11:49:15,5.658,17.578,30.710,40.456,48350.628,1022.115,22.090,1.98,1.98,16.96,49.18,3.897,121.803,8.48,
2023/11/28 11:49:15,5.767,17.578,30.707,40.452,48346.384,1022.113,22.088,1.97,1.97,17.07,49.10,3.892,121.620,8.48,
2023/11/28 11:49:15,5.876,17.576,30.706,40.449,48344.809,1022.113,22.087,2.09,2.09,18.28,49.04,3.887,121.475,8.49,
2023/11/28 11:49:15,5.984,17.576,30.708,40.451,48347.960,1022.115,22.089,2.15,2.15,19.93,49.01,3.885,121.419,8.48,
2023/11/28 11:49:15,6.079,17.574,30.707,40.449,48347.734,1022.116,22.089,2.13,2.13,20.17,48.96,3.881,121.278,8.48,
2023/11/28 11:49:15,6.188,17.574,30.704,40.446,48343.538,1022.114,22.087,2.29,2.29,20.61,48.90,3.876,121.143,8.49,
2023/11/28 11:49:16,6.283,17.573,30.704,40.445,48343.596,1022.114,22.087,2.21,2.21,19.68,48.84,3.871,120.991,8.49,
2023/11/28 11:49:16,6.364,17.573,30.705,40.446,48345.321,1022.116,22.088,2.22,2.22,20.61,48.80,3.868,120.889,8.47,
2023/11/28 11:49:16,6.418,17.572,30.708,40.447,48348.470,1022.118,22.089,2.17,2.17,22.63,48.72,3.862,120.708,8.50,
2023/11/28 11:49:16,6.432,17.570,30.716,40.456,48361.127,1022.125,22.096,2.18,2.18,24.08,48.71,3.861,120.661,8.48,
2023/11/28 11:49:16,6.418,17.570,30.717,40.458,48362.601,1022.126,22.097,2.13,2.13,23.17,48.67,3.857,120.551,8.49,
2023/11/28 11:49:16,6.378,17.573,30.709,40.450,48349.594,1022.118,22.090,2.11,2.11,22.46,48.59,3.851,120.357,8.49,
2023/11/28 11:49:16,6.337,17.578,30.707,40.452,48345.864,1022.115,22.087,2.17,2.17,21.74,48.51,3.844,120.125,8.49,
2023/11/28 11:49:16,6.269,17.581,30.705,40.452,48342.301,1022.113,22.085,2.24,2.24,21.42,48.46,3.841,120.032,8.48,
2023/11/28 11:49:16,6.201,17.582,30.703,40.451,48340.444,1022.111,22.084,2.28,2.28,21.45,48.40,3.835,119.850,8.49,
2023/11/28 11:49:16,6.133,17.581,30.703,40.450,48339.441,1022.111,22.083,2.21,2.21,21.24,48.38,3.833,119.801,8.49,
2023/11/28 11:49:17,6.066,17.579,30.705,40.451,48343.458,1022.113,22.086,2.24,2.24,21.17,48.34,3.830,119.694,8.49,
2023/11/28 11:49:17,5.984,17.579,30.708,40.454,48347.211,1022.114,22.088,2.17,2.17,20.88,48.33,3.830,119.692,8.48,
2023/11/28 11:49:17,5.903,17.578,30.710,40.456,48350.979,1022.116,22.090,2.36,2.36,20.43,48.30,3.827,119.592,8.49,
2023/11/28 11:49:17,5.821,17.578,30.710,40.456,48350.056,1022.115,22.090,2.45,2.45,20.17,48.23,3.821,119.429,8.48,
2023/11/28 11:49:17,5.713,17.579,30.715,40.462,48356.954,1022.119,22.093,2.35,2.35,20.03,48.23,3.822,119.433,8.49,
2023/11/28 11:49:17,5.631,17.579,30.714,40.461,48355.613,1022.117,22.093,2.23,2.23,19.88,48.26,3.824,119.494,8.50,
2023/11/28 11:49:17,5.563,17.578,30.711,40.457,48352.060,1022.115,22.091,2.21,2.21,19.66,48.22,3.822,119.431,8.49,
2023/11/28 11:49:17,5.455,17.579,30.714,40.461,48356.258,1022.117,22.093,2.14,2.14,19.40,48.17,3.818,119.312,8.49,
2023/11/28 11:49:17,5.360,17.578,30.720,40.467,48364.311,1022.121,22.097,2.11,2.11,19.24,48.16,3.817,119.279,8.50,
2023/11/28 11:49:17,5.251,17.579,30.708,40.454,48347.209,1022.111,22.088,2.15,2.15,18.92,48.15,3.816,119.273,8.49,
2023/11/28 11:49:18,5.143,17.579,30.704,40.449,48341.442,1022.108,22.085,2.06,2.06,18.98,48.10,3.813,119.154,8.49,
2023/11/28 11:49:18,5.048,17.579,30.706,40.450,48343.620,1022.109,22.086,2.16,2.16,18.81,48.14,3.816,119.246,8.49,
2023/11/28 11:49:18,4.966,17.578,30.708,40.453,48347.534,1022.111,22.089,2.15,2.15,18.34,48.09,3.812,119.136,8.48,
2023/11/28 11:49:18,4.885,17.576,30.714,40.458,48355.907,1022.115,22.093,2.06,2.06,18.45,48.11,3.813,119.165,8.49,
2023/11/28 11:49:18,4.804,17.575,30.719,40.462,48362.660,1022.118,22.097,2.00,2.00,18.39,48.08,3.810,119.085,8.48,
2023/11/28 11:49:18,4.695,17.577,30.717,40.463,48360.537,1022.117,22.096,1.95,1.95,18.08,48.05,3.808,119.020,8.48,
2023/11/28 11:49:18,4.627,17.579,30.710,40.456,48350.285,1022.111,22.090,1.94,1.94,17.68,48.04,3.808,119.002,8.47,
