// JOGOS
// Version 1.01
// File Date:2023/11/29 16:52:59
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=300

StartTime=2023/11/28 07:03:04
EndTime=2023/11/28 07:03:33

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:03:05,0.176,19.611,0.079,0.144,163.660,998.346,-1.655,0.02,0.02,8.32,99.91,9.157,286.181,8.52,
2023/11/28 07:03:05,0.176,19.609,0.079,0.144,163.750,998.346,-1.654,0.07,0.07,8.59,99.89,9.155,286.119,8.51,
2023/11/28 07:03:06,0.176,19.608,0.079,0.144,163.570,998.347,-1.654,0.14,0.14,8.53,99.89,9.157,286.162,8.51,
2023/11/28 07:03:06,0.176,19.606,0.079,0.144,163.406,998.347,-1.654,0.14,0.14,8.03,99.98,9.165,286.428,8.52,
2023/11/28 07:03:06,0.176,19.604,0.079,0.144,163.773,998.347,-1.653,0.14,0.14,7.92,99.79,9.147,285.852,8.52,
2023/11/28 07:03:06,0.176,19.603,0.079,0.144,163.657,998.348,-1.653,0.13,0.13,7.84,99.81,9.148,285.906,8.52,
2023/11/28 07:03:06,0.176,19.603,0.079,0.144,163.378,998.348,-1.653,0.07,0.07,7.84,99.84,9.151,286.002,8.52,
2023/11/28 07:03:06,0.176,19.600,0.078,0.144,163.042,998.348,-1.653,0.03,0.03,8.51,99.81,9.149,285.931,8.52,
2023/11/28 07:03:06,0.176,19.600,0.078,0.143,162.726,998.348,-1.653,0.03,0.03,8.43,99.85,9.153,286.046,8.52,
2023/11/28 07:03:06,0.176,19.597,0.078,0.143,162.239,998.348,-1.652,0.10,0.10,7.10,99.79,9.149,285.920,8.52,
2023/11/28 07:03:06,0.176,19.594,0.078,0.143,162.722,998.349,-1.652,0.08,0.08,5.15,99.96,9.164,286.399,8.51,
2023/11/28 07:03:06,0.176,19.592,0.078,0.143,162.717,998.350,-1.651,0.17,0.17,3.47,99.86,9.155,286.107,8.52,
2023/11/28 07:03:07,0.176,19.591,0.078,0.143,162.220,998.350,-1.651,0.03,0.03,2.66,99.75,9.145,285.789,8.51,
2023/11/28 07:03:07,0.176,19.592,0.079,0.144,163.542,998.350,-1.651,0.14,0.14,2.33,99.79,9.148,285.886,8.53,
2023/11/28 07:03:07,0.176,19.589,0.079,0.145,164.828,998.351,-1.650,0.17,0.17,1.86,99.71,9.141,285.681,8.53,
2023/11/28 07:03:07,0.176,19.578,0.080,0.146,166.248,998.354,-1.647,0.31,0.31,1.73,99.66,9.138,285.571,8.50,
2023/11/28 07:03:07,0.176,19.566,0.082,0.151,171.121,998.358,-1.643,-0.04,-0.04,2.13,99.66,9.139,285.609,8.50,
2023/11/28 07:03:07,0.176,19.564,0.084,0.154,175.333,998.360,-1.641,0.22,0.22,2.30,99.82,9.153,286.058,8.50,
2023/11/28 07:03:07,0.176,19.566,0.085,0.155,176.459,998.360,-1.641,0.30,0.30,1.73,99.84,9.154,286.093,8.51,
2023/11/28 07:03:07,0.176,19.571,0.085,0.155,176.550,998.359,-1.642,0.17,0.17,1.02,99.89,9.158,286.219,8.52,
2023/11/28 07:03:07,0.190,19.579,0.083,0.153,173.968,998.356,-1.645,0.04,0.04,0.63,99.97,9.166,286.443,8.51,
2023/11/28 07:03:07,0.176,19.594,0.083,0.152,172.531,998.353,-1.648,0.09,0.09,0.57,99.91,9.158,286.191,8.51,
2023/11/28 07:03:08,0.176,19.611,0.083,0.153,173.091,998.349,-1.651,0.14,0.14,0.80,99.80,9.146,285.838,8.51,
2023/11/28 07:03:08,0.176,19.620,0.081,0.149,169.421,998.346,-1.655,0.40,0.40,0.71,99.74,9.141,285.673,8.51,
2023/11/28 07:03:08,0.190,19.620,0.081,0.148,167.976,998.346,-1.655,0.32,0.32,0.66,99.91,9.157,286.178,8.50,
2023/11/28 07:03:08,0.176,19.613,0.081,0.148,167.942,998.347,-1.654,0.31,0.31,0.68,99.74,9.143,285.733,8.50,
2023/11/28 07:03:08,0.176,19.602,0.082,0.150,170.588,998.350,-1.651,0.59,0.59,8.88,99.57,9.131,285.362,8.50,
2023/11/28 07:03:08,0.176,19.301,2.666,4.410,5041.745,1000.382,0.381,9.83,9.83,52.53,97.96,8.933,279.173,8.51,
2023/11/28 07:03:08,0.217,18.804,15.926,22.912,26527.681,1010.549,10.548,6.76,6.76,39.85,94.98,8.064,252.001,8.51,
2023/11/28 07:03:08,0.231,18.549,16.457,23.477,27360.338,1011.009,11.008,5.33,5.33,26.44,91.56,7.771,242.868,8.50,
2023/11/28 07:03:08,0.258,18.423,23.105,31.884,37277.649,1016.091,16.090,4.85,4.85,18.74,88.14,7.200,225.002,8.51,
2023/11/28 07:03:08,0.271,18.360,24.292,33.318,39016.927,1017.010,17.009,4.13,4.13,18.08,84.80,6.883,215.103,8.50,
2023/11/28 07:03:09,0.312,18.335,25.862,35.237,41292.314,1018.212,18.210,5.45,5.45,91.90,81.71,6.572,205.397,8.51,
2023/11/28 07:03:09,0.366,18.323,26.213,35.659,41799.409,1018.482,18.480,3.79,3.79,49.60,78.73,6.321,197.531,8.52,
2023/11/28 07:03:09,0.448,18.310,26.215,35.653,41805.388,1018.487,18.485,2.86,2.86,27.77,76.10,6.110,190.960,8.50,
2023/11/28 07:03:09,0.543,18.304,26.219,35.652,41811.316,1018.492,18.489,2.78,2.78,18.82,73.78,5.924,185.148,8.50,
2023/11/28 07:03:09,0.665,18.300,26.216,35.646,41808.649,1018.492,18.489,2.94,2.94,15.71,71.76,5.763,180.109,8.52,
2023/11/28 07:03:09,0.760,18.297,26.211,35.637,41800.873,1018.488,18.485,3.09,3.09,14.14,70.02,5.624,175.775,8.52,
2023/11/28 07:03:09,0.896,18.296,26.206,35.630,41794.936,1018.486,18.482,3.13,3.13,13.34,68.46,5.499,171.869,8.50,
2023/11/28 07:03:09,1.004,18.294,26.208,35.632,41798.175,1018.488,18.484,3.05,3.05,12.75,67.10,5.389,168.432,8.52,
2023/11/28 07:03:09,1.140,18.288,26.305,35.745,41937.960,1018.564,18.559,2.91,2.91,12.06,65.90,5.291,165.366,8.52,
2023/11/28 07:03:09,1.262,18.264,26.454,35.910,42157.296,1018.684,18.679,2.74,2.74,11.54,64.86,5.206,162.687,8.52,
2023/11/28 07:03:10,1.384,18.244,26.538,35.997,42280.753,1018.753,18.747,2.59,2.59,11.26,63.99,5.136,160.499,8.51,
2023/11/28 07:03:10,1.493,18.227,26.580,36.035,42344.249,1018.790,18.783,2.48,2.48,10.85,63.28,5.078,158.697,8.51,
2023/11/28 07:03:10,1.588,18.218,26.607,36.061,42384.966,1018.813,18.806,2.41,2.41,10.50,62.66,5.028,157.141,8.52,
2023/11/28 07:03:10,1.683,18.207,26.722,36.192,42550.961,1018.903,18.896,2.32,2.32,10.29,61.96,4.971,155.351,8.52,
2023/11/28 07:03:10,1.764,18.184,26.841,36.319,42726.561,1019.000,18.992,2.23,2.23,9.99,61.42,4.928,154.000,8.52,
2023/11/28 07:03:10,1.859,18.156,27.001,36.492,42961.066,1019.129,19.121,2.17,2.17,9.93,60.82,4.877,152.407,8.52,
2023/11/28 07:03:10,1.954,18.136,27.030,36.511,43004.888,1019.156,19.147,2.17,2.17,10.02,60.32,4.837,151.160,8.52,
2023/11/28 07:03:10,2.035,18.124,27.090,36.576,43094.325,1019.205,19.196,2.21,2.21,10.15,59.84,4.797,149.922,8.52,
2023/11/28 07:03:10,2.130,18.117,27.044,36.513,43028.827,1019.172,19.163,2.15,2.15,10.21,59.49,4.771,149.096,8.53,
2023/11/28 07:03:10,2.225,18.117,26.989,36.446,42949.955,1019.130,19.121,2.13,2.13,10.09,59.05,4.737,148.038,8.53,
2023/11/28 07:03:11,2.320,18.129,26.923,36.375,42853.459,1019.078,19.068,2.12,2.12,10.24,58.75,4.713,147.294,8.53,
2023/11/28 07:03:11,2.429,18.134,27.056,36.541,43042.965,1019.178,19.168,2.17,2.17,10.28,58.52,4.690,146.579,8.50,
2023/11/28 07:03:11,2.510,18.118,27.278,36.799,43365.046,1019.352,19.341,2.16,2.16,9.94,58.29,4.667,145.865,8.50,
2023/11/28 07:03:11,2.632,18.100,27.280,36.787,43369.883,1019.358,19.346,2.11,2.11,9.93,58.09,4.653,145.423,8.53,
2023/11/28 07:03:11,2.741,18.049,27.985,37.600,44387.707,1019.909,19.896,2.10,2.10,9.67,57.86,4.623,144.469,8.51,
2023/11/28 07:03:11,2.863,17.968,28.373,38.002,44956.638,1020.225,20.212,2.06,2.06,9.61,57.58,4.597,143.659,8.50,
2023/11/28 07:03:11,2.972,17.904,28.445,38.034,45070.578,1020.295,20.282,2.08,2.08,9.43,57.26,4.574,142.952,8.52,
2023/11/28 07:03:11,3.094,17.861,28.615,38.203,45321.049,1020.436,20.422,2.05,2.05,9.19,56.88,4.542,141.956,8.53,
2023/11/28 07:03:11,3.216,17.821,28.726,38.303,45486.888,1020.530,20.516,2.04,2.04,9.35,56.49,4.512,140.996,8.52,
2023/11/28 07:03:11,3.325,17.792,28.855,38.433,45675.996,1020.636,20.621,1.96,1.96,9.29,56.05,4.476,139.872,8.53,
2023/11/28 07:03:12,3.447,17.753,29.325,38.962,46352.582,1021.005,20.990,2.00,2.00,8.65,55.55,4.428,138.369,8.51,
2023/11/28 07:03:12,3.569,17.686,29.633,39.271,46802.064,1021.256,21.241,2.04,2.04,8.38,55.04,4.384,137.024,8.53,
2023/11/28 07:03:12,3.677,17.616,29.828,39.443,47093.075,1021.423,21.406,2.01,2.01,8.51,54.45,4.338,135.571,8.53,
2023/11/28 07:03:12,3.799,17.559,30.041,39.645,47405.928,1021.599,21.582,2.11,2.11,9.35,53.80,4.285,133.917,8.52,
2023/11/28 07:03:12,3.908,17.508,30.133,39.711,47547.609,1021.682,21.665,2.09,2.09,9.23,53.03,4.225,132.046,8.52,
2023/11/28 07:03:12,4.017,17.472,30.163,39.714,47597.135,1021.714,21.696,2.15,2.15,9.26,52.14,4.156,129.898,8.52,
2023/11/28 07:03:12,4.112,17.452,30.181,39.718,47626.750,1021.733,21.715,2.27,2.27,9.39,51.20,4.082,127.585,8.52,
2023/11/28 07:03:12,4.207,17.440,30.190,39.718,47641.957,1021.743,21.725,2.39,2.39,9.34,50.18,4.001,125.035,8.53,
2023/11/28 07:03:12,4.329,17.434,30.194,39.718,47648.810,1021.748,21.729,2.33,2.33,9.51,49.25,3.927,122.729,8.52,
2023/11/28 07:03:12,4.437,17.430,30.197,39.718,47653.623,1021.752,21.732,2.26,2.26,9.48,48.35,3.855,120.481,8.53,
2023/11/28 07:03:13,4.546,17.427,30.202,39.721,47661.753,1021.757,21.737,2.39,2.39,9.66,47.51,3.789,118.404,8.53,
2023/11/28 07:03:13,4.654,17.423,30.209,39.725,47672.220,1021.763,21.743,2.33,2.33,10.01,46.76,3.729,116.533,8.52,
2023/11/28 07:03:13,4.763,17.418,30.220,39.734,47689.069,1021.774,21.753,2.37,2.37,10.63,46.11,3.677,114.921,8.53,
2023/11/28 07:03:13,4.871,17.410,30.232,39.741,47707.121,1021.785,21.763,2.39,2.39,11.25,45.51,3.630,113.448,8.53,
2023/11/28 07:03:13,5.007,17.404,30.242,39.748,47723.433,1021.795,21.773,2.41,2.41,12.14,44.96,3.587,112.093,8.53,
2023/11/28 07:03:13,5.129,17.398,30.246,39.748,47730.525,1021.800,21.777,2.42,2.42,12.94,44.53,3.552,111.017,8.56,
2023/11/28 07:03:13,5.251,17.392,30.251,39.748,47738.141,1021.805,21.782,2.39,2.39,14.40,44.15,3.522,110.075,8.53,
2023/11/28 07:03:13,5.387,17.389,30.257,39.753,47748.198,1021.812,21.788,2.54,2.54,15.05,43.79,3.494,109.197,8.53,
2023/11/28 07:03:13,5.509,17.385,30.262,39.755,47755.426,1021.817,21.792,2.58,2.58,15.56,43.52,3.472,108.515,8.53,
2023/11/28 07:03:13,5.604,17.379,30.269,39.758,47766.426,1021.824,21.799,2.60,2.60,16.37,43.29,3.454,107.941,8.53,
2023/11/28 07:03:14,5.726,17.376,30.271,39.758,47770.703,1021.827,21.802,2.62,2.62,16.77,43.05,3.435,107.347,8.54,
2023/11/28 07:03:14,5.835,17.373,30.273,39.758,47774.557,1021.830,21.804,2.71,2.71,17.07,42.89,3.423,106.965,8.54,
2023/11/28 07:03:14,5.957,17.372,30.277,39.762,47779.696,1021.833,21.807,2.62,2.62,17.76,42.80,3.415,106.739,8.53,
2023/11/28 07:03:14,6.066,17.369,30.282,39.765,47786.990,1021.838,21.811,2.63,2.63,18.86,42.69,3.407,106.481,8.54,
2023/11/28 07:03:14,6.161,17.365,30.284,39.764,47791.856,1021.841,21.814,2.66,2.66,19.34,42.62,3.401,106.299,8.53,
2023/11/28 07:03:14,6.269,17.363,30.287,39.766,47796.410,1021.845,21.817,2.82,2.82,20.01,42.56,3.397,106.151,8.53,
2023/11/28 07:03:14,6.378,17.361,30.292,39.770,47804.026,1021.849,21.821,2.75,2.75,22.06,42.54,3.396,106.121,8.53,
2023/11/28 07:03:14,6.486,17.357,30.294,39.769,47807.657,1021.852,21.824,2.80,2.80,22.59,42.56,3.397,106.149,8.54,
2023/11/28 07:03:14,6.608,17.354,30.296,39.768,47810.271,1021.855,21.825,2.74,2.74,22.58,42.52,3.394,106.056,8.53,
2023/11/28 07:03:14,6.717,17.352,30.299,39.770,47814.856,1021.858,21.828,2.78,2.78,22.66,42.53,3.394,106.081,8.53,
2023/11/28 07:03:15,6.825,17.351,30.302,39.772,47819.379,1021.861,21.831,2.92,2.92,24.00,42.59,3.400,106.244,8.54,
2023/11/28 07:03:15,6.934,17.349,30.302,39.771,47820.332,1021.862,21.831,2.91,2.91,24.86,42.64,3.404,106.386,8.52,
2023/11/28 07:03:15,7.056,17.348,30.304,39.773,47823.917,1021.865,21.833,2.98,2.98,25.52,42.71,3.409,106.550,8.53,
2023/11/28 07:03:15,7.165,17.346,30.309,39.777,47830.670,1021.869,21.837,2.98,2.98,27.30,42.75,3.413,106.651,8.53,
2023/11/28 07:03:15,7.273,17.345,30.308,39.774,47829.522,1021.869,21.837,3.06,3.06,28.91,42.82,3.418,106.835,8.53,
2023/11/28 07:03:15,7.395,17.343,30.310,39.775,47832.818,1021.871,21.839,3.12,3.12,31.06,42.84,3.420,106.894,8.54,
2023/11/28 07:03:15,7.517,17.343,30.309,39.774,47831.549,1021.871,21.838,3.19,3.19,33.52,42.95,3.429,107.168,8.54,
2023/11/28 07:03:15,7.626,17.341,30.309,39.773,47832.068,1021.872,21.838,3.43,3.43,42.87,43.02,3.435,107.345,8.54,
2023/11/28 07:03:15,7.762,17.342,30.308,39.772,47831.344,1021.872,21.838,3.93,3.93,55.03,43.09,3.440,107.505,8.53,
2023/11/28 07:03:15,7.897,17.341,30.307,39.771,47829.924,1021.872,21.837,4.30,4.30,66.64,43.12,3.442,107.577,8.53,
2023/11/28 07:03:16,7.870,17.342,30.301,39.765,47821.332,1021.867,21.832,5.36,5.36,103.50,43.19,3.448,107.761,8.51,
2023/11/28 07:03:16,7.952,17.343,30.309,39.775,47832.241,1021.873,21.838,7.88,7.88,173.58,43.25,3.453,107.911,8.52,
2023/11/28 07:03:16,7.952,17.344,30.314,39.782,47839.518,1021.877,21.842,8.71,8.71,189.81,43.26,3.453,107.916,8.54,
2023/11/28 07:03:16,7.952,17.345,30.318,39.787,47844.510,1021.880,21.845,7.70,7.70,155.22,43.25,3.452,107.883,8.53,
2023/11/28 07:03:16,7.952,17.346,30.318,39.788,47843.701,1021.879,21.844,6.46,6.46,119.92,43.29,3.454,107.959,8.53,
2023/11/28 07:03:16,7.965,17.347,30.313,39.783,47837.223,1021.876,21.840,5.35,5.35,95.17,43.27,3.453,107.912,8.53,
2023/11/28 07:03:16,7.952,17.348,30.310,39.780,47832.499,1021.873,21.838,5.11,5.11,122.79,43.24,3.451,107.835,8.54,
2023/11/28 07:03:16,7.952,17.347,30.300,39.768,47819.026,1021.866,21.831,6.81,6.81,172.92,43.20,3.447,107.724,8.54,
2023/11/28 07:03:16,7.952,17.348,30.286,39.751,47798.185,1021.854,21.819,9.06,9.06,210.50,43.23,3.450,107.825,8.53,
2023/11/28 07:03:16,7.938,17.347,30.263,39.725,47766.635,1021.837,21.802,10.02,10.02,287.22,43.23,3.450,107.815,8.53,
2023/11/28 07:03:17,7.938,17.347,30.261,39.722,47762.850,1021.835,21.800,12.46,12.46,334.37,43.22,3.449,107.799,8.54,
2023/11/28 07:03:17,7.938,17.346,30.282,39.746,47793.723,1021.852,21.817,12.37,12.37,336.43,43.19,3.447,107.714,8.53,
2023/11/28 07:03:17,7.925,17.347,30.299,39.766,47816.680,1021.864,21.829,12.52,12.52,339.32,43.20,3.447,107.732,8.56,
2023/11/28 07:03:17,7.925,17.347,30.296,39.763,47812.661,1021.862,21.827,12.55,12.55,356.74,43.20,3.447,107.735,8.54,
2023/11/28 07:03:17,7.925,17.347,30.285,39.750,47797.661,1021.854,21.819,12.67,12.67,358.62,43.22,3.449,107.800,8.55,
2023/11/28 07:03:17,7.911,17.348,30.285,39.750,47796.865,1021.854,21.819,12.42,12.42,319.60,43.23,3.449,107.801,8.55,
2023/11/28 07:03:17,7.911,17.348,30.281,39.746,47792.097,1021.851,21.816,11.13,11.13,255.72,43.24,3.451,107.837,8.54,
2023/11/28 07:03:17,7.897,17.347,30.276,39.739,47783.687,1021.846,21.811,9.61,9.61,207.57,43.23,3.449,107.799,8.53,
2023/11/28 07:03:17,7.897,17.348,30.276,39.739,47784.081,1021.847,21.812,7.94,7.94,175.85,43.25,3.451,107.860,8.54,
2023/11/28 07:03:17,7.870,17.347,30.281,39.746,47791.948,1021.851,21.816,7.40,7.40,161.01,43.25,3.451,107.839,8.53,
2023/11/28 07:03:18,7.816,17.348,30.294,39.761,47809.777,1021.860,21.826,6.69,6.69,138.15,43.25,3.451,107.854,8.54,
2023/11/28 07:03:18,7.735,17.352,30.292,39.763,47806.637,1021.858,21.823,6.70,6.70,144.83,43.25,3.451,107.852,8.56,
2023/11/28 07:03:18,7.626,17.357,30.299,39.775,47815.065,1021.861,21.827,6.28,6.28,126.66,43.24,3.450,107.816,8.53,
2023/11/28 07:03:18,7.490,17.357,30.301,39.777,47817.188,1021.862,21.829,5.48,5.48,99.61,43.21,3.448,107.762,8.54,
2023/11/28 07:03:18,7.382,17.353,30.303,39.776,47821.042,1021.864,21.831,4.97,4.97,81.63,43.22,3.449,107.800,8.54,
2023/11/28 07:03:18,7.273,17.348,30.305,39.774,47825.295,1021.866,21.834,4.49,4.49,68.77,43.23,3.450,107.834,8.54,
2023/11/28 07:03:18,7.205,17.345,30.308,39.776,47830.477,1021.869,21.837,4.07,4.07,59.12,43.26,3.454,107.934,8.52,
2023/11/28 07:03:18,7.070,17.343,30.309,39.774,47831.092,1021.869,21.838,3.67,3.67,50.87,43.26,3.453,107.903,8.53,
2023/11/28 07:03:18,6.961,17.341,30.313,39.777,47837.632,1021.872,21.842,3.41,3.41,45.33,43.27,3.454,107.945,8.52,
2023/11/28 07:03:18,6.853,17.341,30.315,39.779,47840.055,1021.873,21.843,3.32,3.32,42.04,43.28,3.455,107.965,8.52,
2023/11/28 07:03:19,6.717,17.341,30.310,39.774,47834.009,1021.869,21.840,3.32,3.32,38.80,43.33,3.459,108.085,8.53,
2023/11/28 07:03:19,6.635,17.342,30.309,39.773,47831.343,1021.868,21.838,3.21,3.21,36.31,43.37,3.462,108.184,8.53,
2023/11/28 07:03:19,6.581,17.343,30.306,39.771,47827.144,1021.865,21.836,3.10,3.10,32.46,43.40,3.464,108.266,8.53,
2023/11/28 07:03:19,6.432,17.343,30.309,39.774,47830.977,1021.866,21.838,2.84,2.84,28.38,43.38,3.463,108.218,8.53,
2023/11/28 07:03:19,6.337,17.345,30.306,39.771,47826.246,1021.863,21.835,2.78,2.78,26.56,43.36,3.461,108.174,8.53,
2023/11/28 07:03:19,6.256,17.345,30.305,39.772,47825.695,1021.863,21.835,2.76,2.76,25.16,43.37,3.462,108.181,8.53,
2023/11/28 07:03:19,6.201,17.347,30.302,39.768,47819.904,1021.859,21.832,2.66,2.66,23.81,43.33,3.459,108.089,8.53,
2023/11/28 07:03:19,6.093,17.348,30.302,39.769,47820.152,1021.859,21.832,2.59,2.59,22.64,43.30,3.456,108.006,8.53,
