// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:44
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=420

StartTime=2023/11/28 07:28:26
EndTime=2023/11/28 07:29:07

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:28:29,0.176,19.872,0.058,0.104,116.919,998.277,-1.724,0.00,0.00,12.14,99.77,9.084,283.906,8.50,
2023/11/28 07:28:29,0.176,19.871,0.058,0.104,117.036,998.277,-1.724,0.03,0.03,12.22,99.89,9.095,284.241,8.49,
2023/11/28 07:28:29,0.176,19.869,0.057,0.103,115.582,998.277,-1.724,-0.01,-0.01,12.41,99.86,9.093,284.163,8.50,
2023/11/28 07:28:29,0.176,19.866,0.057,0.102,115.440,998.277,-1.724,0.00,0.00,12.46,99.94,9.100,284.401,8.50,
2023/11/28 07:28:29,0.176,19.865,0.057,0.102,114.497,998.277,-1.724,0.00,0.00,12.24,99.91,9.098,284.322,8.51,
2023/11/28 07:28:30,0.176,19.864,0.056,0.101,113.862,998.277,-1.724,-0.04,-0.04,12.14,99.95,9.100,284.403,8.53,
2023/11/28 07:28:30,0.176,19.864,0.056,0.101,113.612,998.277,-1.724,-0.07,-0.07,12.41,99.90,9.098,284.321,8.50,
2023/11/28 07:28:30,0.163,19.863,0.058,0.104,117.086,998.279,-1.722,-0.03,-0.03,12.59,99.89,9.097,284.308,8.49,
2023/11/28 07:28:30,0.176,19.861,0.057,0.103,116.566,998.279,-1.722,0.03,0.03,12.65,99.99,9.106,284.591,8.49,
2023/11/28 07:28:30,0.176,19.859,0.057,0.102,115.196,998.279,-1.722,0.06,0.06,12.54,99.95,9.102,284.460,8.50,
2023/11/28 07:28:30,0.176,19.858,0.056,0.101,114.212,998.279,-1.722,-0.09,-0.09,12.96,99.82,9.091,284.108,8.49,
2023/11/28 07:28:30,0.176,19.855,0.056,0.100,113.145,998.279,-1.722,-0.09,-0.09,13.08,99.82,9.092,284.134,8.50,
2023/11/28 07:28:30,0.176,19.854,0.063,0.114,128.958,998.284,-1.716,-0.08,-0.08,12.73,99.92,9.101,284.429,8.49,
2023/11/28 07:28:30,0.163,19.853,0.060,0.109,122.526,998.282,-1.718,0.03,0.03,12.48,99.95,9.103,284.496,8.51,
2023/11/28 07:28:30,0.176,19.852,0.059,0.106,119.381,998.281,-1.719,-0.09,-0.09,12.09,99.95,9.104,284.507,8.50,
2023/11/28 07:28:31,0.176,19.852,0.058,0.104,116.835,998.281,-1.720,0.01,0.01,12.27,99.84,9.094,284.200,8.50,
2023/11/28 07:28:31,0.176,19.850,0.057,0.102,115.431,998.281,-1.720,-0.05,-0.05,12.57,99.96,9.105,284.554,8.49,
2023/11/28 07:28:31,0.176,19.852,0.057,0.102,114.590,998.280,-1.721,-0.02,-0.02,12.59,99.84,9.093,284.185,8.49,
2023/11/28 07:28:31,0.163,19.851,0.056,0.101,113.739,998.280,-1.721,0.09,0.09,12.56,99.85,9.095,284.229,8.50,
2023/11/28 07:28:31,0.176,19.851,0.056,0.100,112.487,998.279,-1.721,0.00,0.00,12.45,99.98,9.107,284.601,8.50,
2023/11/28 07:28:31,0.176,19.851,0.055,0.099,111.826,998.279,-1.722,-0.01,-0.01,12.32,99.98,9.106,284.593,8.50,
2023/11/28 07:28:31,0.176,19.851,0.055,0.099,111.336,998.279,-1.722,-0.04,-0.04,12.19,99.96,9.105,284.540,8.48,
2023/11/28 07:28:31,0.176,19.850,0.055,0.099,111.608,998.279,-1.721,-0.11,-0.11,12.46,99.94,9.103,284.487,8.49,
2023/11/28 07:28:31,0.176,19.848,0.055,0.098,110.821,998.280,-1.721,-0.06,-0.06,12.33,99.89,9.099,284.355,8.51,
2023/11/28 07:28:31,0.176,19.847,0.055,0.098,111.004,998.280,-1.721,-0.02,-0.02,12.38,99.94,9.104,284.521,8.48,
2023/11/28 07:28:32,0.176,19.845,0.055,0.098,110.414,998.280,-1.721,-0.09,-0.09,12.01,99.88,9.098,284.344,8.49,
2023/11/28 07:28:32,0.176,19.846,0.054,0.097,109.598,998.280,-1.721,-0.11,-0.11,11.84,99.85,9.096,284.258,8.50,
2023/11/28 07:28:32,0.176,19.846,0.054,0.097,109.793,998.280,-1.721,-0.09,-0.09,11.71,99.98,9.107,284.611,8.49,
2023/11/28 07:28:32,0.176,19.846,0.054,0.097,109.923,998.280,-1.721,-0.06,-0.06,11.84,99.89,9.099,284.363,8.50,
2023/11/28 07:28:32,0.176,19.846,0.054,0.097,109.219,998.279,-1.721,-0.04,-0.04,12.01,99.90,9.100,284.407,8.51,
2023/11/28 07:28:32,0.163,19.844,0.055,0.099,111.728,998.281,-1.720,-0.07,-0.07,11.82,99.94,9.104,284.520,8.50,
2023/11/28 07:28:32,0.176,19.843,0.055,0.099,111.312,998.281,-1.720,-0.07,-0.07,11.65,99.88,9.099,284.362,8.50,
2023/11/28 07:28:32,0.176,19.843,0.054,0.098,109.993,998.280,-1.721,0.12,0.12,11.25,99.93,9.102,284.461,8.49,
2023/11/28 07:28:32,0.163,19.842,0.054,0.097,109.600,998.280,-1.721,0.15,0.15,10.99,99.74,9.085,283.915,8.50,
2023/11/28 07:28:32,0.176,19.843,0.054,0.097,109.972,998.280,-1.721,0.15,0.15,10.93,99.96,9.105,284.558,8.51,
2023/11/28 07:28:33,0.163,19.843,0.054,0.098,109.979,998.280,-1.721,-0.04,-0.04,11.07,100.01,9.110,284.707,8.48,
2023/11/28 07:28:33,0.176,19.845,0.054,0.097,108.980,998.280,-1.721,-0.01,-0.01,11.14,100.02,9.111,284.727,8.49,
2023/11/28 07:28:33,0.163,19.846,0.054,0.096,108.680,998.279,-1.722,0.19,0.19,10.99,99.88,9.097,284.304,8.50,
2023/11/28 07:28:33,0.163,19.848,0.054,0.096,108.550,998.279,-1.722,0.07,0.07,10.66,99.87,9.096,284.253,8.50,
2023/11/28 07:28:33,0.176,19.850,0.054,0.096,108.586,998.278,-1.723,-0.05,-0.05,10.45,99.96,9.103,284.493,8.50,
2023/11/28 07:28:33,0.176,19.852,0.054,0.096,108.170,998.278,-1.723,-0.05,-0.05,10.60,99.79,9.088,284.008,8.51,
2023/11/28 07:28:33,0.176,19.851,0.054,0.096,108.186,998.278,-1.723,0.02,0.02,10.77,99.86,9.095,284.227,8.50,
2023/11/28 07:28:33,0.176,19.850,0.054,0.096,107.843,998.278,-1.723,0.04,0.04,10.87,99.92,9.100,284.395,8.49,
2023/11/28 07:28:33,0.176,19.847,0.055,0.098,110.805,998.280,-1.721,0.05,0.05,10.66,99.96,9.103,284.474,8.49,
2023/11/28 07:28:33,0.176,19.847,0.055,0.098,110.097,998.280,-1.721,0.03,0.03,10.90,99.95,9.102,284.465,8.49,
2023/11/28 07:28:34,0.176,19.847,0.054,0.097,109.858,998.279,-1.721,0.05,0.05,11.15,99.88,9.095,284.229,8.50,
2023/11/28 07:28:34,0.176,19.850,0.054,0.096,108.657,998.278,-1.722,0.00,0.00,11.93,99.92,9.098,284.345,8.49,
2023/11/28 07:28:34,0.176,19.851,0.054,0.096,108.203,998.278,-1.723,-0.02,-0.02,12.22,99.86,9.093,284.161,8.49,
2023/11/28 07:28:34,0.176,19.852,0.054,0.096,107.984,998.278,-1.723,-0.02,-0.02,11.98,99.94,9.100,284.381,8.51,
2023/11/28 07:28:34,0.176,19.856,0.054,0.096,108.428,998.277,-1.724,-0.09,-0.09,11.89,99.96,9.102,284.443,8.49,
2023/11/28 07:28:34,0.176,19.860,0.054,0.096,108.291,998.276,-1.725,-0.07,-0.07,11.68,99.93,9.099,284.347,8.50,
2023/11/28 07:28:34,0.176,19.865,0.054,0.097,109.079,998.275,-1.725,-0.09,-0.09,11.46,99.93,9.098,284.337,8.49,
2023/11/28 07:28:34,0.176,19.868,0.054,0.096,108.571,998.275,-1.726,-0.09,-0.09,11.38,99.92,9.097,284.294,8.49,
2023/11/28 07:28:34,0.176,19.873,0.054,0.096,107.831,998.273,-1.727,-0.06,-0.06,11.52,99.82,9.088,284.004,8.51,
2023/11/28 07:28:34,0.176,19.879,0.054,0.096,108.071,998.272,-1.729,0.14,0.14,11.52,99.80,9.085,283.934,8.49,
2023/11/28 07:28:35,0.176,19.884,0.053,0.095,107.482,998.271,-1.730,0.16,0.16,11.39,99.84,9.089,284.050,8.50,
2023/11/28 07:28:35,0.163,19.888,0.053,0.095,107.107,998.270,-1.731,0.12,0.12,11.63,99.81,9.085,283.920,8.50,
2023/11/28 07:28:35,0.176,19.892,0.053,0.095,107.306,998.269,-1.732,0.15,0.15,11.98,99.86,9.089,284.053,8.50,
2023/11/28 07:28:35,0.176,19.896,0.053,0.095,107.286,998.268,-1.732,-0.03,-0.03,12.00,99.80,9.083,283.861,8.50,
2023/11/28 07:28:35,0.163,19.899,0.054,0.096,107.989,998.268,-1.733,-0.03,-0.03,11.98,99.91,9.092,284.144,8.49,
2023/11/28 07:28:35,0.176,19.903,0.054,0.096,108.017,998.267,-1.734,0.02,0.02,11.98,99.86,9.087,283.995,8.50,
2023/11/28 07:28:35,0.176,19.904,0.053,0.096,107.621,998.267,-1.734,0.05,0.05,11.74,99.88,9.090,284.073,8.48,
2023/11/28 07:28:35,0.176,19.903,0.053,0.095,107.477,998.267,-1.734,0.03,0.03,11.62,99.88,9.089,284.057,8.51,
2023/11/28 07:28:35,0.176,19.904,0.054,0.096,108.096,998.267,-1.734,0.02,0.02,11.52,99.92,9.093,284.162,8.51,
2023/11/28 07:28:35,0.176,19.906,0.054,0.097,108.722,998.267,-1.734,-0.08,-0.08,11.36,99.89,9.089,284.056,8.50,
2023/11/28 07:28:36,0.176,19.906,0.054,0.096,108.644,998.267,-1.734,-0.09,-0.09,11.14,99.92,9.092,284.137,8.49,
2023/11/28 07:28:36,0.176,19.906,0.054,0.096,108.351,998.267,-1.734,-0.24,-0.24,11.09,99.89,9.090,284.074,8.50,
2023/11/28 07:28:36,0.176,19.907,0.054,0.096,108.595,998.267,-1.734,-0.12,-0.12,11.06,99.86,9.087,284.002,8.50,
2023/11/28 07:28:36,0.176,19.910,0.054,0.097,108.861,998.266,-1.735,0.02,0.02,10.96,99.86,9.087,283.986,8.49,
2023/11/28 07:28:36,0.176,19.912,0.054,0.097,109.361,998.266,-1.735,0.14,0.14,10.88,99.86,9.087,283.993,8.50,
2023/11/28 07:28:36,0.176,19.915,0.054,0.097,108.843,998.265,-1.736,0.08,0.08,11.33,99.87,9.089,284.046,8.50,
2023/11/28 07:28:36,0.176,19.915,0.057,0.103,116.269,998.268,-1.733,0.06,0.06,11.20,99.92,9.092,284.139,8.49,
2023/11/28 07:28:36,0.176,19.914,0.056,0.101,113.333,998.267,-1.734,-0.01,-0.01,10.63,99.89,9.090,284.096,8.50,
2023/11/28 07:28:36,0.176,19.911,0.056,0.100,112.684,998.267,-1.734,0.04,0.04,10.36,99.82,9.084,283.893,8.49,
2023/11/28 07:28:36,0.176,19.909,0.055,0.099,111.304,998.267,-1.734,0.15,0.15,10.48,99.95,9.095,284.240,8.50,
2023/11/28 07:28:37,0.176,19.908,0.055,0.100,112.065,998.268,-1.733,0.15,0.15,10.72,100.00,9.100,284.381,8.49,
2023/11/28 07:28:37,0.176,19.907,0.055,0.100,112.164,998.268,-1.733,-0.06,-0.06,11.03,99.85,9.086,283.940,8.50,
2023/11/28 07:28:37,0.176,19.905,0.055,0.099,111.237,998.268,-1.733,-0.01,-0.01,11.12,99.86,9.087,283.992,8.49,
2023/11/28 07:28:37,0.176,19.904,0.055,0.098,110.599,998.268,-1.733,0.14,0.14,11.17,99.89,9.089,284.055,8.50,
2023/11/28 07:28:37,0.176,19.902,0.054,0.097,109.733,998.268,-1.733,0.09,0.09,11.58,99.93,9.094,284.205,8.49,
2023/11/28 07:28:37,0.176,19.901,0.055,0.098,110.938,998.269,-1.732,-0.02,-0.02,11.63,99.98,9.097,284.311,8.50,
2023/11/28 07:28:37,0.176,19.898,0.055,0.098,110.433,998.269,-1.732,-0.08,-0.08,11.47,99.97,9.098,284.327,8.50,
2023/11/28 07:28:37,0.176,19.898,0.055,0.098,109.985,998.269,-1.732,0.00,0.00,11.36,99.91,9.091,284.125,8.50,
2023/11/28 07:28:37,0.163,19.895,0.054,0.097,109.246,998.269,-1.732,0.03,0.03,11.31,99.84,9.086,283.940,8.49,
2023/11/28 07:28:37,0.163,19.891,0.054,0.097,109.419,998.270,-1.731,0.04,0.04,11.30,99.88,9.090,284.071,8.49,
2023/11/28 07:28:38,0.176,19.889,0.054,0.097,109.580,998.271,-1.730,0.06,0.06,11.49,99.89,9.091,284.106,8.50,
2023/11/28 07:28:38,0.176,19.886,0.054,0.097,109.581,998.271,-1.730,0.04,0.04,11.34,99.88,9.091,284.113,8.50,
2023/11/28 07:28:38,0.176,19.883,0.054,0.096,108.683,998.272,-1.729,-0.09,-0.09,11.44,99.94,9.097,284.299,8.49,
2023/11/28 07:28:38,0.176,19.881,0.054,0.097,109.062,998.272,-1.729,-0.02,-0.02,11.20,99.90,9.093,284.175,8.50,
2023/11/28 07:28:38,0.176,19.878,0.055,0.098,111.002,998.273,-1.727,0.05,0.05,11.15,99.87,9.090,284.085,8.50,
2023/11/28 07:28:38,0.176,19.876,0.054,0.097,109.788,998.273,-1.727,-0.02,-0.02,10.98,99.92,9.095,284.236,8.51,
2023/11/28 07:28:38,0.176,19.872,0.054,0.098,109.907,998.274,-1.727,0.14,0.14,10.64,99.92,9.095,284.243,8.49,
2023/11/28 07:28:38,0.176,19.870,0.054,0.097,109.146,998.274,-1.726,0.03,0.03,10.79,99.87,9.092,284.137,8.49,
2023/11/28 07:28:38,0.176,19.866,0.054,0.097,108.956,998.275,-1.726,0.10,0.10,10.72,99.86,9.091,284.102,8.50,
2023/11/28 07:28:38,0.176,19.865,0.055,0.098,110.305,998.276,-1.725,-0.02,-0.02,10.36,99.87,9.092,284.135,8.49,
2023/11/28 07:28:39,0.176,19.866,0.055,0.098,110.003,998.275,-1.725,-0.04,-0.04,10.37,99.80,9.086,283.959,8.50,
2023/11/28 07:28:39,0.176,19.866,0.054,0.097,109.326,998.275,-1.726,-0.08,-0.08,10.24,99.77,9.084,283.888,8.49,
2023/11/28 07:28:39,0.163,19.865,0.054,0.097,109.293,998.275,-1.725,-0.02,-0.02,10.37,99.82,9.088,284.004,8.49,
2023/11/28 07:28:39,0.176,19.865,0.054,0.097,109.117,998.275,-1.725,-0.06,-0.06,10.28,99.77,9.083,283.863,8.51,
2023/11/28 07:28:39,0.176,19.864,0.054,0.096,108.653,998.276,-1.725,0.04,0.04,10.98,99.91,9.097,284.285,8.49,
2023/11/28 07:28:39,0.176,19.865,0.054,0.097,108.978,998.275,-1.726,-0.02,-0.02,11.26,99.98,9.104,284.504,8.51,
2023/11/28 07:28:39,0.176,19.868,0.054,0.096,108.605,998.275,-1.726,-0.14,-0.14,11.76,99.86,9.093,284.169,8.49,
2023/11/28 07:28:39,0.176,19.869,0.055,0.098,110.375,998.275,-1.726,-0.01,-0.01,11.78,99.94,9.099,284.372,8.50,
2023/11/28 07:28:39,0.176,19.867,0.054,0.098,109.947,998.275,-1.726,0.00,0.00,11.63,99.88,9.093,284.188,8.50,
2023/11/28 07:28:39,0.176,19.867,0.055,0.098,110.002,998.275,-1.726,0.09,0.09,11.30,99.73,9.080,283.773,8.51,
2023/11/28 07:28:40,0.176,19.867,0.054,0.097,109.826,998.275,-1.726,0.09,0.09,11.42,99.72,9.078,283.705,8.48,
2023/11/28 07:28:40,0.176,19.867,0.054,0.097,109.371,998.275,-1.726,0.09,0.09,11.63,99.78,9.084,283.898,8.50,
2023/11/28 07:28:40,0.176,19.868,0.058,0.105,117.888,998.278,-1.723,0.13,0.13,11.95,99.83,9.087,283.998,8.48,
2023/11/28 07:28:40,0.176,19.869,0.056,0.101,114.280,998.276,-1.724,0.18,0.18,11.28,99.91,9.094,284.213,8.51,
2023/11/28 07:28:40,0.176,19.868,0.056,0.101,113.317,998.276,-1.725,0.18,0.18,10.77,99.82,9.086,283.942,8.51,
2023/11/28 07:28:40,0.176,19.869,0.056,0.100,112.648,998.276,-1.725,0.09,0.09,10.53,99.74,9.079,283.723,8.49,
2023/11/28 07:28:40,0.176,19.871,0.055,0.099,111.546,998.275,-1.726,0.25,0.25,10.66,99.81,9.085,283.917,8.50,
2023/11/28 07:28:40,0.176,19.872,0.060,0.108,121.589,998.278,-1.723,0.11,0.11,10.98,99.79,9.082,283.816,8.50,
2023/11/28 07:28:40,0.176,19.871,0.058,0.105,118.435,998.277,-1.724,-0.02,-0.02,10.44,99.97,9.098,284.346,8.49,
2023/11/28 07:28:40,0.176,19.873,0.057,0.103,116.217,998.276,-1.725,0.05,0.05,10.17,99.90,9.093,284.178,8.50,
2023/11/28 07:28:41,0.176,19.872,0.056,0.101,114.141,998.276,-1.725,0.06,0.06,10.37,99.88,9.091,284.110,8.48,
2023/11/28 07:28:41,0.176,19.871,0.056,0.100,113.124,998.276,-1.725,0.00,0.00,10.39,99.88,9.091,284.119,8.49,
2023/11/28 07:28:41,0.176,19.874,0.056,0.100,112.357,998.275,-1.726,-0.06,-0.06,10.40,99.90,9.093,284.173,8.51,
2023/11/28 07:28:41,0.176,19.876,0.055,0.099,111.376,998.274,-1.727,-0.02,-0.02,10.26,99.85,9.088,284.032,8.50,
2023/11/28 07:28:41,0.176,19.879,0.055,0.099,111.176,998.273,-1.728,0.06,0.06,10.68,99.84,9.087,283.981,8.49,
2023/11/28 07:28:41,0.176,19.879,0.055,0.098,110.777,998.273,-1.728,0.15,0.15,10.75,99.83,9.086,283.963,8.49,
2023/11/28 07:28:41,0.176,19.878,0.054,0.097,109.771,998.273,-1.728,0.06,0.06,10.80,99.81,9.085,283.910,8.49,
