// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:06
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=390

StartTime=2023/11/28 07:07:12
EndTime=2023/11/28 07:07:50

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:07:13,0.176,19.516,0.064,0.116,132.017,998.354,-1.647,0.08,0.08,9.34,99.85,9.153,286.037,8.50,
2023/11/28 07:07:14,0.176,19.516,0.064,0.116,131.520,998.354,-1.647,0.15,0.15,9.37,99.84,9.151,285.977,8.51,
2023/11/28 07:07:14,0.176,19.518,0.064,0.116,131.473,998.354,-1.647,0.03,0.03,9.67,99.89,9.156,286.136,8.50,
2023/11/28 07:07:14,0.176,19.520,0.064,0.116,131.792,998.353,-1.648,0.15,0.15,9.82,99.92,9.157,286.181,8.50,
2023/11/28 07:07:14,0.176,19.526,0.064,0.116,131.586,998.352,-1.649,0.11,0.11,9.89,99.85,9.151,285.995,8.50,
2023/11/28 07:07:14,0.190,19.529,0.064,0.115,131.241,998.351,-1.650,-0.01,-0.01,9.94,99.93,9.159,286.226,8.52,
2023/11/28 07:07:14,0.176,19.531,0.064,0.115,130.954,998.351,-1.650,-0.04,-0.04,9.82,99.97,9.162,286.342,8.50,
2023/11/28 07:07:14,0.190,19.532,0.064,0.115,130.678,998.351,-1.650,-0.01,-0.01,9.94,99.99,9.165,286.420,8.52,
2023/11/28 07:07:14,0.176,19.532,0.064,0.115,130.672,998.351,-1.650,0.07,0.07,10.02,99.94,9.160,286.279,8.52,
2023/11/28 07:07:14,0.176,19.532,0.064,0.115,131.115,998.351,-1.650,0.09,0.09,9.85,99.92,9.159,286.241,8.51,
2023/11/28 07:07:14,0.176,19.535,0.064,0.116,131.504,998.350,-1.651,0.04,0.04,9.70,99.95,9.161,286.287,8.51,
2023/11/28 07:07:15,0.176,19.537,0.064,0.116,131.411,998.350,-1.651,0.04,0.04,9.82,100.00,9.165,286.438,8.51,
2023/11/28 07:07:15,0.176,19.538,0.064,0.115,130.884,998.349,-1.651,0.07,0.07,9.67,99.92,9.158,286.217,8.53,
2023/11/28 07:07:15,0.190,19.537,0.064,0.115,130.736,998.350,-1.651,0.08,0.08,9.69,100.01,9.167,286.474,8.50,
2023/11/28 07:07:15,0.176,19.536,0.064,0.116,131.332,998.350,-1.651,0.13,0.13,9.56,100.08,9.173,286.660,8.50,
2023/11/28 07:07:15,0.176,19.535,0.064,0.115,131.145,998.350,-1.651,0.04,0.04,9.53,99.78,9.146,285.817,8.50,
2023/11/28 07:07:15,0.176,19.533,0.064,0.115,130.998,998.350,-1.650,0.07,0.07,9.56,99.83,9.150,285.951,8.52,
2023/11/28 07:07:15,0.176,19.533,0.064,0.115,130.610,998.350,-1.651,0.15,0.15,9.50,100.04,9.170,286.571,8.51,
2023/11/28 07:07:15,0.176,19.533,0.064,0.115,130.946,998.350,-1.650,0.04,0.04,9.24,99.98,9.163,286.360,8.50,
2023/11/28 07:07:15,0.190,19.532,0.064,0.115,131.211,998.351,-1.650,0.11,0.11,9.04,99.98,9.164,286.385,8.51,
2023/11/28 07:07:15,0.176,19.531,0.064,0.115,131.251,998.351,-1.650,0.11,0.11,9.23,100.00,9.166,286.447,8.50,
2023/11/28 07:07:16,0.176,19.530,0.064,0.115,130.980,998.351,-1.650,0.07,0.07,9.18,100.10,9.175,286.740,8.50,
2023/11/28 07:07:16,0.176,19.531,0.064,0.115,130.478,998.351,-1.650,0.00,0.00,9.10,100.00,9.165,286.439,8.51,
2023/11/28 07:07:16,0.176,19.532,0.069,0.125,141.657,998.354,-1.647,0.04,0.04,9.19,99.98,9.163,286.377,8.53,
2023/11/28 07:07:16,0.176,19.532,0.067,0.122,138.221,998.353,-1.648,0.07,0.07,9.34,100.01,9.165,286.434,8.51,
2023/11/28 07:07:16,0.176,19.532,0.066,0.119,135.579,998.352,-1.649,0.05,0.05,9.42,99.94,9.159,286.240,8.50,
2023/11/28 07:07:16,0.176,19.533,0.065,0.118,134.541,998.352,-1.649,0.10,0.10,9.61,99.89,9.154,286.083,8.50,
2023/11/28 07:07:16,0.190,19.533,0.065,0.117,133.428,998.351,-1.650,0.10,0.10,9.86,99.93,9.159,286.225,8.50,
2023/11/28 07:07:16,0.176,19.532,0.065,0.117,132.525,998.351,-1.650,0.10,0.10,10.07,99.93,9.157,286.174,8.51,
2023/11/28 07:07:16,0.176,19.532,0.064,0.115,131.277,998.351,-1.650,0.09,0.09,10.04,99.93,9.158,286.208,8.49,
2023/11/28 07:07:16,0.176,19.530,0.064,0.115,131.190,998.351,-1.650,-0.01,-0.01,9.93,100.00,9.164,286.405,8.50,
2023/11/28 07:07:17,0.176,19.528,0.063,0.114,130.136,998.351,-1.650,-0.05,-0.05,9.61,99.94,9.159,286.228,8.51,
2023/11/28 07:07:17,0.176,19.528,0.063,0.115,130.182,998.351,-1.650,-0.01,-0.01,9.48,99.99,9.164,286.404,8.50,
2023/11/28 07:07:17,0.176,19.528,0.063,0.114,130.005,998.351,-1.650,-0.02,-0.02,9.43,100.00,9.164,286.406,8.49,
2023/11/28 07:07:17,0.176,19.527,0.063,0.114,130.095,998.351,-1.650,0.11,0.11,9.32,100.04,9.169,286.546,8.50,
2023/11/28 07:07:17,0.176,19.526,0.063,0.115,130.228,998.351,-1.649,0.15,0.15,9.16,99.92,9.158,286.208,8.51,
2023/11/28 07:07:17,0.176,19.524,0.063,0.114,129.949,998.352,-1.649,0.13,0.13,9.18,99.92,9.158,286.200,8.50,
2023/11/28 07:07:17,0.190,19.525,0.063,0.114,129.646,998.352,-1.649,0.00,0.00,9.02,99.93,9.159,286.243,8.53,
2023/11/28 07:07:17,0.176,19.525,0.063,0.114,129.680,998.351,-1.649,0.01,0.01,8.89,99.95,9.161,286.297,8.50,
2023/11/28 07:07:17,0.176,19.527,0.063,0.113,128.807,998.351,-1.650,0.04,0.04,8.76,99.88,9.156,286.128,8.50,
2023/11/28 07:07:17,0.176,19.528,0.063,0.113,128.492,998.351,-1.650,0.03,0.03,8.78,99.96,9.162,286.333,8.53,
2023/11/28 07:07:18,0.190,19.528,0.063,0.114,129.350,998.351,-1.650,0.05,0.05,8.97,99.80,9.148,285.889,8.51,
2023/11/28 07:07:18,0.176,19.528,0.063,0.114,129.213,998.351,-1.650,0.09,0.09,9.05,99.80,9.148,285.906,8.50,
2023/11/28 07:07:18,0.176,19.528,0.063,0.113,128.702,998.351,-1.650,0.06,0.06,9.35,99.87,9.155,286.110,8.50,
2023/11/28 07:07:18,0.176,19.528,0.063,0.113,128.548,998.351,-1.650,0.06,0.06,9.45,99.95,9.161,286.315,8.51,
2023/11/28 07:07:18,0.176,19.527,0.063,0.113,128.939,998.351,-1.650,0.08,0.08,9.56,99.87,9.155,286.101,8.50,
2023/11/28 07:07:18,0.176,19.527,0.063,0.114,129.274,998.351,-1.650,0.11,0.11,9.66,99.81,9.150,285.958,8.51,
2023/11/28 07:07:18,0.176,19.528,0.064,0.115,130.672,998.351,-1.650,0.21,0.21,9.46,99.92,9.160,286.275,8.50,
2023/11/28 07:07:18,0.176,19.527,0.064,0.116,131.821,998.352,-1.649,0.11,0.11,9.51,99.92,9.160,286.257,8.50,
2023/11/28 07:07:18,0.190,19.527,0.065,0.117,132.742,998.352,-1.649,0.04,0.04,9.39,99.96,9.163,286.363,8.51,
2023/11/28 07:07:18,0.176,19.530,0.064,0.116,131.882,998.351,-1.650,0.05,0.05,9.23,100.00,9.166,286.454,8.51,
2023/11/28 07:07:19,0.176,19.535,0.064,0.115,130.428,998.350,-1.651,0.00,0.00,9.08,100.02,9.168,286.526,8.50,
2023/11/28 07:07:19,0.176,19.536,0.063,0.114,129.866,998.349,-1.651,0.02,0.02,9.00,99.92,9.159,286.235,8.50,
2023/11/28 07:07:19,0.190,19.536,0.063,0.114,129.795,998.349,-1.651,-0.03,-0.03,8.89,99.95,9.161,286.297,8.50,
2023/11/28 07:07:19,0.176,19.534,0.063,0.114,129.471,998.350,-1.651,0.04,0.04,8.81,100.06,9.171,286.626,8.50,
2023/11/28 07:07:19,0.176,19.534,0.063,0.114,129.515,998.350,-1.651,0.00,0.00,8.69,100.02,9.168,286.510,8.51,
2023/11/28 07:07:19,0.176,19.535,0.063,0.114,129.502,998.349,-1.651,0.01,0.01,8.84,99.97,9.162,286.326,8.53,
2023/11/28 07:07:19,0.190,19.537,0.063,0.115,130.192,998.349,-1.652,-0.03,-0.03,8.92,100.02,9.168,286.510,8.50,
2023/11/28 07:07:19,0.176,19.537,0.064,0.115,130.365,998.349,-1.652,-0.01,-0.01,9.08,99.93,9.158,286.193,8.53,
2023/11/28 07:07:19,0.176,19.537,0.063,0.114,129.299,998.349,-1.652,0.12,0.12,9.13,99.96,9.161,286.308,8.50,
2023/11/28 07:07:19,0.176,19.536,0.063,0.114,129.084,998.349,-1.652,0.10,0.10,9.24,99.92,9.157,286.184,8.53,
2023/11/28 07:07:20,0.190,19.535,0.063,0.114,129.301,998.349,-1.651,0.06,0.06,9.39,99.99,9.165,286.422,8.51,
2023/11/28 07:07:20,0.176,19.534,0.063,0.114,129.444,998.350,-1.651,0.07,0.07,9.53,99.89,9.155,286.103,8.51,
2023/11/28 07:07:20,0.190,19.533,0.063,0.113,128.517,998.350,-1.651,0.10,0.10,9.66,99.92,9.158,286.218,8.50,
2023/11/28 07:07:20,0.176,19.531,0.062,0.113,127.992,998.350,-1.651,0.03,0.03,9.69,99.82,9.149,285.909,8.51,
2023/11/28 07:07:20,0.190,19.529,0.063,0.113,128.184,998.350,-1.651,-0.06,-0.06,9.93,99.78,9.146,285.828,8.51,
2023/11/28 07:07:20,0.176,19.527,0.063,0.113,128.693,998.351,-1.650,0.05,0.05,9.78,99.90,9.157,286.165,8.53,
2023/11/28 07:07:20,0.176,19.527,0.063,0.113,128.389,998.351,-1.650,0.15,0.15,9.85,99.94,9.160,286.271,8.51,
2023/11/28 07:07:20,0.176,19.526,0.063,0.113,128.428,998.351,-1.650,0.10,0.10,9.54,99.85,9.151,285.998,8.51,
2023/11/28 07:07:20,0.176,19.527,0.063,0.113,128.900,998.351,-1.650,0.03,0.03,9.29,99.81,9.148,285.890,8.53,
2023/11/28 07:07:20,0.176,19.528,0.063,0.113,128.657,998.351,-1.650,-0.02,-0.02,9.21,99.81,9.148,285.891,8.51,
2023/11/28 07:07:21,0.190,19.526,0.063,0.113,128.367,998.351,-1.650,0.05,0.05,9.27,99.88,9.154,286.094,8.51,
2023/11/28 07:07:21,0.176,19.524,0.063,0.113,128.381,998.351,-1.650,-0.02,-0.02,9.37,99.83,9.150,285.961,8.53,
2023/11/28 07:07:21,0.176,19.522,0.063,0.113,128.169,998.352,-1.649,-0.04,-0.04,9.66,99.95,9.162,286.324,8.53,
2023/11/28 07:07:21,0.176,19.520,0.062,0.112,127.550,998.352,-1.649,-0.20,-0.20,9.89,99.94,9.162,286.332,8.50,
2023/11/28 07:07:21,0.176,19.519,0.063,0.113,128.217,998.352,-1.649,0.03,0.03,11.47,99.89,9.158,286.197,8.51,
2023/11/28 07:07:21,0.176,19.518,0.062,0.112,127.623,998.352,-1.649,0.05,0.05,11.82,99.97,9.165,286.412,8.51,
2023/11/28 07:07:21,0.176,19.518,0.062,0.112,127.416,998.352,-1.649,0.01,0.01,10.79,99.93,9.161,286.288,8.51,
2023/11/28 07:07:21,0.176,19.519,0.062,0.112,127.515,998.352,-1.649,0.11,0.11,10.44,100.02,9.168,286.503,8.51,
2023/11/28 07:07:21,0.190,19.519,0.062,0.112,127.137,998.352,-1.649,0.03,0.03,10.34,100.00,9.167,286.492,8.51,
2023/11/28 07:07:21,0.176,19.520,0.062,0.112,127.338,998.352,-1.649,0.03,0.03,9.80,99.90,9.157,286.175,8.51,
2023/11/28 07:07:22,0.176,19.523,0.062,0.112,127.259,998.351,-1.650,-0.05,-0.05,9.21,99.88,9.153,286.061,8.51,
2023/11/28 07:07:22,0.176,19.524,0.062,0.112,126.934,998.351,-1.650,-0.07,-0.07,8.67,99.86,9.151,285.992,8.51,
2023/11/28 07:07:22,0.176,19.525,0.062,0.112,126.771,998.350,-1.650,-0.08,-0.08,8.75,99.94,9.159,286.231,8.52,
2023/11/28 07:07:22,0.176,19.529,0.065,0.117,132.833,998.352,-1.649,-0.03,-0.03,9.07,99.97,9.159,286.247,8.53,
2023/11/28 07:07:22,0.176,19.532,0.064,0.115,130.610,998.350,-1.650,-0.01,-0.01,8.37,99.87,9.151,285.974,8.51,
2023/11/28 07:07:22,0.176,19.534,0.064,0.115,130.309,998.350,-1.651,0.06,0.06,8.27,99.81,9.145,285.789,8.51,
2023/11/28 07:07:22,0.190,19.534,0.063,0.114,129.329,998.350,-1.651,0.09,0.09,8.59,99.80,9.145,285.796,8.50,
2023/11/28 07:07:22,0.176,19.533,0.063,0.113,128.588,998.350,-1.651,0.07,0.07,8.76,99.87,9.151,285.975,8.51,
2023/11/28 07:07:22,0.190,19.532,0.062,0.113,127.926,998.350,-1.651,0.00,0.00,8.89,99.90,9.155,286.098,8.50,
2023/11/28 07:07:22,0.176,19.533,0.062,0.112,127.153,998.349,-1.652,-0.02,-0.02,8.92,99.82,9.147,285.852,8.51,
2023/11/28 07:07:23,0.176,19.533,0.062,0.112,127.585,998.349,-1.652,0.05,0.05,8.97,99.81,9.145,285.807,8.51,
2023/11/28 07:07:23,0.176,19.532,0.062,0.112,127.188,998.349,-1.651,0.09,0.09,8.72,99.91,9.155,286.117,8.51,
2023/11/28 07:07:23,0.190,19.531,0.062,0.112,126.992,998.349,-1.652,0.09,0.09,8.61,99.97,9.160,286.277,8.50,
2023/11/28 07:07:23,0.176,19.531,0.062,0.112,127.087,998.349,-1.652,0.04,0.04,8.76,99.88,9.152,286.011,8.51,
2023/11/28 07:07:23,0.190,19.531,0.062,0.111,126.734,998.349,-1.652,0.03,0.03,9.11,99.84,9.149,285.922,8.50,
2023/11/28 07:07:23,0.176,19.530,0.062,0.111,126.557,998.349,-1.651,0.06,0.06,8.99,99.72,9.138,285.578,8.51,
2023/11/28 07:07:23,0.176,19.530,0.062,0.111,126.733,998.349,-1.651,-0.01,-0.01,9.08,99.84,9.149,285.930,8.50,
2023/11/28 07:07:23,0.176,19.530,0.062,0.111,126.294,998.349,-1.651,0.02,0.02,8.75,99.78,9.142,285.720,8.51,
2023/11/28 07:07:23,0.176,19.530,0.062,0.111,126.337,998.349,-1.652,-0.03,-0.03,8.84,99.91,9.155,286.117,8.50,
2023/11/28 07:07:23,0.163,19.531,0.061,0.111,125.837,998.349,-1.652,0.03,0.03,9.02,99.84,9.148,285.897,8.50,
2023/11/28 07:07:24,0.190,19.532,0.062,0.111,126.314,998.349,-1.652,0.09,0.09,9.11,99.78,9.143,285.737,8.51,
2023/11/28 07:07:24,0.176,19.533,0.062,0.111,126.681,998.349,-1.652,0.05,0.05,9.29,99.80,9.144,285.781,8.51,
2023/11/28 07:07:24,0.176,19.533,0.062,0.112,126.856,998.349,-1.652,0.05,0.05,9.66,99.79,9.144,285.755,8.53,
2023/11/28 07:07:24,0.176,19.534,0.062,0.111,125.897,998.348,-1.652,-0.01,-0.01,9.53,99.82,9.147,285.861,8.50,
2023/11/28 07:07:24,0.176,19.534,0.061,0.111,125.745,998.348,-1.652,-0.04,-0.04,9.37,99.92,9.155,286.127,8.51,
2023/11/28 07:07:24,0.176,19.535,0.062,0.112,127.747,998.349,-1.652,0.00,0.00,9.29,99.85,9.149,285.923,8.53,
2023/11/28 07:07:24,0.176,19.535,0.062,0.112,127.145,998.349,-1.652,0.10,0.10,9.04,99.97,9.161,286.295,8.51,
2023/11/28 07:07:24,0.176,19.534,0.062,0.112,126.751,998.349,-1.652,0.15,0.15,9.18,99.96,9.160,286.267,8.50,
2023/11/28 07:07:24,0.176,19.533,0.062,0.112,126.778,998.349,-1.652,0.06,0.06,9.13,99.85,9.151,285.974,8.52,
2023/11/28 07:07:24,0.176,19.531,0.062,0.112,127.268,998.349,-1.651,0.01,0.01,9.15,99.81,9.148,285.892,8.51,
2023/11/28 07:07:25,0.176,19.530,0.062,0.112,127.639,998.350,-1.651,0.03,0.03,9.10,100.01,9.166,286.459,8.51,
2023/11/28 07:07:25,0.176,19.529,0.063,0.113,128.386,998.350,-1.651,0.06,0.06,9.11,99.96,9.162,286.326,8.50,
2023/11/28 07:07:25,0.190,19.529,0.062,0.112,127.255,998.350,-1.651,0.03,0.03,9.11,100.01,9.166,286.460,8.51,
2023/11/28 07:07:25,0.176,19.529,0.062,0.111,126.427,998.350,-1.651,-0.06,-0.06,9.18,99.97,9.162,286.320,8.50,
2023/11/28 07:07:25,0.176,19.530,0.061,0.111,125.628,998.349,-1.652,-0.07,-0.07,8.92,99.82,9.147,285.877,8.51,
2023/11/28 07:07:25,0.176,19.531,0.062,0.111,126.403,998.349,-1.652,-0.02,-0.02,8.72,99.83,9.148,285.878,8.50,
2023/11/28 07:07:25,0.176,19.533,0.062,0.111,126.019,998.349,-1.652,0.03,0.03,8.80,99.93,9.157,286.187,8.50,
2023/11/28 07:07:25,0.176,19.533,0.061,0.111,125.803,998.348,-1.652,0.11,0.11,9.26,99.99,9.162,286.339,8.50,
2023/11/28 07:07:25,0.176,19.534,0.061,0.111,125.704,998.348,-1.652,0.15,0.15,9.58,99.89,9.154,286.073,8.51,
2023/11/28 07:07:25,0.176,19.533,0.061,0.110,125.414,998.348,-1.652,0.16,0.16,9.58,99.92,9.157,286.161,8.51,
2023/11/28 07:07:26,0.176,19.533,0.061,0.111,125.609,998.348,-1.652,0.07,0.07,9.56,99.89,9.155,286.107,8.51,
2023/11/28 07:07:26,0.176,19.532,0.061,0.110,125.339,998.349,-1.652,-0.04,-0.04,9.24,99.91,9.156,286.151,8.50,
2023/11/28 07:07:26,0.176,19.531,0.061,0.110,125.458,998.349,-1.652,-0.03,-0.03,9.00,99.90,9.156,286.142,8.50,
2023/11/28 07:07:26,0.176,19.532,0.061,0.110,125.241,998.349,-1.652,0.03,0.03,8.34,99.98,9.163,286.356,8.51,
2023/11/28 07:07:26,0.176,19.533,0.061,0.110,125.196,998.348,-1.652,0.10,0.10,7.45,99.99,9.163,286.357,8.50,
2023/11/28 07:07:26,0.176,19.535,0.061,0.110,124.915,998.348,-1.653,0.09,0.09,7.21,99.92,9.156,286.137,8.53,
2023/11/28 07:07:26,0.176,19.535,0.061,0.110,125.244,998.348,-1.653,0.01,0.01,7.10,99.86,9.150,285.967,8.51,
2023/11/28 07:07:26,0.176,19.537,0.061,0.110,125.169,998.348,-1.653,-0.02,-0.02,7.70,99.82,9.147,285.853,8.51,
2023/11/28 07:07:26,0.176,19.537,0.061,0.110,124.898,998.347,-1.653,-0.05,-0.05,8.91,99.94,9.158,286.207,8.50,
2023/11/28 07:07:26,0.176,19.537,0.061,0.110,124.881,998.347,-1.653,-0.08,-0.08,9.00,99.93,9.158,286.198,8.51,
2023/11/28 07:07:27,0.176,19.536,0.061,0.110,124.910,998.348,-1.653,-0.01,-0.01,7.27,99.90,9.156,286.143,8.51,
2023/11/28 07:07:27,0.176,19.535,0.061,0.110,124.807,998.348,-1.653,0.09,0.09,5.19,99.79,9.145,285.798,8.51,
2023/11/28 07:07:27,0.176,19.534,0.061,0.110,124.757,998.348,-1.653,0.02,0.02,3.77,99.99,9.163,286.365,8.50,
2023/11/28 07:07:27,0.176,19.534,0.061,0.110,124.679,998.348,-1.653,0.05,0.05,2.89,99.91,9.156,286.135,8.51,
2023/11/28 07:07:27,0.190,19.536,0.061,0.110,124.770,998.348,-1.653,0.00,0.00,2.76,99.94,9.159,286.233,8.51,
2023/11/28 07:07:27,0.176,19.539,0.061,0.110,124.714,998.347,-1.654,0.05,0.05,2.65,99.93,9.156,286.146,8.50,
2023/11/28 07:07:27,0.190,19.544,0.061,0.111,125.798,998.346,-1.654,-0.03,-0.03,2.36,99.98,9.161,286.305,8.51,
2023/11/28 07:07:27,0.176,19.551,0.077,0.140,158.837,998.356,-1.644,0.07,0.07,2.05,99.98,9.159,286.238,8.51,
