// JOGOS
// Version 1.01
// File Date:2023/11/29 16:53:25
// (C) 2020 JFE Advantech Co., Ltd.

[Format]
FormatVersion=1.00
DataFormat=1
Delimiter=0
Model=JOGOS

[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0043
SensorType=D0D1T1C1C2K0U3O0TOB0
SensorType2=06070303000202020302
Channel=10
Comment=
MeasMode=0

PreHeat=5000
Interval=100
SampleCnt=410

StartTime=2023/11/28 07:20:00
EndTime=2023/11/28 07:20:40

DepAdjRho=1.0197

ECA=0
ECB=1
ECDeg=25
ECCoef=0.022

CHLA=0
CHLB=1

PC_SWA=0
PC_SWB=0
PC_SWC=0
PC_SWD=0

DepthZero=0
StartDepthA=0
StartDepthB=0

FilmNo=200634BA

CondDepB=0
DepM=0

FormulaDOM=0
ExplanationDOM=Weiss (1970)

CoefDate=2020/12/14

Ch1=-4.601411e-01,+1.356948e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.723990e+00,+1.068250e-03,-1.248265e-08,+2.843085e-13,-3.370901e-18,+2.411280e-23,+0.000000e+00,+0.000000e+00,
Ch4=+4.325510e-02,+3.798688e+01,+1.186168e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.618386e+00,+8.551577e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-1.015588e+01,+1.555503e-02,+1.442732e-07,-3.746744e-13,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.188910e+01,+2.099913e+06,-7.080700e+03,+9.905000e-03,+3.700000e-03,+5.330000e-05,+0.000000E+00,+1.023938E+00,
Ch9=-5.392881e+00,+1.074399e-03,-1.316831e-08,+3.168879e-13,-4.049353e-18,+2.921558e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,

[Item]
Measurement Date/Time,Press. [dbar],Temp. [℃],Salinity,Cond. [mS/cm],EC [μS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [ppb],Turb. [FTU],DO [%],DO [mg/l],DO [μmol/l],Batt. [V]
2023/11/28 07:20:01,0.163,19.687,0.084,0.154,174.457,998.334,-1.666,0.08,0.08,8.76,99.87,9.118,284.969,8.51,
2023/11/28 07:20:01,0.176,19.686,0.084,0.155,175.445,998.335,-1.666,0.09,0.09,8.69,99.79,9.111,284.746,8.53,
2023/11/28 07:20:02,0.163,19.684,0.083,0.153,173.619,998.335,-1.666,0.13,0.13,8.83,99.93,9.124,285.138,8.49,
2023/11/28 07:20:02,0.176,19.684,0.083,0.154,173.922,998.335,-1.666,0.09,0.09,9.85,99.99,9.129,285.305,8.50,
2023/11/28 07:20:02,0.176,19.685,0.089,0.163,184.928,998.338,-1.662,0.15,0.15,9.93,99.90,9.120,285.015,8.51,
2023/11/28 07:20:02,0.176,19.687,0.087,0.159,180.552,998.337,-1.664,0.16,0.16,8.59,99.91,9.122,285.079,8.51,
2023/11/28 07:20:02,0.163,19.687,0.086,0.158,179.356,998.336,-1.665,0.21,0.21,7.84,99.81,9.113,284.798,8.50,
2023/11/28 07:20:02,0.176,19.686,0.084,0.154,174.463,998.335,-1.666,0.15,0.15,7.53,99.73,9.107,284.605,8.50,
2023/11/28 07:20:02,0.163,19.684,0.082,0.151,171.247,998.334,-1.667,0.19,0.19,6.61,99.85,9.117,284.918,8.50,
2023/11/28 07:20:02,0.163,19.683,0.081,0.149,168.900,998.333,-1.668,0.19,0.19,6.11,99.83,9.115,284.875,8.50,
2023/11/28 07:20:02,0.163,19.683,0.079,0.146,165.085,998.332,-1.669,0.21,0.21,6.08,99.95,9.127,285.222,8.50,
2023/11/28 07:20:02,0.163,19.681,0.078,0.144,162.699,998.331,-1.669,0.16,0.16,5.94,99.98,9.129,285.313,8.50,
2023/11/28 07:20:03,0.163,19.681,0.081,0.149,168.355,998.333,-1.667,0.06,0.06,6.30,99.94,9.126,285.202,8.51,
2023/11/28 07:20:03,0.176,19.681,0.080,0.148,167.156,998.333,-1.668,0.09,0.09,6.94,100.03,9.135,285.477,8.51,
2023/11/28 07:20:03,0.163,19.681,0.080,0.147,166.595,998.333,-1.668,0.03,0.03,7.57,99.81,9.114,284.824,8.50,
2023/11/28 07:20:03,0.176,19.681,0.081,0.148,167.766,998.333,-1.668,0.11,0.11,7.78,99.80,9.113,284.796,8.52,
2023/11/28 07:20:03,0.163,19.679,0.083,0.152,172.277,998.335,-1.666,0.27,0.27,7.80,99.77,9.110,284.704,8.51,
2023/11/28 07:20:03,0.163,19.678,0.084,0.154,174.821,998.336,-1.664,0.15,0.15,7.67,99.73,9.107,284.613,8.51,
2023/11/28 07:20:03,0.163,19.677,0.086,0.158,178.988,998.338,-1.663,0.16,0.16,7.95,99.74,9.108,284.627,8.51,
2023/11/28 07:20:03,0.163,19.675,0.088,0.162,183.545,998.340,-1.661,0.18,0.18,8.16,99.98,9.130,285.329,8.51,
2023/11/28 07:20:03,0.163,19.674,0.088,0.162,183.218,998.340,-1.661,0.13,0.13,8.61,99.95,9.128,285.258,8.50,
2023/11/28 07:20:03,0.163,19.673,0.090,0.165,187.099,998.342,-1.659,0.22,0.22,8.76,99.94,9.126,285.220,8.51,
2023/11/28 07:20:04,0.163,19.675,0.096,0.178,201.617,998.346,-1.654,0.19,0.19,8.38,99.85,9.117,284.928,8.50,
2023/11/28 07:20:04,0.163,19.677,0.100,0.185,209.674,998.349,-1.652,0.14,0.14,7.37,99.87,9.119,284.992,8.50,
2023/11/28 07:20:04,0.176,19.680,0.095,0.176,199.229,998.345,-1.656,0.11,0.11,7.68,99.86,9.117,284.940,8.49,
2023/11/28 07:20:04,0.176,19.681,0.093,0.171,194.146,998.343,-1.658,0.03,0.03,8.43,99.86,9.118,284.961,8.50,
2023/11/28 07:20:04,0.163,19.681,0.092,0.169,191.735,998.342,-1.659,-0.05,-0.05,8.94,99.86,9.118,284.954,8.50,
2023/11/28 07:20:04,0.176,19.680,0.090,0.167,188.992,998.341,-1.660,-0.02,-0.02,9.23,99.87,9.119,284.982,8.51,
2023/11/28 07:20:04,0.163,19.679,0.089,0.164,185.701,998.340,-1.661,0.02,0.02,9.08,99.74,9.107,284.622,8.51,
2023/11/28 07:20:04,0.176,19.679,0.089,0.163,184.845,998.340,-1.661,0.05,0.05,8.91,99.96,9.128,285.276,8.49,
2023/11/28 07:20:04,0.176,19.677,0.088,0.162,183.743,998.340,-1.661,0.17,0.17,9.02,99.92,9.125,285.162,8.50,
2023/11/28 07:20:04,0.163,19.675,0.087,0.160,181.213,998.339,-1.662,0.21,0.21,8.76,99.89,9.121,285.059,8.51,
2023/11/28 07:20:05,0.163,19.673,0.092,0.170,193.050,998.344,-1.657,0.10,0.10,8.42,99.84,9.116,284.909,8.50,
2023/11/28 07:20:05,0.163,19.672,0.089,0.165,186.913,998.342,-1.659,0.13,0.13,8.18,100.00,9.131,285.372,8.50,
2023/11/28 07:20:05,0.176,19.671,0.088,0.162,182.996,998.341,-1.660,0.15,0.15,8.16,100.04,9.136,285.507,8.50,
2023/11/28 07:20:05,0.176,19.669,0.085,0.157,177.678,998.339,-1.662,0.17,0.17,8.13,100.05,9.137,285.554,8.53,
2023/11/28 07:20:05,0.176,19.667,0.085,0.157,177.769,998.340,-1.661,0.20,0.20,8.61,99.93,9.127,285.235,8.50,
2023/11/28 07:20:05,0.163,19.664,0.086,0.159,179.793,998.341,-1.660,0.15,0.15,8.72,99.88,9.123,285.099,8.50,
2023/11/28 07:20:05,0.163,19.662,0.084,0.155,175.188,998.340,-1.661,0.06,0.06,8.64,99.85,9.120,285.006,8.51,
2023/11/28 07:20:05,0.163,19.659,0.083,0.152,172.793,998.339,-1.661,0.07,0.07,8.40,99.85,9.120,285.025,8.51,
2023/11/28 07:20:05,0.176,19.659,0.082,0.151,171.040,998.339,-1.662,0.10,0.10,8.16,99.89,9.124,285.134,8.50,
2023/11/28 07:20:05,0.163,19.660,0.083,0.153,172.924,998.339,-1.661,0.23,0.23,8.48,100.04,9.136,285.531,8.50,
2023/11/28 07:20:06,0.163,19.662,0.082,0.151,171.650,998.338,-1.662,0.15,0.15,9.05,99.90,9.124,285.135,8.49,
2023/11/28 07:20:06,0.176,19.665,0.083,0.152,171.944,998.338,-1.663,0.23,0.23,9.07,100.07,9.138,285.595,8.50,
2023/11/28 07:20:06,0.163,19.667,0.082,0.152,171.791,998.338,-1.663,0.16,0.16,9.10,99.98,9.130,285.331,8.51,
2023/11/28 07:20:06,0.163,19.669,0.084,0.154,175.008,998.338,-1.663,0.15,0.15,8.91,99.95,9.128,285.266,8.49,
2023/11/28 07:20:06,0.163,19.672,0.084,0.155,176.068,998.338,-1.663,0.04,0.04,8.26,99.82,9.115,284.851,8.50,
2023/11/28 07:20:06,0.176,19.674,0.083,0.152,171.990,998.336,-1.665,-0.02,-0.02,7.65,99.88,9.120,285.014,8.50,
2023/11/28 07:20:06,0.163,19.676,0.083,0.152,172.680,998.336,-1.665,0.02,0.02,6.83,99.95,9.126,285.208,8.51,
2023/11/28 07:20:06,0.163,19.679,0.081,0.149,169.157,998.334,-1.667,0.13,0.13,6.30,99.88,9.119,284.991,8.51,
2023/11/28 07:20:06,0.163,19.683,0.082,0.152,171.642,998.334,-1.667,0.15,0.15,6.48,99.92,9.122,285.088,8.50,
2023/11/28 07:20:06,0.176,19.686,0.084,0.154,174.049,998.334,-1.666,0.03,0.03,6.68,99.90,9.120,285.007,8.50,
2023/11/28 07:20:07,0.163,19.691,0.083,0.153,173.543,998.333,-1.667,0.02,0.02,6.80,99.90,9.120,285.017,8.51,
2023/11/28 07:20:07,0.176,19.693,0.081,0.149,168.475,998.331,-1.670,0.15,0.15,6.61,99.90,9.119,284.994,8.50,
2023/11/28 07:20:07,0.163,19.694,0.081,0.148,167.938,998.331,-1.670,0.16,0.16,6.48,99.95,9.124,285.128,8.49,
2023/11/28 07:20:07,0.163,19.694,0.080,0.147,166.597,998.330,-1.671,0.15,0.15,6.21,100.03,9.132,285.384,8.49,
2023/11/28 07:20:07,0.176,19.694,0.081,0.148,167.902,998.331,-1.670,0.22,0.22,5.99,100.00,9.128,285.278,8.47,
2023/11/28 07:20:07,0.176,19.693,0.080,0.148,167.075,998.331,-1.670,0.21,0.21,5.80,99.97,9.126,285.208,8.50,
2023/11/28 07:20:07,0.163,19.692,0.081,0.149,168.271,998.331,-1.670,0.13,0.13,6.07,99.93,9.122,285.083,8.51,
2023/11/28 07:20:07,0.176,19.691,0.080,0.148,167.248,998.331,-1.670,0.09,0.09,6.19,99.81,9.112,284.765,8.50,
2023/11/28 07:20:07,0.163,19.690,0.082,0.150,170.379,998.332,-1.668,0.16,0.16,6.38,99.83,9.114,284.816,8.53,
2023/11/28 07:20:07,0.176,19.689,0.081,0.149,168.994,998.332,-1.669,0.09,0.09,6.54,99.95,9.124,285.152,8.50,
2023/11/28 07:20:08,0.163,19.689,0.080,0.147,165.933,998.331,-1.670,0.01,0.01,6.65,99.96,9.126,285.190,8.51,
2023/11/28 07:20:08,0.163,19.689,0.080,0.146,165.402,998.331,-1.670,-0.05,-0.05,6.72,99.98,9.127,285.227,8.50,
2023/11/28 07:20:08,0.176,19.690,0.082,0.151,171.460,998.333,-1.668,0.09,0.09,6.91,99.95,9.124,285.143,8.50,
2023/11/28 07:20:08,0.176,19.690,0.080,0.147,166.848,998.331,-1.670,0.19,0.19,6.61,99.97,9.127,285.225,8.50,
2023/11/28 07:20:08,0.176,19.691,0.080,0.146,165.567,998.330,-1.670,0.15,0.15,6.65,99.98,9.127,285.236,8.49,
2023/11/28 07:20:08,0.176,19.692,0.078,0.143,161.416,998.329,-1.672,0.16,0.16,7.10,99.95,9.124,285.150,8.51,
2023/11/28 07:20:08,0.176,19.692,0.077,0.142,160.326,998.328,-1.672,0.12,0.12,7.91,99.90,9.120,285.010,8.51,
2023/11/28 07:20:08,0.176,19.691,0.078,0.143,161.922,998.329,-1.672,0.15,0.15,8.00,99.97,9.126,285.219,8.50,
2023/11/28 07:20:08,0.176,19.689,0.085,0.157,178.202,998.335,-1.665,0.23,0.23,7.65,99.94,9.124,285.136,8.51,
2023/11/28 07:20:08,0.163,19.688,0.083,0.153,173.690,998.334,-1.667,0.21,0.21,7.19,99.94,9.124,285.140,8.50,
2023/11/28 07:20:09,0.176,19.687,0.081,0.149,168.908,998.332,-1.668,0.18,0.18,7.05,99.81,9.112,284.764,8.51,
2023/11/28 07:20:09,0.176,19.686,0.079,0.146,164.969,998.331,-1.670,0.16,0.16,7.53,99.91,9.122,285.066,8.51,
2023/11/28 07:20:09,0.176,19.686,0.079,0.146,165.049,998.331,-1.669,0.22,0.22,7.94,99.96,9.126,285.191,8.50,
2023/11/28 07:20:09,0.163,19.686,0.078,0.144,162.806,998.330,-1.670,0.27,0.27,8.03,99.98,9.128,285.263,8.50,
2023/11/28 07:20:09,0.176,19.686,0.077,0.141,160.156,998.330,-1.671,0.20,0.20,7.64,99.93,9.123,285.123,8.50,
2023/11/28 07:20:09,0.176,19.686,0.075,0.138,156.310,998.328,-1.673,0.17,0.17,6.87,99.85,9.117,284.913,8.50,
2023/11/28 07:20:09,0.163,19.687,0.076,0.139,157.269,998.328,-1.672,0.15,0.15,6.94,99.80,9.112,284.771,8.51,
2023/11/28 07:20:09,0.176,19.686,0.077,0.141,159.273,998.329,-1.671,0.16,0.16,7.08,99.81,9.113,284.796,8.50,
2023/11/28 07:20:09,0.176,19.685,0.076,0.140,158.420,998.329,-1.672,0.15,0.15,7.22,99.88,9.120,285.017,8.50,
2023/11/28 07:20:09,0.176,19.683,0.075,0.137,155.296,998.329,-1.672,0.20,0.20,7.08,99.95,9.127,285.248,8.50,
2023/11/28 07:20:10,0.163,19.682,0.077,0.140,158.827,998.330,-1.671,0.14,0.14,6.95,100.02,9.133,285.413,8.51,
2023/11/28 07:20:10,0.163,19.680,0.075,0.137,155.664,998.329,-1.672,0.28,0.28,6.81,100.03,9.134,285.451,8.49,
2023/11/28 07:20:10,0.163,19.679,0.076,0.138,156.798,998.330,-1.671,0.23,0.23,7.05,100.00,9.132,285.388,8.49,
2023/11/28 07:20:10,0.176,19.676,0.077,0.140,158.797,998.331,-1.670,0.15,0.15,7.00,99.98,9.130,285.342,8.50,
2023/11/28 07:20:10,0.163,19.674,0.077,0.140,158.734,998.332,-1.669,0.12,0.12,6.91,100.07,9.138,285.581,8.51,
2023/11/28 07:20:10,0.176,19.672,0.077,0.140,159.037,998.332,-1.669,0.06,0.06,6.84,99.99,9.131,285.368,8.50,
2023/11/28 07:20:10,0.163,19.671,0.074,0.136,153.610,998.330,-1.671,-0.02,-0.02,6.73,99.97,9.129,285.292,8.51,
2023/11/28 07:20:10,0.163,19.671,0.075,0.138,155.862,998.331,-1.670,0.12,0.12,6.51,99.82,9.115,284.858,8.50,
2023/11/28 07:20:10,0.163,19.671,0.074,0.135,152.940,998.330,-1.671,0.28,0.28,6.15,99.90,9.122,285.091,8.51,
2023/11/28 07:20:10,0.176,19.674,0.073,0.133,150.321,998.329,-1.672,0.22,0.22,6.11,99.89,9.122,285.067,8.50,
2023/11/28 07:20:11,0.176,19.678,0.074,0.135,152.374,998.328,-1.672,0.21,0.21,6.29,100.01,9.131,285.350,8.49,
2023/11/28 07:20:11,0.176,19.682,0.075,0.137,154.609,998.328,-1.672,0.27,0.27,6.43,99.98,9.128,285.278,8.49,
2023/11/28 07:20:11,0.163,19.685,0.075,0.137,155.047,998.328,-1.673,0.13,0.13,6.65,100.07,9.136,285.509,8.49,
2023/11/28 07:20:11,0.176,19.687,0.074,0.135,153.356,998.327,-1.674,0.14,0.14,6.40,99.92,9.122,285.076,8.50,
2023/11/28 07:20:11,0.163,19.689,0.076,0.138,156.781,998.328,-1.673,0.23,0.23,6.43,99.88,9.118,284.968,8.50,
2023/11/28 07:20:11,0.176,19.690,0.075,0.138,156.213,998.327,-1.673,0.26,0.26,6.84,99.79,9.110,284.695,8.51,
2023/11/28 07:20:11,0.163,19.691,0.077,0.141,160.134,998.329,-1.672,0.19,0.19,7.43,99.84,9.114,284.833,8.50,
2023/11/28 07:20:11,0.176,19.691,0.076,0.139,157.761,998.328,-1.673,0.23,0.23,7.60,99.88,9.118,284.967,8.50,
2023/11/28 07:20:11,0.163,19.688,0.075,0.137,155.216,998.327,-1.673,0.09,0.09,7.26,99.92,9.122,285.092,8.49,
2023/11/28 07:20:11,0.163,19.687,0.076,0.139,157.467,998.328,-1.672,0.04,0.04,6.75,99.96,9.125,285.188,8.49,
2023/11/28 07:20:12,0.176,19.690,0.074,0.136,154.004,998.327,-1.674,0.17,0.17,6.32,99.90,9.120,285.023,8.50,
2023/11/28 07:20:12,0.176,19.692,0.074,0.134,152.192,998.326,-1.675,0.14,0.14,6.11,99.89,9.119,284.998,8.50,
2023/11/28 07:20:12,0.176,19.695,0.073,0.133,151.060,998.325,-1.676,0.22,0.22,6.22,99.91,9.119,285.002,8.51,
2023/11/28 07:20:12,0.176,19.696,0.074,0.136,153.491,998.325,-1.676,0.21,0.21,6.35,99.95,9.124,285.149,8.50,
2023/11/28 07:20:12,0.163,19.697,0.075,0.137,155.534,998.326,-1.675,0.07,0.07,6.15,99.89,9.118,284.954,8.50,
2023/11/28 07:20:12,0.176,19.697,0.075,0.138,156.279,998.326,-1.675,-0.03,-0.03,5.88,99.88,9.118,284.943,8.51,
2023/11/28 07:20:12,0.163,19.699,0.073,0.134,151.207,998.324,-1.677,0.03,0.03,5.96,99.89,9.117,284.931,8.50,
2023/11/28 07:20:12,0.176,19.701,0.072,0.131,148.436,998.322,-1.678,0.09,0.09,6.35,99.91,9.120,285.012,8.51,
2023/11/28 07:20:12,0.163,19.701,0.071,0.129,146.440,998.322,-1.679,0.03,0.03,6.73,99.93,9.121,285.041,8.51,
2023/11/28 07:20:12,0.163,19.700,0.070,0.127,143.505,998.321,-1.680,0.07,0.07,7.38,100.01,9.129,285.299,8.51,
2023/11/28 07:20:13,0.176,19.699,0.070,0.127,143.354,998.321,-1.680,0.08,0.08,8.46,99.88,9.116,284.902,8.50,
2023/11/28 07:20:13,0.176,19.698,0.069,0.126,142.456,998.321,-1.680,0.03,0.03,7.89,99.97,9.126,285.193,8.50,
2023/11/28 07:20:13,0.163,19.697,0.069,0.125,142.021,998.321,-1.680,-0.04,-0.04,6.38,99.99,9.127,285.246,8.49,
2023/11/28 07:20:13,0.176,19.698,0.069,0.125,141.350,998.321,-1.680,0.07,0.07,5.12,99.91,9.121,285.035,8.50,
2023/11/28 07:20:13,0.163,19.699,0.068,0.124,140.814,998.320,-1.681,0.07,0.07,4.42,99.84,9.114,284.832,8.50,
2023/11/28 07:20:13,0.163,19.698,0.068,0.124,140.428,998.320,-1.681,0.18,0.18,4.17,99.89,9.119,284.982,8.51,
2023/11/28 07:20:13,0.163,19.700,0.068,0.124,140.013,998.320,-1.681,0.09,0.09,4.28,99.71,9.102,284.461,8.51,
2023/11/28 07:20:13,0.176,19.703,0.068,0.123,139.318,998.319,-1.682,0.03,0.03,4.31,99.83,9.114,284.824,8.49,
2023/11/28 07:20:13,0.176,19.705,0.068,0.123,139.015,998.318,-1.682,0.07,0.07,4.07,99.88,9.118,284.955,8.51,
2023/11/28 07:20:13,0.176,19.704,0.067,0.122,138.158,998.318,-1.683,0.08,0.08,3.72,99.86,9.117,284.920,8.53,
2023/11/28 07:20:14,0.176,19.704,0.067,0.121,137.325,998.318,-1.683,0.15,0.15,3.77,99.90,9.121,285.036,8.51,
2023/11/28 07:20:14,0.163,19.703,0.067,0.121,137.399,998.318,-1.683,0.12,0.12,4.04,99.83,9.114,284.825,8.50,
2023/11/28 07:20:14,0.163,19.703,0.066,0.121,136.513,998.318,-1.683,0.02,0.02,4.20,99.83,9.113,284.808,8.50,
2023/11/28 07:20:14,0.176,19.703,0.066,0.120,136.107,998.318,-1.683,0.01,0.01,4.77,99.92,9.121,285.056,8.50,
2023/11/28 07:20:14,0.176,19.704,0.066,0.120,135.656,998.317,-1.683,0.06,0.06,5.05,99.88,9.117,284.925,8.50,
2023/11/28 07:20:14,0.176,19.705,0.066,0.120,135.289,998.317,-1.684,0.10,0.10,4.86,100.08,9.136,285.517,8.51,
2023/11/28 07:20:14,0.176,19.705,0.066,0.119,134.889,998.317,-1.684,0.05,0.05,4.15,99.96,9.125,285.165,8.51,
2023/11/28 07:20:14,0.176,19.705,0.065,0.118,133.911,998.317,-1.684,0.06,0.06,3.58,100.02,9.130,285.341,8.49,
2023/11/28 07:20:14,0.163,19.705,0.065,0.118,134.024,998.316,-1.684,0.14,0.14,3.31,99.97,9.125,285.182,8.51,
2023/11/28 07:20:14,0.176,19.707,0.065,0.117,132.931,998.316,-1.685,-0.01,-0.01,3.68,99.97,9.125,285.176,8.50,
2023/11/28 07:20:15,0.163,19.709,0.064,0.117,132.288,998.315,-1.686,-0.04,-0.04,3.66,100.02,9.129,285.300,8.50,
2023/11/28 07:20:15,0.176,19.712,0.064,0.117,131.912,998.314,-1.686,-0.01,-0.01,3.22,99.95,9.122,285.089,8.49,
2023/11/28 07:20:15,0.176,19.716,0.064,0.116,131.787,998.314,-1.687,-0.11,-0.11,2.81,99.88,9.116,284.886,8.51,
2023/11/28 07:20:15,0.176,19.721,0.065,0.119,134.469,998.314,-1.687,0.09,0.09,2.30,99.82,9.111,284.734,8.50,
2023/11/28 07:20:15,0.176,19.725,0.068,0.123,139.357,998.314,-1.686,0.03,0.03,2.33,99.82,9.109,284.688,8.50,
2023/11/28 07:20:15,0.176,19.732,0.079,0.144,163.350,998.321,-1.679,0.09,0.09,1.48,99.77,9.103,284.487,8.51,
2023/11/28 07:20:15,0.176,19.743,0.101,0.187,211.062,998.336,-1.665,0.15,0.15,1.02,99.77,9.100,284.391,8.50,
2023/11/28 07:20:15,0.176,19.755,0.122,0.226,255.955,998.350,-1.651,0.21,0.21,0.47,99.80,9.100,284.385,8.51,
2023/11/28 07:20:15,0.176,19.769,0.109,0.203,229.686,998.337,-1.663,0.11,0.11,0.65,99.83,9.102,284.453,8.50,
